Tweets	Country	Compound	Analysis
 Taking them to school as well, theynever signed up for that, and having them vaccinated  some of this “modern” thinking 	GB	0.2732	Positive
According to his biography, Tony did have Leo vaccinated with MMR. I have no reason to believe he was lying.Sayin… 	GB	-0.296	Negative
Tony Blair refused to say whether Leo had been vaccinated at the height of the MMR crisis, citing privacy and medic… 	GB	-0.743	Negative
 Fully vaccinated,wearing masks to protect others (such as the immunocompromised and infants). I’ve… 	GB	0.3818	Positive
"The ""designer"" face mask company sponsored by Meghan is going bust after USA now advise against wearing masks if va… "	GB	0.0	Neutral
SHES FULLY VACCINATED BITCHESSSSS 	GB	0.0	Neutral
Great thread from  also highlighting why the messaging of the vaccine being ‘our way out of the pandemic… 	GB	0.6249	Positive
Fully vaccinated! Big thank you to our amazing NHS, the vaccination teams and volunteers that are helping the vacci… 	GB	0.8424	Positive
 No need for more jabs then If this drop is due to the Jabs. Job is done. Obviously those unvaccinat… 	GB	-0.5537	Negative
   It has an average age of death of 80 so now the elderly and vulnerable are v… 	GB	-0.7003	Negative
mans 50% vaccinated wys x	GB	0.0	Neutral
i am now fully vaccinated 	GB	0.0	Neutral
   ..of the best Christians I know. To look after your neighbour and your frien… 	GB	0.6369	Positive
 I’ll let you know after Monday’s game. Although it worked pretty well today in the Holte Suite when getting vaccinated!	GB	0.68	Positive
I wanna get vaccinated 	GB	0.0	Neutral
Fully vaccinated after just asking if they had any spare. 	GB	0.0	Neutral
 I’m so sorry and bewildered as to why this would happen, I am working in a vaccination hub in Leicester and… 	GB	-0.1513	Negative
 Haha thanks  will tell him! I hope so. Didn't feel comfortable with the idea of eating inside as th… 	GB	0.7291	Positive
    ....being vaccinated as a younger person doesn't prevent, but… 	GB	-0.0191	Negative
    I will try to explain. First some people with certain conditio… 	GB	0.2732	Positive
   Didn't Jesus teach you to protect others? That is the main reason for your a… 	GB	0.3818	Positive
Fully vaccinated. Thank you NHS, much love x	GB	0.7893	Positive
I’m a primary school teacher technically risking my life everyday, yet I’m going to be one of the last to be vaccinated because of my age.	GB	-0.3182	Negative
Just had my second dose of Astra Zenica. Please please please sign up and get vaccinated, it's just Common Sense.… 	GB	0.7096	Positive
Vaccine 1 done.  Millennium Point vaccine centre was a dream ❤️ #vaccinated #NHSCOVIDVaccine 	GB	0.25	Positive
"So I'm guessing that tomorrow's excuse for another UK Eurovision failure - following 10 years of ""the Iraq War"" and… "	GB	-0.7845	Negative
Vaccinated  Please be kind side effects!! 	GB	0.7418	Positive
Double vaccinated baby! #thankyouNHS 	GB	0.0	Neutral
 Reality is that in a vaccinated population it doesn’t matterThose that choose to exercise their right to… 	GB	0.0	Neutral
All of maskless staged press photos are from months ago by the way, when Covid levels were much higher and almost n… 	GB	0.0	Neutral
Now full vaccinated, didn’t need a day off work and managed to do all the things I would have done post vaccination… 	GB	0.0	Neutral
Double vaccinated. Thank you   	GB	0.3612	Positive
Tribute to all #NHSCOVIDVaccine roll out staff many giving of their time and the volunteers making sure the roll ou… 	GB	0.5719	Positive
Aaaand..... that’s it! Done ✅ #vaccinated 	GB	0.0	Neutral
I've said before I wouldnt terminate a relationship over the vaccine... That comes with an important caveat, I woul… 	GB	0.2023	Positive
" Right, James. Really sick. They are ""claiming"" that it is their deliberate intention to infect unvacci… "	GB	-0.5563	Negative
Well that’s me fully vaccinated #vaccinated #COVIDVaccination #thankyouNHS 	GB	0.2732	Positive
_Sorry Your Japanese Covid data is a tad out of date, cases and deaths are on the rise and only 3% are vaccinated.	GB	0.0	Neutral
Just had my second vaccination for #COVID19 #phiser Jab…we all have a duty to get vaccinated 	GB	0.0	Neutral
  Over 30s are being vaccinated at the same time as over 50s now to accelerate protection. Great news	GB	0.6249	Positive
_mind I am now a partially vaccinated bitch 	GB	-0.5859	Negative
 Family member got vaccinated at Westminster abbey this week ffs!!🤷‍♂️	GB	0.0	Neutral
 The stats should be available on how many of the fully vaccinated people having to quarantine for… 	GB	0.0	Neutral
If I have to get vaccinated, there was only one place I was going to go! Hats off to all involved superbly organise… 	GB	0.0	Neutral
More than 4 in 10 people now vaccinated against #COVID19 in England.	GB	0.0	Neutral
Vaccinated yesterday. 	GB	0.0	Neutral
Fully vaccinated!!  Feeling grateful as so many didn't get the chance to be protected. #vaccinated #AstraZenaca #grateful #Thankful	GB	0.7774	Positive
 Have you got a NHS registration number? If you find the NHS COVID booking system and put your registrati… 	GB	0.0772	Positive
     I’m not an expert but one of the crite… 	GB	0.0	Neutral
 There will be a third wave and said wave will be blamed exclusively on those of us who have not had… 	GB	-0.4767	Negative
 The really sad thing about this, is that, the plan is to kill off you vaccinated people 	GB	-0.8439	Negative
Well that’s me all vaxed up!  Just waiting to get the nod for a holiday in Italy #CovidVaccine #vaccinated	GB	0.6239	Positive
Join the millions already vaccinated against Covid-19. You'll be notified when it's your turn to have the vaccine.… 	GB	0.296	Positive
 Yes it’s only a small firm. Got a few young lads not vaccinated yet to. Can’t blame him really	GB	0.0772	Positive
 Stephen merchant vaccinated you fair play	GB	0.5719	Positive
Ya girl is fully vaccinated. I love our NHS	GB	0.6682	Positive
After 4 months of trying to get vaccinated, I've got a call today that I can do it on Monday because I'm suddenly i… 	GB	0.0	Neutral
After rescheduling I’ve now been Pfizered! #vaccinated	GB	0.0	Neutral
Woo hoo, fully vaccinatedWell until boosters, but I'm chuffed 	GB	0.2617	Positive
'Orders of Magnitude Higher Deaths in the Vaccinated': Israel's Vaccine Data Reveals a Frightening Picture… 	GB	-0.4939	Negative
White House teams up with dating apps to give vaccinated users free perks – TechCrunch -  	GB	0.5106	Positive
   Well it would potentially be a worse illness but if its coning from a v… 	GB	-0.3291	Negative
Highlight of my morning...getting #vaccinated .Highlight of everyone else at the velodrome this morning...seeing so… 	GB	0.5859	Positive
And because of this I may be the first person to get vaccinated while listening to Bikini Kill. At least I hope so.	GB	-0.4215	Negative
 It has always been the case that service personnel had to be vaccinated if it was considered necessary… 	GB	0.0	Neutral
   We will see what occurs when the Vaccinated meet with the Coronavirus'   Ho… 	GB	0.0	Neutral
    Obviously on YouTube and other sources u think sky news are going to put t… 	GB	0.0	Neutral
Every vaccination gives us hope. When it’s your turn, join the millions of people already vaccinated, to protect yo… 	GB	0.7717	Positive
  So, no facts to prove kids need to be vaccinated. I did say, do not @ me.	GB	-0.3597	Negative
Ok this is getting a bit ridiculous now, ain’t no one falling for this shit. What fucking variant next? The london… 	GB	-0.7717	Negative
_nffc Lock us down until we learn to behave, get vaccinated and beat this virus	GB	0.0	Neutral
   You can still get it after full vaccination but if its from someone els… 	GB	0.0	Neutral
Just got my second Oxford AZ #vaccine So fully vaccinated!! Superbly organisation by . Literally 5 m… 	GB	0.0	Neutral
That moment you realise your friends are all children because none of them have been vaccinated.  	GB	0.4767	Positive
Let's keep going with the #CovidVaccine in #Leicestershire - being fully vaccinated, with both doses, will increase… 	GB	0.0	Neutral
This is beautiful but why are only the children allowed to sing together? Most of our choir has had one vaccination… 	GB	0.3506	Positive
My dad already vaccinated 🥳🥳🤩	GB	0.0	Neutral
  Could you please explain and give facts as to why children need to be vaccinated?	GB	0.3182	Positive
_      Commonly? I thought CVST was suppo… 	GB	0.0	Neutral
Both vaccines done. This is the only vaccine I have had in my whole life, I was never vaccinated as a child and I’m… 	GB	0.0	Neutral
Your phone, computer and other devices get constant security updates.This is your bodies security update.… 	GB	0.5859	Positive
✌️ Remember to #CheckforCovid twice a week with a home test kit ✌️ 1 in 3 people  have no symptoms so can still p… 	GB	-0.296	Negative
 No panic as long as we get people double vaccinated sharpish. It's just a maths problem. 40% of peo… 	GB	-0.802	Negative
My arm hurts where I got vaccinated every time I lift itSo, I've stopped lifting it 	GB	-0.6124	Negative
Fully vaccinated  	GB	0.0	Neutral
 When I am vaccinated I am wearing a mask because I have had Covid and I have long term damage from… 	GB	-0.4939	Negative
 Get vaccinated. That is the message.	GB	0.0	Neutral
UK: &gt;40% fully vaccinatedAustralia: &lt;7% vaccinatedUK: no more than 10k fans in #PremierLeague stadiumsAustral… 	GB	-0.296	Negative
But people fully vaccinated with AZ have died. That is an indisputable fact. 	GB	-0.5574	Negative
  Genuinely nobody cares a rats ass about whether I’ve been vaccinated or not. Either thst… 	GB	-0.128	Negative
Out last night celebrating the publication of #governorsman with socially-distanced vaccinated and tested friends.… 	GB	0.5719	Positive
"""Medical experts say that a vaccinated person cannot ‘shed’ vaccine spike proteins""  "	GB	0.0	Neutral
 at this rate, another 10 million (approx) vaccinated before June 21st, vaccine works against it, and… 	GB	0.0	Neutral
  Exactly. Which is why we need everyone to be vaccinated.	GB	0.0	Neutral
 Etsy :) search vaccinated lol	GB	0.7003	Positive
 Got to keep the narrative going, got to keep the sheeple terrified, got to push vaccinated against… 	GB	-0.6124	Negative
 Yep, hadn’t heard anything on this. I’m fully vaccinated and my wife will be soon, so thought we may… 	GB	0.296	Positive
Whether or Corbyn has had his vaccine is a matter that reflects on his character, common sense &amp; sense of duty. But… 	GB	0.0258	Positive
 Hahahaha and you vaccinated thought you was getting some freedom back 🤡🤡	GB	0.6369	Positive
Bahrain is now devastated by virus waves, despite having vaccinated almost everyone with the Chinese vaccine. Same… 	GB	-0.6124	Negative
 I'm only considering number of vaccinated. Probably the UK will get higher numbers by not enforcing disc… 	GB	0.0772	Positive
I really dont care if Corbyn's been vaccinated, however I do think that he should tell us. Only because his base is… 	GB	-0.4416	Negative
 I’m sorry to hear about your bunny! Did you know if they were vaccinated at all? and is your other b… 	GB	-0.1511	Negative
12 fully #vaccinated die of #coronavirus 	GB	-0.6344	Negative
Vaccines booked. Double vaccinated 4 days before the start of the season  ⚽️ 	GB	0.0	Neutral
 Not everyone will be vaccinated globally for lots of reasons. The old normal - 2019- has gone forever. W… 	GB	0.0	Neutral
Found out yesterday I've been vaccinated since December when I was unblinded from the trial I'm taking part in  	GB	0.0	Neutral
By failing to ramp up vaccination more rapidly, we are dividing the world between the rich and vaccinated who will… 	GB	0.0772	Positive
For a moment I thought you were also gonna do that Magnet stunt  at your vaccinated arm.  	GB	0.0	Neutral
 is there any provisions for. Indians in Nepal to get vaccinated?	GB	0.0	Neutral
   _NN  You seem to not like what I tweet and are trying t… 	GB	-0.2755	Negative
OkCupid launches ‘I’m Vaccinated’ badges in time for hot vaxxed summer 	GB	0.0	Neutral
Well I'm now fully vaccinated, had my second shot yesterday	GB	0.2732	Positive
 Although they might be fully vaccinated they're just as bad as Republicans at stopping covid from sprea… 	GB	-0.6249	Negative
Today (5/23) @ noon on :  Pro Tem  on session strides;… 	GB	0.0	Neutral
More evidence of the importance of vaccination to minimise the harm caused by Covid-19. Hands face space ventilatio… 	GB	-0.25	Negative
 True, but that doesn’t take away from the fact that far more deaths have been reported than any vaccine be… 	GB	0.2263	Positive
  It still seems reasonable that many people do not know what vaccine or what batch t… 	GB	0.0	Neutral
  Or the success of our vaccine program :-)	GB	0.7184	Positive
 Pure vaccine envy kicks in	GB	-0.2732	Negative
_Blue The government has realised that miraculously they got away with their negligence and self serving… 	GB	0.0	Neutral
If you are over the age of 40, you can get your first #CovidVaccine today at Bedworth Civic Hall's walk-in clinic b… 	GB	0.0	Neutral
Black, Minority and other ethic people Living in #Nottingham #Nottinghamshire . Have you had the COVID vaccine yet?… 	GB	0.0	Neutral
Herd imuitty jenny explain to Andrew marr what this means but he still carry on asking the questionIts si… 	GB	0.0	Neutral
_Vanessa It's not been well explained at all. The threshold for an effective vaccine is 50% apparently. The AZ… 	GB	0.3151	Positive
Had my second Oxford #vaccine on Friday. Felt awful yesterday, chills, sweats, headache, wiped out...but still feel… 	GB	-0.4588	Negative
   _Grennan It’s not 1 thing against the Gov though, it’s many things they… 	GB	0.0	Neutral
 If vaccine was efficient then surely you wouldn't be surge testing/contact tracing.  Just saying 🤷	GB	0.6908	Positive
 Another celeb pic having the vaccine! 	GB	0.0	Neutral
     We need an anti-tory vaccine that simply opens up p… 	GB	0.0	Neutral
 Oh for goodness sake so 70% of the UK population are due to die imminently from the vaccine? Look I suppo… 	GB	-0.2263	Negative
 Plus vaccine shaming of course.	GB	0.0	Neutral
 We just cut more of your vaccine supplies 🤣🤣 #sorelosers	GB	-0.2732	Negative
Disingenuous from BBW and the Telegraph.  #Covid19UK #privacy #dataprotectionSPI-B paper f… 	GB	0.0	Neutral
Covid vaccine status feature on NHS app reveals plans for domestic use  via … 	GB	0.0	Neutral
 _there You can tell by the language this is an anti-vac site so not clear if this is true. It c… 	GB	0.0869	Positive
 And she is 100% correct, hundreds are now in hospital with AVRs and vaccine induced covid-19, do not beli… 	GB	0.0	Neutral
Celebrity releases new protocols for summer cruises with new mask, excursion, and vaccine rules - Cruise Blog 	GB	0.0	Neutral
1st dose done!!! the whole process was smooth like butter Everyone make sure you have a vaccine when you can! pr… 	GB	0.7156	Positive
 _45 We would certainly limit the frequency, scale and severity of outbreaks. Alas poor vaccine cover… 	GB	-0.4215	Negative
This is good news. If you are someone who is still hesitant about the #COVID19 vaccine. Please read this… 	GB	0.4939	Positive
 _in_EU No, I don’t feel trapped. I feel bloody angry that there are so many dumb/greedy/bra… 	GB	-0.8957	Negative
_Sked Oh mate. Put that into my veins right now!! And then after the pub crawl has safely moved around my circ… 	GB	0.5837	Positive
 Not one single vote. Don't they realise who created the Corona vaccine. Make their own from now on.	GB	0.25	Positive
 @_AgainstMyWill 2/ about winter and the probability of her getting a cold. I definitely won't be let… 	GB	0.4019	Positive
_Sked Grand Vaccine Day Out?!	GB	0.5093	Positive
After several months of Covid vaccine rollout, I am still amazed by the fact that more than 2% of adults in the UK… 	GB	0.4939	Positive
 Get your first shot, get your  second, get ready for your third. Whilst still having testsAnd you all thin… 	GB	0.3612	Positive
  I meant long before she even had the vaccine. Don't you realise for 90% of people co… 	GB	0.0	Neutral
Jenny Harries clearly was not entirely truthful in saying that AZ was just given to groups that couldn’t go to vacc… 	GB	0.0008	Positive
Had my questionnaire for the youth final tomorrow. Amazed that it’s just a tick box thing and nothing about tests o… 	GB	0.4939	Positive
How tragically stupid do you have to be to think your covid vaccine is magnetic?	GB	-0.7964	Negative
 Yes, fuck that Les,  we've had the vaccine	GB	-0.2023	Negative
    What sort of 'severe vaccine effects' have they had ?	GB	-0.4391	Negative
  think Europe's got the arse over the vaccine.....	GB	0.0	Neutral
No one is safe until we are all safe. Vaccine redistribution and a global mindset necessary. Emphasise ventilation.… 	GB	0.5574	Positive
 Oh extremist views anywhere are vile! Look at the anti vaccine protests ! People claiming the govt w… 	GB	-0.8353	Negative
 I'm most concerned about my 17 year old with no vaccine in sight. And all her friends. And the 1200 kid… 	GB	0.2263	Positive
Patel on 21 June re-opening: “the data is good and we also need to carry on being conscientious in our behaviours”… 	GB	0.4404	Positive
   As someone who hasn’t had the vaccine yet it’s at least made my decision which o… 	GB	0.0	Neutral
First dose of vaccine ✅ Nice ride along the A38 blue route into town to get to Millennium Point. Very efficient sys… 	GB	0.7089	Positive
 'Ptizer'? You got the orange flavour vaccine?	GB	0.0	Neutral
𝐇𝐚𝐯𝐢𝐧𝐠 𝐅𝐮𝐧 𝐰𝐢𝐭𝐡 𝐇𝐚𝐫𝐫𝐲 𝐒𝐡𝐚𝐰Great to see our passengers enjoying a well earned seaside break this week joined by… 	GB	0.6705	Positive
   _uk the great British Oxford az vaccine will be the number one choice o… 	GB	0.6597	Positive
Had 3 separate text messages from Swiftqueue changing my vaccine appointment, even though I was fine with the one I… 	GB	0.2023	Positive
On 1st June I will get my 2nd dose.I will be having Oxford AstraZenica.I am not worried about blood clots, microc… 	GB	0.2235	Positive
The ques  I’m seeing for the vaccine are ridiculous	GB	-0.3612	Negative
  No culling the population, this is why the experts said don't spread out the doses as i… 	GB	-0.296	Negative
First Covid vaccine received! Thanks all   for the friendly and great service! See you all for my second jab! 	GB	0.9017	Positive
 Reality is Scotland vaccine roll out is average, Wales is much the same, look at the numbers not the perc… 	GB	0.0	Neutral
 I know no one who received a second dose of the AZ vaccine after 28 days. How has PHE come to this concl… 	GB	-0.296	Negative
  Uk need to pull out. Whole thing is a absolute shambles! If countries hate us that much… 	GB	-0.6114	Negative
 My mother didn't survive being in an iron lung. ️I stood in line for my sugar cubes decades ago.I… 	GB	0.0	Neutral
 Feeling particularly well thank you, upbeat and recovered after 8 dreadful weeks of a vaccine reac… 	GB	0.4159	Positive
  Completely agree James, but I do wish that  would wake up to this very fact… 	GB	0.6648	Positive
 I didn’t get a sticker. I was so elated to have the vaccine that I was back in my car for the 15 minut… 	GB	0.7481	Positive
My sister had a #Stroke in March at the age of 42. She had #Covid before Xmas &amp; had her 1st #AstraZeneca vaccine 10… 	GB	0.0	Neutral
" After Covid first wave, Central Govt was exporting Vaccines and Boasting around the world ""Indian Made… "	GB	0.0	Neutral
When you book your vaccine appointment . You get an option if you want to go to the same place for 2nd dose . I cli… 	GB	0.0772	Positive
 We'll all be on the Soylent Green by the end of the year. With photo ID vaccine passports so we can queue up for it...	GB	0.0	Neutral
 its people's choice to have a vaccine or not	GB	0.0	Neutral
    Does it matter what the % is? If it killed one person that’s enough what’s… 	GB	-0.6597	Negative
#Corona #vaccine #VaccinesWork #vaccinate #learntherisk review some unintended consequences 	GB	0.0	Neutral
Have you had your covid vaccine? As soon as you're offered your vaccine, it's important that you get your first… 	GB	0.2023	Positive
Have you had your covid vaccine? It's important to arrange to get your first jab as soon as you are invited &amp; en… 	GB	0.2023	Positive
After sleeping on it, I only see one way to avenge our  #Eurovision  entry for last night and that is to withhold t… 	GB	0.0	Neutral
  Is that about the after effects from the vaccine? 	GB	0.0	Neutral
2nd vaccine yesterday morning and this time it left me feeling wiped outWhat with the wonderful spring weather we’… 	GB	0.6369	Positive
 Good grief. The saddest part is she would have had no problem at all if she'd contracted Covid. She… 	GB	-0.8481	Negative
#EUROVISION Vaccine passport - this allows you to travel to mainland Europe Me - why would I want to do that, the… 	GB	0.0772	Positive
Pleasure being on  again this morning chatting to  about the PHE Study highlighting the… 	GB	0.5719	Positive
Millions tracked in secret after having vaccine 	GB	0.0	Neutral
  You must’ve had your vaccine years ago	GB	0.0	Neutral
  A vaccine is supposed to prevent a virus, this one doesn't, then I have to wonder, wtf is it?	GB	-0.5719	Negative
 I've read and researched quite a bit about this. Some experts say, the vaccine is making the body's immu… 	GB	0.0	Neutral
"  Many experts say, that side effects will accelerate with each passing vaccine. The ""wo… "	GB	0.0	Neutral
Vaccines offer HIGH LEVEL of protection against Indian variantNot only MUST we FULLY re-open on #June21stthe Gove… 	GB	0.0	Neutral
They could be right about this vaccine lads, I had mine yesterday morning, then went to the pub last night and dr… 	GB	0.0	Neutral
 Thank you Aunt Kimmie! All the humans have had at least one vaccine and they still have to wear masks ins… 	GB	0.4199	Positive
_enews This is just fanning and combining the flames in terms of fear of exit bans and the vaccine. If this is… 	GB	-0.4939	Negative
A bit worrying if you've had the AZ vaccine  	GB	-0.34	Negative
 Sorry about your mom,that was a grand old age still..don’t think that video is in the best taste though. S… 	GB	0.7845	Positive
Some young vaccine recipients reported a heart problem but the CDC says it's not clear if the condition is related… 	GB	-0.5612	Negative
Aaaaaand here I am at 3.46am, in a pool of my own sweat. Hugely grateful for the vaccine but was sort of hoping I… 	GB	0.6605	Positive
I was lied to. I got my vaccine yesterday and still don't have #5G	GB	-0.3818	Negative
 Perhaps an orchestrated cover up for the fact the last flu vaccine mussed something big?	GB	-0.3818	Negative
" I said to my mum ""right that's no vaccine being sent out to them countries"" 🤣🤣"	GB	-0.296	Negative
  If you have a vaccine you are likely to be around in 10 year's time.If you don't, yo… 	GB	0.0	Neutral
  Hope they remember where there vaccine came from	GB	0.4404	Positive
 Perhaps they want us to take a vaccine for this 	GB	0.0772	Positive
 We've insulted the EU, negotiated in faith, blamed them for things that are our fault, carried out sh… 	GB	-0.743	Negative
93 Israeli doctors: Do not use Covid-19 vaccine on children 	GB	0.0	Neutral
 Absolutely a reflection of UK's trashed reputation in Europe, and rightly so after the way our politici… 	GB	0.0	Neutral
Gammons expect the #EU to 'do us a favour' &amp; not bother implementing checks on goods entering NI. R these ppl mad?… 	GB	0.6041	Positive
   it absolutely was vaccine nationalism. Signing contracts that mean su… 	GB	0.0	Neutral
  What do we expect tho? We fucked the EU over with vaccine nationalism (the real story i… 	GB	-0.6597	Negative
 Hi, just a query if you would be so kind, the guardian and sky news in the UK are stating public he… 	GB	0.656	Positive
  Totally agree. The vaccine nationalism from the UK was shameful. We've done nothing but sl… 	GB	-0.0525	Negative
 Peston's sources HP, Hellmans and Heinz say that vaccine efficacy is 0% and it will kill us all.	GB	-0.6908	Negative
 Yes but you are so unpopular, they are injecting salt water into you, not the vaccine	GB	0.2144	Positive
Oxford/AstraZeneca vaccine 80% effective against Indian Variant.~ says U.K. study	GB	0.4767	Positive
 _Starmer If it wasnt for covid or the vaccine bounce or lack or alternative candidate id agree	GB	0.0516	Positive
 ... but it really doesn't look like things like 'vaccine passports' are intended to be temporary does it?	GB	-0.7287	Negative
Second vaccine? Completed it mate (Thank you NHS ) Hurry up and get me on a holiday already 🦠✈️ #getthejab 	GB	0.4019	Positive
 Political bollocks. All because the UK got it's covid vaccine shit together and the EU is on it's tits.	GB	-0.6705	Negative
 It’s nothing new!! Add to that leaving the EU and the vaccine supply im shocked they wanted us to c… 	GB	-0.4374	Negative
“Save all your vaccine for me, save all your vaccine for me, bye bye baby bye bye”  	GB	0.4939	Positive
You’d think they’d have been a little more grateful of the vaccine.... 🤔 #Eurovision	GB	0.4615	Positive
#Eurovision Great Britain Nil Points for a song. 80m points of a Covid Vaccine jabs #jealous #brexit	GB	0.6249	Positive
 At least we are ahead in the European vaccine table piers! 	GB	0.0	Neutral
  We are the fuckin Vaccine kings of Europe when we’re back in charge there’ll be no more… 	GB	-0.296	Negative
Two vaccine doses needed for strong protection against variant found in India, data show.	GB	0.5106	Positive
 Which was it, Brexit or vaccine envy 🤣🤣🤣	GB	-0.2732	Negative
Just because our vaccine was better. #Eurovision2021	GB	0.4404	Positive
 The real real plan is for 6G to activate the vaccine and in so doing we become slaves to whoever controls the frequency.	GB	0.0	Neutral
#Eurovision I think someone don’t like us for the vaccine race and brexit! 	GB	0.4199	Positive
No points.No vaccine.Fuck you Europe! 🤣#Eurovision	GB	-0.3595	Negative
Where’s your vaccine Europe?When Europe falls apart you’ll need usLots of loveThe United Kingdomxx	GB	0.4215	Positive
#eurovison atleast we have a vaccine problem  	GB	-0.4019	Negative
Are they all jealous of our vaccine program? Lol	GB	-0.0516	Negative
Guess what Europe. YOU AINT GETTING NO VACCINE!! #Eurovision	GB	0.4614	Positive
Vaccine FC with the big nil points 	GB	0.0	Neutral
 Well the government are really trying to push getting the vaccine at the moment. Do I believe they… 	GB	0.2732	Positive
 But we gave the world a vaccine surely that has to count for at least 1 point 	GB	0.4404	Positive
Turns out Jon Fishface Redwood trumps selling a vaccine at cost price #Eurovision	GB	0.0	Neutral
_robins Can’t decide whether  it’s Brexit or vaccine envy 🤣🤣🤣	GB	-0.2732	Negative
 Withdraw the vaccine supplies!!! 🤣	GB	0.0	Neutral
 _Snapper Did your vaccine story end with your first flu vaccine?  This has the potential to run and run.	GB	-0.3818	Negative
Are the standings how many vaccine orders you need?  #Eurovision2021	GB	0.0	Neutral
 Stick em all on the red list.. And they can make their own vaccine 	GB	0.0	Neutral
 Hope you feel better from the vaccine soon.	GB	0.7003	Positive
All these countries seeking the vaccine that UK created... FUCK OFF #EUROVISION	GB	-0.6408	Negative
A bafflement of being mildly old is watching people you *know* enjoyed all manner of shenanigans with strangers in… 	GB	0.5106	Positive
 ye vaccine.Just want old normal 🤘	GB	0.0772	Positive
Whatever we got the vaccine roll out first! #Eurovision #unitedkingdom 	GB	0.0	Neutral
Security fears as Scots vaccine certificates 'can be easily edited &amp; faked' Now	GB	0.25	Positive
 They've hated us for years. Even Malta and Switzerland who used to give us points no longer do. Brexit… 	GB	-0.7506	Negative
 What did we do to Europe?? They ain't having any more vaccine unless they give us some bloody points!	GB	-0.5502	Negative
 They wouldn’t even use the vaccine when they had it so they can all bugger off!	GB	0.0	Neutral
 Fair play to  for personally giving you the vaccine	GB	0.7269	Positive
Oh well, at least we got the vaccine programme moving faster. #Eurovision2021	GB	0.2732	Positive
#Eurovision UK gives 12 points in exchange for vaccine!	GB	0.0	Neutral
   Knobheads of Europe not giving us one point..maybe we should keep our vaccine then 	GB	-0.2584	Negative
 Be intelligent and don't take this 'vaccine'.	GB	0.4588	Positive
I’m old enough to remember when we referred to the AstraZeneca jab as the “Oxford vaccine” (y’know because English… 	GB	0.0	Neutral
Who’s Surprised  That Facebook’s Covid vaccine Fact Checkers are funded by vaccine producers! 	GB	0.2942	Positive
Take care and don’t forget to get your vaccine  	GB	0.3182	Positive
 The vaccine isn't fully activated until you post a picture of your card on soical media	GB	0.0	Neutral
You have given your opinion which is fine...but it’s not fact. My granddaughter is a micro biologist working on the… 	GB	0.0	Neutral
   🤣🤣🤣🤣🤣🤣 What complete twaddle. Every single bit of research has shown that t… 	GB	0.0	Neutral
 Hope you get to see  play next season on the strength of taking the vaccine. Don't get your hopes up though.	GB	0.7326	Positive
  Police today released the image of a man they want to question in relation to several cas… 	GB	0.0772	Positive
If you want too.. take the vaccine, follow the guidelines, enjoy getting back to normal... but please do not listen… 	GB	0.6369	Positive
 The mass vaccination of those not at meaningful risk of hospitalisation should only occur using a fully… 	GB	-0.0382	Negative
 All about digital 'vaccine' passports, a move to cashless digital money and perpetual digital slavery. No way out!	GB	-0.807	Negative
And if you're voting on #eurovision2021 tonight - vote for the county that has strategically allowed you holiday ac… 	GB	0.4019	Positive
What was the point in the vaccine then if your still getting pestered to go and get a test? How is testing our way… 	GB	0.0	Neutral
Honestly I feel like this second moderna shot is hitting equally... currently at 102.2 Fahrenheit for a temp and bo… 	GB	0.6705	Positive
 Which one? Moderna gang here 	GB	0.0	Neutral
Booked me a nice cold dish of Moderna 	GB	0.4215	Positive
My colleague  got the Moderna jab, which was part funded by Dolly Parton. I hear some reported side effects… 	GB	0.0	Neutral
 I had mine yesterday and I'm fine apart from a nasty ache in my arm.(Not bragging just haven't seen… 	GB	-0.6597	Negative
Had 1sr moderna vaccination yesterday and feel like absolute sh*te now 🤢. Seriously regretting it now, and they say… 	GB	-0.2263	Negative
 Yes, apparently because I had Moderna. My husband got AZ &amp; they only asked him if he had to drive himse… 	GB	0.4019	Positive
 None at all other than a slightly sore arm or the shivers after the first dose! I know people who have… 	GB	-0.3609	Negative
 Moderna Covid vaccine information.Experimental and untested.'By reporting side effects you can h… 	GB	0.0	Neutral
  I never did.  I had the moderna one.. I was waiting for the after shock and never came thankfully	GB	-0.6036	Negative
 I mean tbf, my neck is smooth and bump-free now. Just, the thing's still technically in there. Somewhe… 	GB	0.0	Neutral
TEAM MYSTIC MODERNA BABY 	GB	0.0	Neutral
  I was saying that this morning! I haven't heard of anyone getting Moderna at all!	GB	0.0	Neutral
  Literally everyone at Millennium Point earlier having P was under 50, I’d say. What happened… 	GB	0.0	Neutral
Thank you, Mark, Liz, &amp; all at the BDC in Islington for Jab No. 1 #Moderna My vaccinator, Mark, a fellow actor ,… 	GB	0.0772	Positive
 Perhaps the fact the oxford AZ is not covering the variants, should be looked at...I'm 64 still dont f… 	GB	0.0	Neutral
  Hi Rosemary! Good to see you! I'm a Moderna success! How about you?	GB	0.8164	Positive
Covid vaccination adverse reactions update.Medicines&amp;Healthcare Regulatory Agency. 	GB	-0.3612	Negative
 Is Malvern not easy to get to? They do Moderna there at the Showground, no one I know has had side effects with it either.	GB	-0.5583	Negative
  Maybe someone like  may be a good person to ask (she worked on the Moder… 	GB	0.6597	Positive
Feeling incredibly fortunate to live in a country were we have access &amp; the choice to vaccinate. A relaxing experie… 	GB	0.7841	Positive
_Med  community spread is low and a massive number of population is already vaccinated atleast one… 	GB	-0.2023	Negative
This moderna pack has me moving different 	GB	0.0	Neutral
