Tweets	Country	Compound	Analysis
      _Higginson44  Unless it has c… 	GB	0.0	Neutral
      _Higginson44  Side effects fr… 	GB	0.0	Neutral
 Second jab done - she said stay hydrated - this is what she meant right?! #AstraZeneca #CovidVaccine 	GB	0.0	Neutral
2nd Oxford–AstraZeneca COVID-19  - thank you 	GB	0.3612	Positive
_captures    You’re more at risk getting in a car and driving to the supermarket.	GB	-0.3353	Negative
      _Higginson44  The sheep have… 	GB	0.0	Neutral
 Can this be addressed with a booster or a third dose to avoid harm to patients?  	GB	-0.6908	Negative
WHY NOT JUST TELL US HONESTLY CLOTTING AND BLEEDING EVENTS TOTAL FOR THE VACCINES? AstraZeneca jab 'linked to bleed… 	GB	0.5766	Positive
expert reaction to study looking at the Oxford AstraZeneca COVID-19 vaccine and idiopathic thrombocytopenic purpura… 	GB	0.0	Neutral
'NHS Doctor Died Suddenly From Rare Stroke Due to Blood Clots After Receiving AstraZeneca Covid-19 Vaccine'	GB	-0.5574	Negative
  Here in the UK it’s either Pfizer or AstraZeneca and both are two shot deals. As of yesterday… 	GB	0.0	Neutral
Just wondering what will happen - first jab was AstraZeneca and now it is being advised under 40s won’t get that. 2… 	GB	0.0	Neutral
Since having my #astrazenecavaccine on 16th March 2021, my blood pressure went up.23rd April - 125 / 80 mmHg30th… 	GB	-0.296	Negative
"And now in our Data Science stream - AstraZeneca's Lindsay Edwards delivers ""John Boyd and Geoff Hinton walk into a… "	GB	0.0	Neutral
 Israel and USA no AstraZeneca …	GB	-0.296	Negative
AstraZeneca appoints Aradhana Sarin as chief financial officer  #corpgov #leadership… 	GB	0.0	Neutral
 My wife had Moderna sore arm for 2 days. I had AstraZeneca 1.	GB	-0.3612	Negative
 Hi Kate, we've just had confirmation of the next session. It will be at the same location, 1 Beulah Rd o… 	GB	0.0	Neutral
Given rising infection rates will have shifted the benefit/risk ratio, and the supply of Pfizer and Moderna appears… 	GB	0.0	Neutral
"""AstraZeneca vaccine carries slightly increased risk of bleeding problems, new study shows."" via NYT… "	GB	-0.4048	Negative
An analysis of Scottish adults who received a first dose of the Oxford–AstraZeneca or Pfizer–BioNTech SARS-CoV-2 va… 	GB	0.0	Neutral
 Do you think it’s time to reconsider the advice not to offer AstraZeneca to under 40s? We don’t have… 	GB	0.0	Neutral
AstraZeneca Covid jab ‘linked to slight increased risk of bleeding disorders’	GB	0.0	Neutral
    Foreign students invented the AstraZeneca vaccine you are likely to h… 	GB	0.0	Neutral
 But how long do they have to wait for the actual appointment? Mine is nearly 3 weeks away. I think… 	GB	0.0	Neutral
Haiti, meanwhile, rejected 750,000 doses of the AstraZeneca vaccine. It is one of the only countries in the America… 	GB	-0.5106	Negative
Corrected link to ⁦⁩ article  Covid vaccine linked to v slightly higher r… 	GB	0.0	Neutral
AstraZeneca jab linked with ‘slightly increased’ risk of some bleeding disorders 	GB	-0.2732	Negative
I’ve had AstraZeneca both jabs now. The first one gave me arm ache for about 5 days, the second one was OK though. 	GB	0.0857	Positive
AstraZeneca remains the top pick at Bank Of America..They say the stock trades at ~15x despite the company’s bette… 	GB	0.2023	Positive
If you missed today's #COVIDVaccination pop-up clinic near . Next one is  (Guy's Hospital), Gr… 	GB	-0.296	Negative
 _privv  _nate_ /j una find shame 	GB	-0.4767	Negative
Sounds of grievances &amp; condemnation against the imprisonment of human rights activists who were arrested for raisin… 	GB	-0.8555	Negative
_Carpenter15 People have become so desperate for freedom that they have forgotten their principles.	GB	0.1462	Positive
 they're yummy /j	GB	0.5267	Positive
Between #Nielsen’s movies ranking, #Netflix had a great week with the debut of #TheWomanInTheWindow with #AmyAdams… 	GB	0.6249	Positive
#Nielsen’s Streaming Weekly Top10 is out for MAY10-MAY16, and #Netflix’s #JupitersLegacy finished 1st full week rem… 	GB	0.0	Neutral
_Gekkota  Maybe he’ll win half a trophy there too and prove him right 🤷‍♂️	GB	0.5859	Positive
__j Well played sir	GB	0.5423	Positive
_Rikard  I still think everyone should watch it once tbh... Rik you may end up liking it, cos it… 	GB	0.4019	Positive
 Ahh Tammy ily too 	GB	0.6597	Positive
FULL TIME:Tea &amp; Busquets 4-1 J.Hawkins ⚽️⚽️⚽️Croft ⚽️T&amp;B’s tremendous form continues as we overcome no subs a… 	GB	-0.296	Negative
 He’s already saying “winning mentality” without a sense of irony. He’s joined the cult already. 	GB	0.0382	Positive
J’suis in love de streets de doja cat	GB	0.6369	Positive
 I need to read this paper, google the author and follow them for updates - send full reference please!	GB	0.3802	Positive
  Such a good list. Foden a little high bit I get it	GB	0.4404	Positive
_WBerry Not a problem in Yorkshire either lol	GB	0.6197	Positive
  Air con not as bad as the heater.	GB	0.431	Positive
_WBerry Thank you Jo 	GB	0.3612	Positive
Very much enjoyed this essay on the deconstructionist literary critic J. Hillis Miller by :… 	GB	0.3566	Positive
 Congrats dude!!	GB	0.6103	Positive
       You’re not though	GB	0.0	Neutral
_16 Tf happened there? Hay fever or something?	GB	0.0	Neutral
TAGs deadline for us tomorrow.Cannot wait to actually give some thought to Year 7, 8, 9 and 10 for once.	GB	0.0	Neutral
  DT has the unfortunate historical experience of being the best Qb Oregon ever had right bef… 	GB	0.296	Positive
She destroyed that	GB	-0.4939	Negative
 Many thanks for the info	GB	0.4404	Positive
Both great but Eve 🤝 	GB	0.3716	Positive
 _bagpuss    I know that _bagpuss and others are working… 	GB	0.0	Neutral
 _Clarke  _oltean   … 	GB	0.0	Neutral
 _j       … 	GB	0.0	Neutral
 _bagpuss   That said, this is the crux of my argument that the current… 	GB	-0.3612	Negative
#MeetTheMember A private dental clinic that will help you overcome your nerves about visiting the d… 	GB	0.3182	Positive
Injustice 3INJUSTICE 3I N J U S T I C E 3	GB	-0.5719	Negative
 _bagpuss   Have you got evidence for that? Does you think it varies bet… 	GB	0.0	Neutral
_cyall   Makes me laugh every time 🤣	GB	0.5574	Positive
_j Ouch, OK I'm here	GB	0.4466	Positive
Lock in your lockdown reading. Read the first book in the series. Free via #kindleunlimited#histfic #kindleseries… 	GB	0.5106	Positive
  Not a name I've come across, but I'll ask around. Quite possible someone in  which is… 	GB	0.0	Neutral
The Lessons of a Student Midwife by J.E. Rowney The complete series collection. Out now! 	GB	0.0	Neutral
ADAX, The Cardano Based Decentralized Exchange That's Changing The Status Quo. #crypto #cryptocurrency #cardano… 	GB	0.0	Neutral
 _j_freeman  God no. He's been a stain on the party for decades.	GB	0.3818	Positive
_walford _Deeeeeee I've never bought Brewdog, but nevertheless, inspired by your tweet I bought 12 cans of… 	GB	0.6486	Positive
"#Firstplay: ""Mary J"" by The Zeta Project on Amazing Radio (#amazingradio)"	GB	0.5859	Positive
      _karl  … 	GB	0.0	Neutral
Gold is money. Everything else is credit. – J. P. Morgan 	GB	0.3818	Positive
THIS LOOKS INCREDIBLE HOLY SHI- 	GB	0.0	Neutral
 Nah now I’m thinking of watching it... thanks a lot Sab	GB	0.3612	Positive
__tayor They play opposite sides dumbo	GB	0.34	Positive
  That’s awesome Mark. Can’t wait! #FootballsComingHome	GB	0.6588	Positive
      Anyone who thinks Villa are selling… 	GB	0.0	Neutral
I listen to some of these disney hits like they’re the latest j.cole drop 	GB	0.1027	Positive
 _DlZZLE   Villa front 4 last year: 38 assists and 48 goals. But yeah whatever you say probably a BOT.	GB	0.296	Positive
r.e.m was written for milana gallina and me j'veux rien entendre	GB	0.0	Neutral
_Gape Nah nah nah, we do this thru magic ✨/j	GB	-0.296	Negative
 i mean no but i literally check up on no one so feel special /j	GB	0.145	Positive
 _DlZZLE   Delete your account	GB	0.0	Neutral
 we want wind waker 	GB	0.0772	Positive
_J_  Cheers mate 	GB	0.4767	Positive
_Gape i will take them and give u better ones/j	GB	0.4404	Positive
ray j came on breakfast club promoting waist trainers LOL legend man	GB	0.7213	Positive
J&amp;K: 2 injured, cash counter burnt as major fire breaks out at Vaishno Devi shrine complex – India News 	GB	-0.6249	Negative
 Thanks mate 	GB	0.4404	Positive
_e What?!	GB	0.0	Neutral
my grandma made me a pb&amp;j aw	GB	0.0	Neutral
"SkyNews at G7 Johnson's arrival by plane:-""One of the points in the 10-point plan of our green industrial revoluti… "	GB	0.0	Neutral
I'm going to be teaching the whole class tomorrow afternoon on my own for the first time...Nervous is an understatement.	GB	0.0	Neutral
_J_  Cheers Gregor, really appreciate your kind words 	GB	0.8676	Positive
 The way they both should’ve got Oscars for that movie???	GB	0.0	Neutral
I wanted one so bad  	GB	-0.6696	Negative
 Is he more of an advanced Attacking Midfielder than a CM?	GB	-0.1868	Negative
 Stop crying	GB	-0.6486	Negative
“Be the disciple of your understanding.” J Krishnamurti	GB	0.0	Neutral
Great chat this evening between _J_Newman,  and  to mark the UK launch of Falling ✈️ with exc… 	GB	0.5423	Positive
 _mal11   so good	GB	0.4927	Positive
Good to see Cummings using the same price plan for his substack that I use for mine	GB	0.4404	Positive
 ::Looks up airline tickets and visa procedures for Germany::	GB	0.0	Neutral
 Do what you gotta do, J! Ahahah	GB	0.0	Neutral
_j_frost I wonder if there’s a distinction to be made here between audience taking at face value and the stronger… 	GB	0.34	Positive
2/2 A huge problem for all of us who believe in standards in public life &amp; the rule of law.” Yup…	GB	-0.1027	Negative
Just drawn Switzerland in a sweepstake ffs 	GB	-0.5859	Negative
  _CH58    It really isn't. The players are free to… 	GB	0.5106	Positive
Are you in reality Mr J. L. B. Matekoni, proprietor of the Tlokweng Road Speedy Motors in Botswana??? 	GB	0.0	Neutral
   _J_SCHULTZ   You’re welcome anytime	GB	0.4588	Positive
_girl3 This is so absurd it’s like a Curb Your Enthusiasm bit.	GB	0.6872	Positive
please, my cat, she still thinks normcore is a thing 	GB	0.3182	Positive
Groovy J is today's Patriot Of The Day! Congratulations Groovy, a Matt Hancock enamel badge is in the post!… 	GB	0.6688	Positive
   You dislike the guy who got you promoted twice lol	GB	0.4588	Positive
   _J_SCHULTZ  Love you more Shelby	GB	0.6369	Positive
1/2  captured this perfectly “For the Ministers involved, breaking the law should be a resigning matt… 	GB	0.6249	Positive
Uni can be such a dark place. You're in your room and one of your neighbours is clarting whilst another is contemplating suicide	GB	-0.6705	Negative
Doctor Who Anniversary Collection The Master (Peter Pratt) Sweatshirt:: Doctor Who: The Anniversary Collection cele… 	GB	0.0	Neutral
Doctor Who Anniversary Collection The Master (Peter Pratt) T-Shirt: The Doctor has returned to Gallifrey - but noth… 	GB	0.0	Neutral
Doctor Who Anniversary Collection The Master (Peter Pratt) Magnet: Doctor Who: The Anniversary Collection celebrate… 	GB	0.0	Neutral
Doctor Who Anniversary Collection The Master (Peter Pratt) Coaster: Doctor Who: The Anniversary Collection celebrat… 	GB	0.0	Neutral
What the actual hell people who are being mean about Weezer, where is your heart (and that’s coming from me)	GB	-0.6808	Negative
 An arm? 	GB	0.0	Neutral
Thanks  and great PhD work _wallis ! thanks also to @_A_J_Lawrence for his work on prediction model… 	GB	0.8805	Positive
 _D00RS       … 	GB	0.0	Neutral
If you don't like Bo Burnham don't talk to me /j	GB	-0.2755	Negative
 Oh my goodness, I don’t need to watch this film ever again 	GB	0.4588	Positive
 Thanks mate. Any idea about his pace and mobility?	GB	0.4404	Positive
These two bitcoin bear market indicators may tell investors when cryptos will bounce back, says J.P. Morgan - Marke… 	GB	0.0	Neutral
  _J_SCHULTZ   Cllicks , thank you for getting me going to the gym with… 	GB	0.3612	Positive
Watched the online event with T J Newman, Adrian Mckinty and Steve Cavanagh. Hosted by Waterstones. Was a enjoyable… 	GB	0.0	Neutral
_Linebeck and it's bad	GB	-0.5423	Negative
And yet he’s still a member of the Labour Party.	GB	0.4019	Positive
 J W Benson, that’s an interesting one. Probably better known for their pocket watches.	GB	0.6808	Positive
If we are and Christ it’s 5 years too late then why didn’t we offer him a new contract last year! 	GB	0.0	Neutral
_p_eggert  _org_uk She applied for a hardship fund, enshallah she gets it.	GB	-0.3182	Negative
 Yer Dad and his pals were let out the garage	GB	0.0	Neutral
_J_Newman I was so confused when I went to get a drink and came back to Weezer	GB	-0.4572	Negative
  _J_SCHULTZ   You’re welcome anytime brother, hope school is going well	GB	0.7906	Positive
  The argument is that team if had a good manager for the entire year strolls to any champ… 	GB	0.1027	Positive
I also remember how Corbyn treated those who entirely understandably were finally driven to anger by wave after wav… 	GB	-0.5719	Negative
 I’m getting fucking whiplash with this	GB	0.0	Neutral
   _J_SCHULTZ   🤍🤍 the amount of professionalism you show is so good and mature	GB	0.7786	Positive
_J_Newman Being in the games industry is a wild ride	GB	0.0	Neutral
Sad to see  leave the United Stand best if luck in the future mate 	GB	0.7717	Positive
Where’s the lie. 	GB	0.0	Neutral
  _J_SCHULTZ   Oh and  we love him and pryde	GB	0.6369	Positive
 The whole player should be beyond the backline not just a body part beyond. Support creative, attack… 	GB	0.6808	Positive
 Honestly the only people I idolise are the people who made a big impact on my life … 	GB	0.4588	Positive
We’ve gone from Weezer to an Orchestra in Prague	GB	0.0	Neutral
Seeing Joel Rosen make his case so calmly &amp; politely while sitting in front of a racist responsible for some much p… 	GB	0.075	Positive
  Yeah I’m not a fan of fucking with the basketball gods either. But the teams that try to do it th… 	GB	0.0613	Positive
 You remember me Fabs? I was gurning at you in 93…..	GB	0.0	Neutral
 Brady is top 3 all time any position any sport to ever live.	GB	0.2023	Positive
 Omg - I have no idea how many times I’ve rewatched DS9. 4 or 5 all the way through? It can’t be known. (… 	GB	-0.296	Negative
If a lion turned every time small dogs barked at it, it would be the laughing stock of the jungle… 	GB	0.4939	Positive
Cole confirmed the long-rumoured altercation on recent track 'Let Go My Hand'	GB	0.4939	Positive
_j_b  Out of interest is this on NICU? Only place I ever saw it happen but I like it!	GB	0.6749	Positive
 Gap between him and No 2 is pretty huge as well. It’s like the gap between TW and No 2	GB	0.6908	Positive
 Have you seen enough of Fabio Vieira to form an opinion mate?	GB	0.0	Neutral
 He processes the game and reads the field at a level that’s never seen before, you may not like it that’s irrelevant.	GB	-0.2755	Negative
NRPS Human Trafficking Investigation Ends With An Arrest. -  	GB	-0.34	Negative
 _Ded  Oh yes, of course. Silly me.	GB	0.4215	Positive
 Call his bluff. “So you support harsh and swift punishment for these people then Representative Gohmert?”	GB	-0.3818	Negative
 Apart from be the greatest to ever live . And Marino said that himself. So argue with him. And everyone els… 	GB	0.3626	Positive
Nice one stevie j playing  on 	GB	0.5574	Positive
 Depends what you mean by diminished or driven crazy by it. Logic is logic, people can fight from al… 	GB	-0.6124	Negative
 getting her first play with her debut single on 1xtra thanks to  the track drops tomorrow,… 	GB	0.6486	Positive
 Grealish + Buendia top 3 duo in the league. Top 5 in Europe,	GB	0.3818	Positive
__j Shows the difference in ways companies deal with employees going above and beyond to help customers!Nice one Greg &amp; Octopus!	GB	0.508	Positive
IM SCREAMIGN WITH LAUGHTER RIGHT NOW 	GB	0.4939	Positive
     _churchstile   … 	GB	0.0	Neutral
  Don’t cry	GB	-0.4767	Negative
_go1986 Gotta be. Was criminally underrated. Always popped up with important goals.	GB	0.2023	Positive
  Is it really in chaos? The only chaos going on is from the woke who hate the West and of course the… 	GB	-0.9128	Negative
Sometimes the hideousness of the past 6 years starts to recede a bit but then Jeremy fucking Corbyn ensures we reme… 	GB	0.0	Neutral
  You can’t not count players who played the whole season lol	GB	0.6369	Positive
Blog Blast Day for the amazing #Widowland by C J Carey  . Thanks to  ,  and… 	GB	0.7717	Positive
BHAFC, BLUE AND !WHITE! AAARRMMYYYY 	GB	0.0	Neutral
Marked as to-read: One Ordinary Day at a Time by Sarah J. Harris 	GB	0.0	Neutral
This was a pleasure. Please do listen to Prof Adam Swift’s insights on elite/private and faith schools and how soci… 	GB	0.8316	Positive
VIDEO: Good Omens - The Very Best of Crowley: If you've been missing everyone's favourite demon, enjoy the best mom… 	GB	0.9273	Positive
 _j_freeman  I get quite vexed when people defend the guy that gifted Boris fucking Johnson an 80 seat majority.	GB	0.0	Neutral
Corbyn obviously thinks he can kick Ed &amp; he’ll do nothing. Given how supine Ed has been in the face of unprecedente… 	GB	0.0	Neutral
 I mean he go there for the free food but that’s about it lol	GB	0.705	Positive
 _Harrington212 Everyone remembers a good leader	GB	0.4404	Positive
 Marino is a god. But anyone without Brady No 1 isn’t a real list he knows that everyone knows that	GB	0.4567	Positive
 _Charles Ask him where are the damn smart contracts	GB	0.0	Neutral
_Harrington212 Not the first to say that.	GB	0.0	Neutral
_Ben  Billy G is on some kinda fire	GB	-0.2748	Negative
 _Ded  Come on guys.  It's John Peel.  Oh, no, he played the mandolin on that Rod Stewart number.	GB	0.128	Positive
@_j_o_c_k_ Yes sir	GB	0.4019	Positive
I like how, in claiming he inherited a process in which LOTO was routinely consulted in disciplinary cases, Corbyn… 	GB	0.3612	Positive
 Lol so it’s just buy yourself a chip then? Every team with a legit shot to win either bottomed out and got… 	GB	0.765	Positive
I think it's fine even I failed this last sem...../jmy parent gonna kill me if that really happen lmao XD	GB	0.4166	Positive
Nikki is a brilliant skipper and a lovely woman. 	GB	0.8225	Positive
 Stud	GB	0.0	Neutral
_ On fucking 	GB	0.0	Neutral
Pretty upset we missed out on Bunedia tbh but this guy would heal that	GB	-0.0772	Negative
  Very frustrating. I’d want to take them back and show them - basically accusing you of ripping them off imo.	GB	-0.5154	Negative
Widowland by C J Carey (2021) 	GB	0.0	Neutral
 Stop	GB	-0.296	Negative
Would be a big baller signing 	GB	0.0	Neutral
 Thanks, Alan. Excited to receive it. Going to enjoy reading it and sharing it with my son.	GB	0.8834	Positive
 The absurdity of trying to do some sort of professional looking apology/think piece/let’s get to the bott… 	GB	0.0	Neutral
  And after the break, those vile Catholic lasses in another edition of Londonderry Girls, not Derry.	GB	-0.6249	Negative
_PsyD Do you have data rather than theory? Please point me towards it.	GB	0.3182	Positive
 Wh*te men can’t J*rk never misses ffs	GB	0.5773	Positive
_C_M_ _Madge_02 Hilarious as always ⭐️	GB	0.4019	Positive
Thank you  for streamingArtist profile:  	GB	0.3612	Positive
Linkin Park Pass Another 1 Billion Stream Milestone  	GB	0.0	Neutral
Eddie Van Halen Tributed With New Song 'Eddie'  	GB	0.0	Neutral
_j_freeman Astonished also at the rest of his answer to that question. On how much responsibility does he take fo… 	GB	0.3818	Positive
Watch Eddie Van Halen Riff on 'Amsterdam' Years Before Release  	GB	0.0	Neutral
         _LCDC… 	GB	0.0	Neutral
_J Fuck YES	GB	-0.0173	Negative
I’m listening to ‘Middlemarch’ during my commute at the moment. I’d forgotten how awesome it is, and now I want to… 	GB	0.5423	Positive
Ray J always advertising a product in interviews  boi I’ve missed BreakfastClub	GB	-0.296	Negative
switched it up to rust - weird ikr #streaming #rust #gaming #twitch #pog #SmallStreamerCommunity 	GB	-0.1779	Negative
 I got a skincare routine and I love it. Also Epsom salt baths will save your life and make you not hate your job as much	GB	0.8859	Positive
  Thank u Japan	GB	0.3612	Positive
_Wilkinson_Art      … 	GB	0.0	Neutral
 It could be our best class in a long time, we only have blue chips on the board tbh silk.	GB	0.6369	Positive
 no I'm boggled by wht someone j sent me asw but yh like it's so funny pls	GB	0.8319	Positive
 He is better tbf	GB	0.4404	Positive
slappperssss    &amp; J Dan went nuts on production too!!	GB	-0.4374	Negative
Fake news: Nobody knows the long-term safety of the experimental mRNA and chimp virus injections.According to the… 	GB	-0.0772	Negative
_ An injection you say 	GB	0.0	Neutral
 'Injection'	GB	0.0	Neutral
We would never use u! Are you going to guarantee to look after your staff and families if the get blood clots or di… 	GB	0.3164	Positive
 🤣🤣🤣for all those who think it’s everyone’s an anti vaxxer even those who support and have their 1st bio… 	GB	0.1027	Positive
  He's been given an enema and an anti sickness injection :(	GB	-0.6369	Negative
I had to ring my doctor to give me the injection for hayfever cause that is this	GB	0.0	Neutral
 So far I've just a sort of achy arm and it's a bit itchy and red around the injection site but not… 	GB	-0.1406	Negative
The more people learn about the #covid injection, and what it could do to them, the more they wish they had been mo… 	GB	0.4549	Positive
 but no one, especially children, should get this experimental mRNA injection, it has already kille… 	GB	-0.4215	Negative
 Guess it depends on the volume being sold? Injection moulding is $$$ to set up, but insanely cheap unit cos… 	GB	0.0	Neutral
Okay so, I just had a hayfever injection… on my butt?  	GB	0.2263	Positive
 Aww I really feel for them look into the injection I have it it’s brilliant!	GB	0.6239	Positive
 I have the injection its absolutely amazing! I’ve been having it for 8 years. I pay private as can’t get it on NHS!	GB	0.6459	Positive
  Ah that’s a shame - I had mine at about 15 and had de-sensitisation injection for 2 yr… 	GB	-0.4767	Negative
    Your alright though aren’t you? It’s not being selfish you m… 	GB	0.5505	Positive
The Tennyson Gold - Black injection. Last pieces available so don't sleep on it...&gt;&gt;&gt;  	GB	0.0	Neutral
 I’ve been seeing people talk about this injection! Perhaps try Boots Pharmacy and other pharmacies in your area	GB	0.0	Neutral
TODAY!21ST CENTURY HEALTH“If Our Health Is Our Wealth, How Wealthy Are You?”PT2Dr Alim returns to provide ess… 	GB	0.7177	Positive
 I had a bit of a sore arm, but it wasn’t any different to any other injection ive ever had!	GB	-0.2598	Negative
Spiders in the UK can't hurt youRats can't really hurt youNo that dog won't bite your face offAnxieties and fea… 	GB	0.6759	Positive
 Dentist also forgot to ask me if I needed an injection before she started drilling...not hugely rea… 	GB	0.0	Neutral
Hard to know whether Emerson and/or Zappacosta will be included in a swap deal with Inter. They need a big injectio… 	GB	-0.1027	Negative
GP and pharmacy vaccination sites are set to receive a cash injection of £20million to boost uptake of the Covid va… 	GB	0.4019	Positive
How is the media keeping the risks from the injection under cover -- apart from a few instances of blood clots?  In… 	GB	-0.2732	Negative
Please do NOT risk children's future health with the injection. 	GB	0.4791	Positive
 I dread it when she does her GCSE she’ll be in a right state. The injection is marvellous.	GB	-0.4588	Negative
 It’s so bad I’ve had the injection but I’m even sneezing! 	GB	-0.3996	Negative
  What is so strange is normally intelligent people falling for all the very obvious lies surro… 	GB	-0.4669	Negative
Congrats to Raditya Wiranegara, who passed his PhD viva yesterday. He defended his work on Numerical Investigation… 	GB	0.5267	Positive
 _Cyber Politicians/business leaders: “it was a sophisticated cyberattack that nobody could have pr… 	GB	0.5574	Positive
Just posted a new video: Getting Started with Dependency Injection in Xamarin.Forms  check it out - 	GB	0.0	Neutral
 Feel for her, I have the injection so I’ve been ok 	GB	0.3535	Positive
 I have the injection	GB	0.0	Neutral
A much needed metal injection 	GB	0.0	Neutral
NotForThem - UsforThemPlease sign to protect our kids from the experimental injection that nobody knows the long… 	GB	0.3818	Positive
    Sources are widely available across the media, but ma… 	GB	0.0	Neutral
There were politicians I respected who seemed to be honest and uncorrupted. But the absolute silence over the injec… 	GB	0.7506	Positive
Yay I got my first Pfizer vaccine today! The easiest injection I've ever had for sure.If you're eligible and a… 	GB	0.7574	Positive
Blood clots: Nurse tells of her dad&amp;apos;s death after COVID injection 	GB	-0.5994	Negative
 Maybe he only released his book as an intravenous injection, for efficiency's sake.	GB	0.0	Neutral
We have extensive manufacturing capabilities for injection and compression moulding. We offer tooling design, produ… 	GB	0.0	Neutral
This is what happens after a year+ of not singing with people: I just heard  and  sing th… 	GB	0.0	Neutral
as with damned face masks, *simply* insist on your right to breathe in order to live, so with the mRNA injections:… 	GB	-0.3818	Negative
Just had my 5G injection just waiting for Bill to communicate with me now	GB	0.0	Neutral
Smarkets targets US sports betting market after SIG cash injection - Yahoo Finance UK 	GB	0.0	Neutral
just came back from the dentist.Here's what happened:• 2 Injections to numb the pain.• Drilled a hole into my br… 	GB	-0.34	Negative
🤍 love this with an injection of colour🤍 @ Kent, United Kingdom 	GB	0.7906	Positive
Booked my first 5G injection, let's go!Can't wait for the WIFI signal to get stronger in my office, it's been really weak recently	GB	-0.2228	Negative
Also I feel 1% better with the hair now it’s had an extra injection of red in the form of the conditioner for sure	GB	0.6369	Positive
  He asked a doctor if there’s a way they can look at an injection which kills the virus… 	GB	-0.5423	Negative
 This way to get your lethal injection,	GB	0.0	Neutral
We have fully automated assembly machines which allow manufacturers to turn to us for injection moulding of compone… 	GB	0.2263	Positive
 I wonder if Botox could cure that - I’m thinking of steroid injection	GB	0.0	Neutral
BAME community injection hesitant especially in Manchester hence their targetting. 	GB	-0.25	Negative
    But the owners can inject money into the club. Tottenham… 	GB	0.0	Neutral
NoSQL injection cheat sheet work  #CyberSecurity	GB	-0.4588	Negative
Excellent news! This calls for a massive celebratory injection of cocaine (in a 7% solution, natch) 	GB	0.7424	Positive
Read this only if you haven't had the injection. 	GB	0.0	Neutral
Go mutra daal ke injection dedo 	GB	0.0	Neutral
 Omg I was the same but honestly it was the most painless injection I’ve ever had	GB	0.8042	Positive
The Application #Security Critical Risk Top 10The most common critical risk issues discovered by  in 202… 	GB	-0.7609	Negative
Got my jab booked! Imagine being excited to get an injection!	GB	0.4559	Positive
 An extreme buttock enhancer that was intended to help the recipient leave a boring union and attract new… 	GB	0.4019	Positive
Anyone taken the hay fever injection before? I’m so so tempted	GB	0.0	Neutral
  _green _southwark  _UCL   Burgess… 	GB	0.0	Neutral
 No they can't force people to take an experimental injection which is still in trials! The government… 	GB	-0.3595	Negative
We’re discussing the #ContraceptiveInjection for this episode of our contraception series! We spoke to the profe… 	GB	0.0	Neutral
 I agree again,However I’m all in favour of lethal injection for extremist who behead those that don’t… 	GB	0.6597	Positive
Went to the Microsoft store and got my nanobot injection. I am now 5G ready! Can't wait for big Bill Gates to learn… 	GB	0.4199	Positive
I got enema  and anti vom injection	GB	-0.3182	Negative
Injection time 	GB	0.0	Neutral
AN EXCITING UPDATE: we are pleased to share with you that the books we have been able to purchase with 's… 	GB	0.8415	Positive
Second day after my Clopixol antipsychotic tranquillizer injection. After a sleep, you're gone. Angle grinding outs… 	GB	-0.0258	Negative
My vaxx injection site is pretty itchy today, that's the magnetism kicking in right?	GB	0.2732	Positive
#Cisco has released a security advisory for 'Cisco HyperFlex HX Command Injection Direct Check (cisco-sa-hyperflex-… 	GB	0.34	Positive
HA dermal fillers create immediate results. After a filler injection, the results are immediately noticeable, and w… 	GB	0.6408	Positive
  Post-injection pain is weird	GB	-0.6124	Negative
 _freedomnow I really don’t care what additional freedoms the vaxxed get, I’m completely happy not t… 	GB	0.8648	Positive
Tomorrow 2 pm #therapylive  whistle stop tour of (Novel) shoulder injection procedures … 	GB	-0.296	Negative
got my injection and what hurt more was having to make eye-contact with the doctor for a solid five minutes, i have… 	GB	-0.4215	Negative
 A lethal injection would be more fitting.Imprisonment  would be a constant reminder of what they d… 	GB	0.0	Neutral
Smarkets eyes US expansion with growth equity cash injection 	GB	0.3818	Positive
_nicholas True but the world has changed, control over humanity by surveillance, blacklisting and corruption is… 	GB	0.2263	Positive
Nah this summer I might have to get that hayfever injection. Why’s it so bad this year?!	GB	-0.7338	Negative
Biden has. Had a injection. Kennedy used. To get them..A load of valium.  And methadone. #GMB.  And they've.  Proofed. Up his. Hair.	GB	0.0	Neutral
Adverts for Injection Moulders Ltd, from 1945 to 1951. The company was based at a number of sites in NW London. It… 	GB	0.0772	Positive
⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️  We Made a Big Mistake’ — COVID Vaccine Spike Protein Travels From Injection Site, Can Cause Or… 	GB	0.0	Neutral
 Integrity &amp; Availability aspects of CIA Single Points of Failure and why they cannot always be avoided.… 	GB	-0.1779	Negative
" When I had my first injection the doctor asked if I drove and was on my own ""yes"" to both. She said sit… "	GB	0.0	Neutral
This what the UK needs for all theChild Killers, Grooming Gangs, Rapists &amp; Murderers electric chair, lethal injec… 	GB	-0.9313	Negative
she always fuckin knew it was that damn injection that frazzled my nerves up and there was a coverup toohad to go france and find out	GB	-0.4767	Negative
Professionals say “muscle injection needle in max 2.54cm ….”	GB	0.0	Neutral
 You will be fine (hopefully) but good to see you are well prepared ! I had my 2nd at the end of May and… 	GB	0.8605	Positive
 That's almost impossible when you're in agony - I know this from experience being diabetic, I'm freq… 	GB	-0.4215	Negative
 Can't the plane just have an injection like everyone else?	GB	0.3612	Positive
