Tweets	Country	Compound	Analysis
 Do you have compiled data of age, weight, gender, pre-exist-cond, vax-type, outcome as well as backgrou… 	GB	0.2732	Positive
As awful as some of our print media can be, they’ve been exceptionally responsible in their coverage of vaccines (i… 	GB	-0.1045	Negative
   The Brexit vote was inevitable after 40 yrs of drip, drip anti EU stories. E… 	GB	-0.3182	Negative
I've a medical history of a blood clot &amp; a genetic clotting factor. I should never have been given the AZ vaccine.… 	GB	0.0	Neutral
 I guess you better make the most of things til that ADE gets you, or maybe a blood clot, or cancer or or or or ..........	GB	-0.3612	Negative
 Dr Salisbury  please tell me  if me and my  friend Albere   should be safe having our 2nd Astra Z… 	GB	0.8126	Positive
OXFORD BLUES. I'm now taking a very heavy dose of blood thinners to bust the clot I had post AZ vax. Not feeling to… 	GB	-0.0951	Negative
 A blood clot isn’t a sickness	GB	0.0	Neutral
  Could not get a GP to see my mother. She ended up in hospital with a renal blood clot… 	GB	0.0	Neutral
  DVT was an example.It isn't the only type of blood clot you can get on a flight.	GB	0.0	Neutral
you are absolutely correct. Plus people can choose which vaccine they want to have. More often than not it's not th… 	GB	0.0772	Positive
And another blood clot coincidence in a 17 year old this time. 	GB	0.0	Neutral
 Which he send all back home, the blood clot thing could only potentially affect under 30’s. That’s wh… 	GB	0.0	Neutral
I had a dreadful experience post the AZ vax. It caused a new blood clot near where I had one 5 years previously, it… 	GB	-0.4404	Negative
You just crossed a line. 5 years ago I had a travel related blood clot. 5 yrs later, I had the vaccine &amp; IMMEDIATEL… 	GB	0.0	Neutral
“Earlier this month, government advisers said those aged 30 to 39 should be offered an alternative to the Oxford/As… 	GB	0.0	Neutral
_dan  There is absolutely nothing linking any Covid vaccines to the development of macular d… 	GB	0.0	Neutral
 Mike blood clot found 3 months late 🥴 why isn’t he at the A&amp;E	GB	0.0	Neutral
_uk  I can't wait to get a brain blood clot and die from the  vaccine. Good job we indemnified them. right ?	GB	-0.25	Negative
_uk Over 40 ? fuck you, we don't care if you get a blood clot in your brain and die.. you take what we give you… 	GB	-0.7293	Negative
Hypochondria isn’t always: omg I’m sick!! I’m literally lying in my bed scared to go to sleep in case this headache… 	GB	-0.8802	Negative
"With a vaccine that's issued on the basis of ""Emergency"" only, with increased proof of negative effects and absolut… "	GB	-0.3818	Negative
   _K63    … 	GB	0.0	Neutral
Langley-area man loses 2-metres of intestine after a blood clot following his AstraZenica jab | CBC News	GB	-0.3182	Negative
When I went for 1st AZ vax I noted I'd a clotting history &amp; genetic clotting factor. They weren't interested. I was… 	GB	-0.3089	Negative
 Did you enjoy your blood clot?	GB	0.4939	Positive
"   Lol, all this blood clot stuff passed you by then.""Minimum course of action""? Wtf are you on about?"	GB	-0.3313	Negative
_or_Chicane   I know. Our friend who is a Nurse tried to convince her Stepdad n… 	GB	0.6369	Positive
_burns1992 They laid it on a bit thick about the side effects when I got the jab. Made it sound like flu-like sy… 	GB	0.3612	Positive
I asked the consultant in A&amp;E about not wanting the 2nd vax after the terrible effect of the first - no interest at… 	GB	-0.3182	Negative
    Furthermore my dads refused the vaccine and I don't blame him,… 	GB	-0.0423	Negative
ps. I am intending to survive in spite of the broken NHS. Colchester gave me an infection. Broomfield was unbelieva… 	GB	-0.7579	Negative
One must be thankful for small mercies at least the blood clot that I thought I had has been diagnosed. The moral o… 	GB	0.5719	Positive
I've struggled to contact my GP's surgery, now I've a life threatening blood clot diagnosed 3 months late. Meantime… 	GB	-0.7003	Negative
Hey Twitter. How to express this...bin making something of a plea for help.This little gent went in for surgery… 	GB	0.0	Neutral
I am so bloody angry with the NHS. Apart from the 3 month late diagnosis of my new blood clot post AZ vax, I'm now… 	GB	-0.7764	Negative
_kr Heard from someone who’s pro vaccine ,Lady in the bed next to her in hospital who’s got #SickleCellhad… 	GB	0.0	Neutral
BROKEN NHS. My blood clot diagnosed 3 months late. Now I am told there is a problem with communication with Broomfi… 	GB	-0.7603	Negative
BREAKING NEWS. I went to hospital for leg scan - a test I have been asking for for 3 months again &amp; again since bad… 	GB	0.0	Neutral
 But if you tell someone that the vaccine is safe and they get a blood clot and die, you're not a murderer right?	GB	0.3948	Positive
  Oh Emma. How utterly stupid and irresponsible is this tweet. One of my dearest friends… 	GB	-0.5034	Negative
 If I wasn't worried about the blood clot I would definitely agree. Specially that they stopped giving it t… 	GB	0.7641	Positive
 All of my family had had both vaccines. Parents, wife. All are fine. It's a tiny percentage chance of ge… 	GB	0.4215	Positive
Ontario to pause giving AstraZeneca as 1st dose COVID-19 vaccine over blood clot concerns 	GB	0.34	Positive
During pregnancy, tendency to clot increases because of increased clotting factors in the blood. Whereas in VITT, p… 	GB	0.2732	Positive
worrying: mainly women 30-49 are getting blood clots after j&amp;j and astrazeneca could this be linked to hormones th… 	GB	-0.34	Negative
 the chance of getting a blood clot from the AZ vaccine is 4 in a million. Please be more responsible i… 	GB	0.7089	Positive
 Plenty of reasons for not rushing if there is no pressing driver (and case numbers were falling fai… 	GB	-0.4215	Negative
 I think theres barely any blood clot cases on the second jab, as I understand it, so hopefully will be fine. 	GB	0.6476	Positive
Kitty update. He has a blood clot. They can try to get rid of it with blood thinners, but he may die. Even if it wo… 	GB	-0.7469	Negative
My kitty, Trouble, is at the vet. He's either been hit by a car, or he has a blood clot in the blood vessel leading… 	GB	-0.4019	Negative
Nurse at vaccination centre: Just be mindful of head ache- could be blood clot in brain. And pain and swelling in l… 	GB	-0.7096	Negative
_Centrist   If EDs become full to social distancing capacity with patients who have mild s… 	GB	0.0	Neutral
 You're no more likely to get a blood clot because of age, it's that the risk of covid is lower due t… 	GB	-0.6705	Negative
 I have asked public health workers whether it is an experiment -confirmedNo liability for big ph… 	GB	-0.2023	Negative
 Let me suck the vaccine out of my veins bc of the 4 in 1 million risk of getting a blood clot... oh wait. I don't care.	GB	-0.7669	Negative
_crawler  4K is min to the number of people that have received the Oxford Astra Zeneca jab &amp; on t… 	GB	0.0772	Positive
 i just had it I had to have moderna	GB	0.0	Neutral
Bitch in Moderna!  And also because as we all know, you're not vaccinated unless you share a picture. 	GB	-0.4389	Negative
 _Group   _tx That should help their profits!! Unlike Astrazeneca who p… 	GB	0.7339	Positive
Jabbed. Moderna crew.	GB	0.0	Neutral
 It the Moderna way. March 3rd last year, I was sat listening to the $mrna CEO telling a room full of… 	GB	0.0	Neutral
I am full of Moderna and it feels lovely.	GB	0.5859	Positive
   I literally just had the Moderna vaccine so ill let you know if I sta… 	GB	-0.5598	Negative
    All drugs are experimental to a degree. The O/AZ vaccine is about 9… 	GB	0.0	Neutral
US pharmaceutical and biotechnology company _tx is leveraging its 'AI factory' to revolutionise the way dis… 	GB	0.0	Neutral
  If you're under 40 it is either the Pfizer or Moderna.	GB	0.0	Neutral
"The fact that I'm thinking ""is this a post-vaccine brain fog, or am I just one coffee down this morning?"" shows I'v… "	GB	0.0	Neutral
So happy to get the #Moderna vaccine thanks to the wonderful staff    - not least the super cleaners who, o… 	GB	0.815	Positive
  Thanks! I got mine at AFC Wimbledon. They were only offering Moderna when I went but I don… 	GB	0.3054	Positive
  He took  Moderna! Moreover I do not believe each and every information out there. I do my research first!	GB	0.0	Neutral
  That’s fantastic. I’m looking for Moderna atm but difficult to find out before you arrive.	GB	-0.2382	Negative
Moderna ingredient “SM-102” not for human or veterinary use  	GB	0.0	Neutral
   Please deal sign to import more and more vaccines from US like … 	GB	0.5859	Positive
@_Temuri Seriously sore arm. I could barely lift it I had the Moderna vaccine though.	GB	-0.4939	Negative
Very excited to finally be getting my jab later today - apparently I'm going to be a Moderna Man!	GB	0.4561	Positive
Japan approves Moderna &amp; AstraZeneca COVID-19 vaccines #Japan 	GB	0.4019	Positive
 I hope it’s showing the centres offering Pfizer (Stone X) or Moderna (Business Design Centre)?	GB	0.4404	Positive
just got my first dose of moderna, ready for vaxxed girl summer	GB	0.3612	Positive
I had the Moderna jab on Monday at 0830 and I’m still feeling rough! :(	GB	-0.4003	Negative
Moderna jab ingredient SM-102You’re walking along a country path. You see a snake lying just ahead of you. He slo… 	GB	-0.5267	Negative
I get my second jab for reals tomorrow. The place I got my first vax didn't have moderna on hand so I had to find somewhere that did.	GB	0.4939	Positive
Coronavirus: COVID vaccines mint new billionaires as BioNTech and Moderna CEOs' wealth soars  via 	GB	0.4939	Positive
"""Japan approves the Moderna and AstraZeneca shots, hoping to speed up its vaccination campaign."" by BY HIKARI HIDA… "	GB	0.6705	Positive
I love my #NHS.  #THANKYOU #vaccinated #NHSCOVIDVaccine #Moderna #30something #GetTheShot 	GB	0.6369	Positive
   Very likely it ends up like a flu shot w/ a new formulation every year.… 	GB	-0.0258	Negative
  I got my second vaccine on Monday, there is a walk-in centre where you can turn up and get… 	GB	0.0	Neutral
Following the 1st moderna vaccine I received yesterday, my word, the arm is sore...feeling a little drowsy.	GB	0.0	Neutral
Japan approves Moderna and AstraZeneca COVID vaccines 	GB	0.4019	Positive
 I’m sorry to ask but anxiety has gotten the better of me now ☹️ I’m 41 &amp; finally have my appt at BDC on… 	GB	0.3919	Positive
 However, I do not believe that this is related to VITT since ppl are also reporting it following P… 	GB	0.0	Neutral
#BREAKING: #Moderna eyes producing #COVID vaccine in #Asia, CEO says 	GB	0.0	Neutral
getting my second moderna dose tomorrow and i’m nervous but only cause i don’t wanna feel shitty or tired afterwards 🥺	GB	-0.8834	Negative
 I personally advocate that adults &amp; older teens accept the Moderna or Pfizer vaccine but I believe… 	GB	0.2023	Positive
Bitches with the Moderna vaccine got that gorilla grip pussy, you can’t tell me otherwise 	GB	-0.5994	Negative
  No. It’s actually addition not subtraction - facts show if you’ve been ill and register Covid… 	GB	-0.6124	Negative
Pfizer has said that people are likely to need a booster dose a year after their initial vaccination; Moderna think… 	GB	0.0	Neutral
getting my second dose of moderna in a few, pray 4 me or whatever pls. I hate needles 🥲	GB	-0.2732	Negative
 Had mine today, Moderna too, and hadn’t known anyone else to have it so really pleased to hear thi… 	GB	0.5379	Positive
1/$HIMX Bloomberg: Taiwan Says U.S. Vaccine Aid Would Help Shield Chip IndustryTaiwan’s envoy in Washington, H… 	GB	0.4019	Positive
I had no side effects from the Moderna vaccine #vaccine	GB	-0.296	Negative
Pfizer, Moderna CEOs: Vaccine Boosters Needed as Early as September + More • Children's Health Defense 	GB	0.1935	Positive
._tx had no idea you guys also made balsamic vinegar 	GB	-0.296	Negative
 Peer reviewed study confirms vaccine efficacy, not as 95% states by the vaccine companies, but as:Astr… 	GB	0.0	Neutral
Not impossible: “Let’s say Moderna says, “No, we’re not transferring our technology to anyone.” You could pay off t… 	GB	-0.1027	Negative
" Apparently Pfizer and the Moderna are the ""best"""	GB	0.0	Neutral
 Moderna seems exclusive and cooler to me	GB	0.128	Positive
 To 5th May; Pfizer -55,716 reports of 159,219 adverse reactions, 370 deaths.  AZ -167,131 people repor… 	GB	-0.3612	Negative
 Nope same link, but apparently not working if you had Moderna.	GB	0.0	Neutral
   Which team are you on?  AZ, Pfizer or Moderna?	GB	0.0	Neutral
Can the molecule behind the #Pfizer and #Moderna jabs revolutionise medicine?Listen on Curio to discover more.	GB	0.0	Neutral
Moderna leveraging its 'AI factory' to revolutionise the way diseases are treated  via  &amp; 	GB	0.0	Neutral
The problem is a nutshell. The bodies set up to ensure 'the poor' get healthcare are in bed with those creating the… 	GB	-0.25	Negative
_bubbly Yes, both shots of Moderna a couple months ago.	GB	0.4019	Positive
Just had first shot of #Covid19 #Moderna vaccine. All went well, thankfully. We do our bit and leave the rest on Al… 	GB	0.5719	Positive
 I suspect it is because if you are under 40 you will need Pfizer or Moderna and they do not offer these v… 	GB	-0.296	Negative
  I had Moderna on Monday and have been fine since 🤞	GB	0.2023	Positive
  Thank you! I believe it will be Pfizer or Moderna...	GB	0.4199	Positive
 _leila     AFC Wimbledon have moderna.	GB	0.0	Neutral
Miss O’Mahony is now inside the Wimbledon FC vaccination centre to receive a Moderna vaccine.	GB	-0.1531	Negative
 Other than VITT, Pfizer seems to cause the same problems as AZ. Not enough doses of Moderna so far.	GB	-0.4019	Negative
 Which jab did you get? My OH got Moderna last week, was fine-ish for 24h then violent shivers for a further 24h.	GB	-0.5994	Negative
I am shocked and dismayed to learn that Claire has received the Moderna vaccine, and I'm on Pfizer. Why aren't ther… 	GB	-0.6369	Negative
(Health) People Aged 25 to 29 Now Eligible for Pfizer and Moderna Vaccines** Release 	GB	0.0	Neutral
  I didn't taste a thing of that Moderna jab.	GB	0.0	Neutral
_tx Why don't you celebrate by sharing your publicly funded MRNA vaccine with the world?	GB	-0.0511	Negative
Shout out to the rest of the Moderna Batch #3001659 Gang. ✊	GB	0.0	Neutral
 I keep saying it: Moderna is the hipster vaccine.	GB	0.0	Neutral
Had my covid vaccine yesterday. Slowly my Moderna stabbed arm is returning to life and hopefully I will actually be… 	GB	-0.0516	Negative
_toshner May be partly because a month ago it was announced that US data in 90,000 pregnant women showed no sa… 	GB	-0.296	Negative
I’ve been Moderna’d. All hail Dolly Parton.Fair to say the visit to a vaccination centre was the most fun I’ve had in over a year.	GB	0.5984	Positive
Heads up, side effects of 2nd dose of AstraZeneca are practically non-existent (personal experience) but Pfizer, Mo… 	GB	0.0	Neutral
  thanks both! i also wonder if there's any data on pfizer vs moderna effectiveness against variants...	GB	0.4926	Positive
 As far as I know we don't get a choice, they are just only offering pfizer/moderna for us.My actual… 	GB	0.0	Neutral
Pfizer and Moderna vaccines effective against Indian variants, study finds 	GB	0.4767	Positive
 I had Moderna and wore a Dolly Parton top on the day.	GB	0.2023	Positive
I'm under 40. So I should be able to choose what vaccine to get in the UK, right? But, when I book, there is no way… 	GB	-0.296	Negative
   I just had a sore arm for a couple of days with Moderna. I had it last week.	GB	-0.3612	Negative
 C had that after his 1st jab and he had Moderna. I gave him paracetamol and an antihistamine and that seemed to help.	GB	0.4019	Positive
_ I think we should be allowed to opt-in for it.Tbh I suspect most of the AZ atm is going to second… 	GB	-0.296	Negative
WARNING: Dangerous to people. SM102 chemical in Moderna experimental mRNA-1273 #Covid19 vaccine. Translation: The C… 	GB	-0.7378	Negative
I’m not an anti-Vaxer or a conspiracy theorist but the fact that slowly they are forcing this vaccine on us is kind… 	GB	-0.296	Negative
Covid vaccine rollout produced nine new billionaires: May 20, 2021 -- #Coronavirus #COVID19 _Group… 	GB	0.0	Neutral
Just had my first shotof the Moderna vaccine. Because I trust in God but I also trust in scientists and doctors… 	GB	0.7992	Positive
JAPAN HEALTH PANEL APPROVES MODERNA AND ASTRAZENECA COVID-19 VACCINES#USDJPY #EURJPY #GBPJPY #AUDJPY	GB	0.4019	Positive
  You are attacking a Moderna scientist who is quite rightfully questioning some of your outlan… 	GB	-0.5688	Negative
@_marching_Ents_    No link proven. More blood clots in unvaccinated people. Ju… 	GB	-0.296	Negative
Whoop - my second dose of Moderna vaccine has been moved FORWARD by a month Well done again NHS.	GB	0.2732	Positive
Moderna 1/2 and GeForce 3090 when arrived at home, day can not get better it seems :) 	GB	0.1516	Positive
 I know of a few people that have received the Moderna jab, so am surprised numbers are still this low tbh.	GB	-0.0507	Negative
Latest UK vaccine breakdown below.1st dose:Pfizer - 32.7% (11.7m)AstraZeneca - 66.8% (23.9m)Moderna - 0.6% (0… 	GB	0.0	Neutral
 Yeeees in the queue for Moderna rn	GB	0.0	Neutral
 the coronavirus pandemic has plunged global economies into recession, plummeted stoc… 	GB	-0.4215	Negative
   Pfizer/Moderna for under 40s for now - unless the infection rate starts clim… 	GB	0.0	Neutral
Those aged 18 to 39, and those who are pregnant, will be only be offered the Moderna or Pfizer vaccine through the… 	GB	0.0	Neutral
   The online booking service should automatically offer appointments for Pfizer… 	GB	0.0	Neutral
__Live   There is Moderna too	GB	0.0	Neutral
The CEOs of Moderna and BioNTech top the list of nine individuals who became billionaires on the back of the rollou… 	GB	0.2023	Positive
  And Moderna Chris!	GB	0.0	Neutral
   And Moderna	GB	0.0	Neutral
Covid update: And the winners are… Big Pharma! No surprises here!Public Taxes = research funding = profits for ph… 	GB	0.7418	Positive
    That’s AstraZeneca. They use Pfizer, Moderna and J&amp;J in the states.	GB	0.0	Neutral
 Congratulations.An amazing achievement. From those who created the vaccine.   … 	GB	0.7003	Positive
These COVID vaccines are all experimental!YOU are in the experiment!Here it is from the horse's mouth.AstraZen… 	GB	0.0	Neutral
 HUGE EXCLUSIVE: US Dr. Ralph Baric Was Reviewing Moderna and Dr. Fauci’s Coronavirus Vaccine in Decem… 	GB	0.6447	Positive
  Looks like Moderna is the same...it’s not live so they really should be giving it to the… 	GB	0.6326	Positive
...reason that it'll work for the majority of / all mRNA / pDNA drugs.Gene therapy is a new frontier for medicine… 	GB	0.0	Neutral
...whether it can be used in an oral delivery setting.Imagine the Moderna or Pfizer vaccine taken as a pill.Rat… 	GB	0.0	Neutral
At long last!  #N4P has entered into two collaborations for its pDNA /mRNA delivery platform, Nuvec.One… 	GB	0.0	Neutral
  This is from our Gov covid app...but Moderna or other vaccines used in US may be differe… 	GB	0.0	Neutral
  That’s rare though. We are vaccinating immunocompromised here as the vaccines aren’t liv… 	GB	0.0	Neutral
 _Verlander My MCAS isn’t confirmed, just ‘likely.’ I’m sure I read that Pfizer and Moderna shoul… 	GB	0.3182	Positive
 Are they still giving AZ to these age groups, or is it all Pfizer/Moderna? I swear I read under 40… 	GB	0.296	Positive
 _mckenzi  Are we rolling out Moderna or the Johnson &amp; Johnson jabs yet?	GB	0.0	Neutral
#Moderna it was; apart from a sore muscle on a non-active arm &amp; a bout of sleepiness, no inconvenience. Well admini… 	GB	-0.6249	Negative
Moderna Vaccine Ingredients: What Is SM-102? 	GB	0.0	Neutral
 Oxford, like Johnson, possibly, though at the moment statistically insignificantly problematic. Pf… 	GB	-0.1027	Negative
it’s the day after my 2nd moderna and I’m literally having a great time	GB	0.6249	Positive
I'm trying to get all these orders out before tomorrow since I get my second moderna shot and I might not feel like… 	GB	0.0	Neutral
AstraZeneca? Pfizer? Moderna? No, I'll have the Sam Allardyce resignation interview please	GB	-0.3899	Negative
_lon  We do not offer Moderna I’m afraid.	GB	0.0	Neutral
"""To walk the path without pandemic, we first must climb...the mountain of Moderna""  "	GB	0.0	Neutral
 Agree in theory.  Although this would not allow the biotech companies to list.  Moderna was pretty… 	GB	0.2105	Positive
Getting an early night after a most soporific day.Not had your vaccine yet? Keep your  hopes for Moderna. I feel… 	GB	0.4215	Positive
Banned on #FascistBook for 30 days for sharing this.Let see how it does here..#Covid #Flu #Vaccine #Vaccines… 	GB	-0.0516	Negative
_Lou We've been told they've rejigged the booking system so it'll automatically show you only Pfizer or Mode… 	GB	0.0	Neutral
_ Had very mild Covid in Feb/March 2020 (loss of smell and taste). Had the first Moderna jab last week.… 	GB	0.0	Neutral
 Moderna! That's the one most people reported improved their long covid symptoms too so 🤞 for that too!	GB	0.6056	Positive
 I might wait for the moderna then I hear Johnny the wand favours it!	GB	0.4753	Positive
Europe's EMA reports 123,000 suspected serious cases of vaccine effects from AstraZeneca alone! Over 7000 suspected… 	GB	-0.5411	Negative
  Yes it’s still classified as a trial. The Pfizer-BioNTech coronavirus vaccine has be… 	GB	0.4019	Positive
 Só for the time being, we should halt using AZ, and offer Pfizer to all eligible until all becomes cle… 	GB	0.0	Neutral
 Horrifying Bombshell! Connecticut Warns Moderna VAX Contains Deadly Poison.Twitter wouldn’t allow me t… 	GB	-0.5411	Negative
Health Destroying Ingredients in the Moderna  	GB	-0.5574	Negative
 Horrifying Bombshell! Connecticut Warns Moderna VAX Contains Deadly Poison.Twitter wouldn’t allow me… 	GB	-0.5411	Negative
Bitch I’m Moderna  	GB	-0.5859	Negative
 _AH     Thank you for clarifying. I think… 	GB	0.3612	Positive
_lou84 Happening to a lot of us....only people I know our age who had managed to get appointments have travell… 	GB	0.0	Neutral
I’ve been jabbed  via   #CoronaVaccine #Moderna	GB	0.0	Neutral
 Yes Mate, you got the moderna according to Facebook your about to get mutant super powers 	GB	0.765	Positive
URGENT – Connecticut Publishes Moderna COVID Vax Ingredients: DEADLY POISON “SM-102 – Not for Human or Veterinary U… 	GB	-0.4019	Negative
‘Our Wonderful’ NHS now offering jabs outside Asda like council estate drug dealers!“You got any Pfizer?”“All o… 	GB	0.4199	Positive
I rolled the dice   and ended up with Moderna.	GB	0.0	Neutral
We’re really doing it buddy Moderna  	GB	0.0	Neutral
I’m getting the aristocratic vaccine Moderna!!!	GB	0.0	Neutral
  Moderna is 2 jabs, assume you’re referring to the Janssen one. Not sure why that hasn’t bee… 	GB	-0.2411	Negative
 Call of Duty: Moderna Warefare	GB	0.0	Neutral
2. The seven vaccines being trialled are all those ordered by the UK:Pfizer, AZ, Moderna - all authorised;Novavax… 	GB	0.0	Neutral
 I’d be happy to speak to you, Christina. Although I have recently recovered thanks to the Moderna vaccine!	GB	0.784	Positive
  neither of those had availability for me (possibly because I have to get pfizer/moderna… 	GB	0.0	Neutral
So are people generally getting pzifer? I had moderna a couple of weeks back but nobody else I've spoken to did?	GB	0.0	Neutral
  _Sorry  Well, you do realise that you're only talking about the Pfizer and Modern… 	GB	0.2732	Positive
 Gimme the future of a Moderna girl. &lt;/meatloaf&gt;. She’s so Moderna &lt;/geldof&gt;	GB	0.0	Neutral
 Do you have moderna?	GB	0.0	Neutral
Like for June 21st to be safe we need to really get the overwhelming majority of adults vaxxed by May 31st. And tha… 	GB	0.6597	Positive
  Easier said than done. Even rich countries don’t have as much supply as they wanted.The p… 	GB	0.7506	Positive
Moderna dose #1 ✔Amazing people working hard down at the  today. Getting the job done so well… 	GB	-0.1027	Negative
Do you worship at the altar of the Jabbo? It's not for me and here's why	GB	0.296	Positive
I have been successfully injected with Moderna. Am I a liberal now?	GB	0.4939	Positive
 Thanks for writing about this study. A ray of hope for Long Covid sufferers when there is little of… 	GB	0.34	Positive
 Whoop! Moderna - fancy!	GB	0.0	Neutral
 Moderna....for the Modern man about town.Us old fogeys got Pfizer..	GB	0.0	Neutral
Moderna's 'AI factory'. The #biotech firm was built in the cloud and is been able to speed up every step of the pro… 	GB	0.0	Neutral
Connecticut Publishes Moderna COVID Vax Ingredients: DEADLY POISON “SM-102 – Not for Human or Veterinary Use”. Read… 	GB	-0.6408	Negative
 Hello. I had my first dose of Moderna at BDC (thank you) but will be away for my second scheduled dose. The b… 	GB	0.0	Neutral
  Moderna has waived its patent rights. Remind me where its vaccine is being produced around… 	GB	0.0	Neutral
_ Moderna. Fine for 24h then bam, in bed for 24h. Then bam, absolutely fine. Felt similar to when I had… 	GB	0.4391	Positive
_Rads Sounds good in theory - but in practice you get what you’re given . I had Moderna which was fine	GB	0.4854	Positive
Had my first dose of the #moderna  #Vaccine . Thank you  and team. 	GB	0.3612	Positive
Just had my first dose of Moderna... No side effects so far... 	GB	-0.296	Negative
 The moderna family one I had prepared in my head would almost certainly have been worse	GB	-0.024	Negative
  Thank you! Do you happen to have any idea whether somebody who had received one dose o… 	GB	0.4199	Positive
 Got my first jab there, really well organised. I went on a Sunday night so I think I was there for mayb… 	GB	0.3384	Positive
Thoroughly Moderna Kostya ❤️	GB	0.0	Neutral
   _terrence Doctors, the same doctors who gave us heroin hydrochloride, or… 	GB	-0.4939	Negative
Joined team Moderna today #vaccinated	GB	0.0	Neutral
 A fellow #Roarty will be getting vaccinated there tomorrow!!! Was there an offer of #Moderna at all?H… 	GB	0.0	Neutral
Who wants some Moderna? 	GB	0.0	Neutral
 Hi there, are Pfizer/Moderna vaccines being delivered at your site, please?	GB	0.3182	Positive
 Not that it's a competition (it is...) but Moderna left me with 'covid arm' which was a raised itchy rash… 	GB	-0.3919	Negative
 I will never put untested and experimental treatments in my body, if it isn't fully approved, which… 	GB	-0.3713	Negative
 yeah get to choose they only gave it said on my letter book your phizer or moderna	GB	0.296	Positive
 same im all booked in to still have to wait 12 weeks for 2nd and still deciding which one to have phizer or moderna	GB	0.0	Neutral
Book your COVID vaccine online! Now dosing people who are 36 or older, plus 35 year olds with a birthday in May or… 	GB	0.0	Neutral
The Moderna jab contains a chip that sets your internal alarm clock for 5am. FACT.	GB	-0.34	Negative
 the 12 week period is for moderna and pfizer. But good luck.	GB	0.7096	Positive
 And this just proves what i said. This is an article about the Pfizer and Moderna vaccines and you w… 	GB	0.0	Neutral
Ppl who have been fully inoculated against coronavirus with the Pfizer or Moderna vaccines may need a booster shot… 	GB	0.0	Neutral
 No comment neededVaccine worked	GB	-0.296	Negative
__Bella  It might be but whoever administered the jab didn’t know what they were doing if it… 	GB	0.0	Neutral
The NHS Test and Trace app can be used as a vaccine passport from 17th May. I've had both jabs. Today is 21st May a… 	GB	0.0	Neutral
  The World Health Organisation changed the definition of herd or community immunit… 	GB	0.0	Neutral
Pfizer Covid vaccine: 'Few people in clinical trials went to hospital or died', says CDC  Re… 	GB	0.0	Neutral
It would appear I'm not the only one worried about domestic vaccine passports by stealth. 300k+ views of this... 	GB	-0.3612	Negative
 Showing vaccine passports work, download the new NHS app yesterday and you get a QR code that you can scan… 	GB	0.0	Neutral
 My sister has been really ill for a week not been able to work, but still happy to have had the vaccine.	GB	0.6128	Positive
_dyce  Lockdowns don’t work! The idea humans can control a virus is ridiculous, vaccine passpor… 	GB	-0.4199	Negative
_Y _an TCS is procuring it from market. Problem of vaccine arose because of govt attempt to price cont… 	GB	-0.4019	Negative
_Miller I'm a young adult and not yet eligible for the vaccine; Although I will absolutely be getting vaccin… 	GB	0.0	Neutral
I suppose the March delay could be put down to inexperience, but the December decision is perplexing. We made the s… 	GB	-0.1655	Negative
 Again I have no opinion of asking a person if they’ve had a vaccine. I’m not supporting this or not not supporting.	GB	-0.7195	Negative
  They’ve never imposed a lockdown over measles,nor required people to wear masks or have ‘vaccine passports’	GB	0.0572	Positive
Investing in regional manufacturing hubs in the global south *is* really important but *how* is key. Throwing money… 	GB	0.1397	Positive
The whole thing is premised on voluntary licensing and donating more vaccines. But this has failed completely and i… 	GB	-0.5106	Negative
The #G20 communique today, driven by countries like Britain &amp; Germany, is disgraceful. Refuses to consider a… 	GB	0.3612	Positive
America's Frontline Doctors files motion for temporary restraining order against use of COVID vaccine in children -… 	GB	0.0	Neutral
 Let me be very, very CLEAR, I'm NOT getting your vaccine. 	GB	0.5999	Positive
Just as the Catholic Church was criticised (rightly or wrongly) for doing nothing to protect the Jews from the holo… 	GB	-0.6103	Negative
UK vaccine rollout has been dubbed as ‘Turbocharge’- the British cousin of American Operation Warp Speed! This acce… 	GB	0.0	Neutral
  Personally I don’t have an opinion of vaccine passports. I’m just concerned about the mi… 	GB	0.0	Neutral
Pfizer Covid vaccine: 'Few people in clinical trials went to hospital or died', says CDC  Th… 	GB	0.0	Neutral
The latest R rate for the UK shows a slight riseFollow our LIVE blog for the latest news and updates  	GB	0.0	Neutral
  no numb nuts check the government guidelines and the dictionary definition or vaccine an… 	GB	-0.7096	Negative
Successfully jabbed with dose 1.Thank you scientists, thank you NHS.(Great vaccine centre too!) 	GB	0.7177	Positive
  We should never vaccinate any group who are at more risk from the vaccine than the diseas… 	GB	-0.3384	Negative
    _Hospital Nope. Hey, how about asking a virologist instead of… 	GB	0.0	Neutral
No stream today Dudes, getting my 2nd Vaccine 	GB	-0.296	Negative
  Why does the lockdown have to continue because a very small number of people choose not to ha… 	GB	0.1477	Positive
 happy for the vaccine!	GB	0.6114	Positive
  If it requires courage to have the vaccine that is slightly worrying.  Is it really that unsafe?	GB	0.2716	Positive
 Been on a Janssen trial in UK since November. Wouldn’t recommend to anyone - poor communication from stud… 	GB	-0.1531	Negative
 When I was invited to get a vaccine on the NHS I did consider unblinding but, on reflection, wanted t… 	GB	0.0	Neutral
Finally - vaccine booked and raring to go! 	GB	0.0	Neutral
First Pfizer vaccine against coronavirus done! They were even good enough to film the procedure for me 	GB	0.4926	Positive
 It’s hardly reassuring that you equate having the vaccine to fighting a war.  Is it really that dangerous?	GB	-0.8111	Negative
