Tweets	Country	Compound	Analysis
_004   *did the exact same thing*	ES	0.0	Neutral
 Couldn’t stop myself 	ES	-0.296	Negative
 I blame Penaldo 	ES	-0.34	Negative
 - Cheers 	ES	0.4767	Positive
   Personally I’d focus on swapping Walker with Neuer first	ES	0.0	Neutral
  No rats ✅No FB’s at CB ✅The GOAT ✅A cheeky little Keylor Navas ❌3 out of 4. Not bad.	ES	0.1655	Positive
_004  Didn’t ask g	ES	0.0	Neutral
 Heyy Tonyyyyyyyy	ES	0.0	Neutral
 What is the simplest way to make that as my avi? Cropping doesn’t really work out with avi’s	ES	0.0	Neutral
 How’s mine?	ES	0.0	Neutral
   Guys probably tripping. ( just like pendu in the penalty box )	ES	-0.128	Negative
 The players	ES	0.0	Neutral
  Please explain then. I didnt say anything against Israel or Palestine	ES	0.3182	Positive
I want to follow the trend to/j(ily Alex) 	ES	0.0772	Positive
   You can lie against opinions but you cant lie against facts	ES	0.0	Neutral
  They’re regaining form tbf. If they beat Atalanta they’ll probably win	ES	0.5859	Positive
  Napoli will probably win tbh. Gattuso would beat the shit out of them if they dont	ES	0.8316	Positive
  They had Zlatan then but now he’s injured	ES	-0.5499	Negative
  They will probably try to win so they finish above Napoli to get more prize money	ES	0.8122	Positive
   This ratio is real in my book 	ES	0.0	Neutral
 define J	ES	0.0	Neutral
  You really think Milan will beat Atalanta?	ES	0.0	Neutral
_ We move. 	ES	0.0	Neutral
  _Ghuman  He’s currently bodying this Vardrista	ES	0.0	Neutral
  You clearly over complicated what i said. I didnt say who is in the wrong or anything like that… 	ES	0.2732	Positive
 That pussy doesnt even allow others to comment. What a clown 🤡	ES	-0.1695	Negative
  What now?	ES	0.0	Neutral
 _Ghuman  Bodied the crier	ES	0.0	Neutral
  So if its not illegal that means its ok? I’ve heard enough from you	ES	0.6278	Positive
  I dont know anything about what you just said and i never claimed anything about it. All I said… 	ES	0.0	Neutral
 Cant believe how lucky Juve are that they qualified for the Champions League. Milan are almost bigger bottlers than us	ES	0.2658	Positive
      Nice of you to tell me your career 	ES	0.4215	Positive
 Couldn’t be bothered to crop 	ES	-0.3182	Negative
_Michael Without any transfers? Emerson?	ES	0.0	Neutral
  Not a brain cell in sight	ES	0.0	Neutral
     I didnt say you wasnt	ES	0.0	Neutral
     Peace out ✌	ES	0.5423	Positive
      _tweets  … 	ES	0.0	Neutral
      What the fuck is a “Youngboy”?	ES	-0.5423	Negative
This image was taken by Mast Camera (#Mastcam) onboard #NASA's #Mars rover #Curiosity on Sol 3120 (2021-05-16 16:39… 	ES	0.0	Neutral
    _tweets   _samehhany81 … 	ES	0.0	Neutral
     No I don’t. In fact I defend Israel sometimes ( the one… 	ES	-0.296	Negative
     But its supposed to be “an” since the next word begins with a vowel.	ES	0.0	Neutral
      So you’re defending how they are handling the s… 	ES	0.0	Neutral
     I didnt even think about that. I just thought Toblerone… 	ES	0.0	Neutral
A good project_dammylolah _NO_GOOD  $Kermit $SOL 	ES	0.4404	Positive
     Well, dont always assume then	ES	0.2732	Positive
     I got the notification and saw it + what i said was not… 	ES	0.0	Neutral
     Caught you in 4k + that was clearly a reference to a Tob… 	ES	0.4019	Positive
     You just said you were a barcelona fan + triple grammar… 	ES	0.3182	Positive
   To people that thought i was joking about his race, I was clearly making a refere… 	ES	0.5574	Positive
     It was a joke to do with a Toblerone. Surely you realise… 	ES	0.6249	Positive
     Oh come on now. You’re surely not being serious, right?	ES	0.4805	Positive
  _shah   How did your ratio go?	ES	0.0	Neutral
  _shah   Cos i couldn’t be bothered.	ES	-0.3182	Negative
  _shah   Couldnt be bothered + now you’re a madridsta?	ES	0.2411	Positive
 Please, no snoop dogg, no paris hilton, no katy perry, no j balvin.. thx	ES	-0.4588	Negative
 _shah   Look again then	ES	0.0	Neutral
_echarte and The Broken phone	ES	-0.4767	Negative
     Double kill 	ES	-0.6908	Negative
 Always, always! Same to you J	ES	0.0	Neutral
#NASA's #Mars #Perseverance roverLeft Navigation Camera (#Navcam)May. 19, 2021 (Sol 87) 	ES	0.0	Neutral
_shah   This ratio is though 🥶	ES	0.0	Neutral
    Precisely my point 	ES	0.0	Neutral
    I was talking about this. 	ES	0.0	Neutral
    Wants what?	ES	0.0	Neutral
    Shush	ES	0.0	Neutral
   Its called being a hypocrite	ES	0.0	Neutral
    Do I even need to say? 	ES	0.0	Neutral
   What the fuck is a Lebron. Isnt that a chocolate?	ES	-0.5423	Negative
 If only you said that when it first started instead of defending Israel...	ES	0.0	Neutral
_Azizz Tik Tok 🤢 🤮. The app with the most deluded people using it.	ES	0.0	Neutral
  When the fuck did i say that? Im just saying, he was defending Israel about all of this. Im no… 	ES	-0.5423	Negative
 Now you know what it feels like for Palestinians? The only difference is that those rockets actually hit them.	ES	0.3612	Positive
_ssuarez Joffrey was perfect!	ES	0.6114	Positive
  WAIT. THEN AKI IS 11??? /j	ES	0.0	Neutral
_opdenakker Bookmarking this one.	ES	0.0	Neutral
Happy to share José-Luis Peydró new article in the June's Journal of Financial Economics issue showing that bank ca… 	ES	0.7096	Positive
_Zaragoza_ Mire, como usted...	ES	0.0	Neutral
_hellhound I'm alive but I'm deadHear my voice up in your headWatch it fill you full of dreadTill you go pow	ES	0.2023	Positive
"Tomorrow at 19h (Bcn time) is the last session of Gemma Huguet course ""Introduction to mathematical neuroscience"".… "	ES	0.0	Neutral
_ordanblake beware of the twitter gay grandpas	ES	0.0	Neutral
_ordanblake the munchies thing is so strange, i was having it consistently everyday sometime ago and eventually i… 	ES	-0.3327	Negative
Cister - Tunds J. A. Coderch  	ES	0.0	Neutral
 L from Josep 	ES	0.0	Neutral
   When did I say he isnt in the top 10? All i was saying is he isnt on the same lev… 	ES	-0.1511	Negative
   _hariri _mcfc Still not replying? 🤡	ES	0.0	Neutral
_   Ronaldo fans when Ronaldo scores a hat trick against Dinamo Zagreb’s under 14’s… 	ES	-0.0516	Negative
Catnapped by R.J. Blain  via  	ES	0.0	Neutral
“Trough the dancing poppies stole a breeze. Most softly lulling to my soul.”J.KeatsMary Cassat American arti… 	ES	0.0	Neutral
Do you feel palestinian´s anger?      … 	ES	-0.5719	Negative
 _4070 An outstanding project_H_Samuel_NO_GOOD_4070_dej… 	ES	0.6124	Positive
An outstanding project_H_Samuel_NO_GOOD_4070_dej#Airdrop #NDOGE $NDOGE… 	ES	0.6124	Positive
_lovemail _hellhound a ver 	ES	0.0	Neutral
_hellhound _lovemail PLOT TWIST	ES	0.0	Neutral
♥️The Sparks Brothers (2021) | Official Trailer 	ES	0.0	Neutral
 _fe When Messi best them	ES	0.6369	Positive
 Not really. Not the most	ES	0.0	Neutral
 In terms of “over their career”	ES	0.0	Neutral
 Not really both are strong but we are mostly shithouse tbh lol	ES	0.7168	Positive
  Impressionant	ES	0.0	Neutral
Celebrating 6 months of being engaged with J, and finally feeling a bit of calm and happiness	ES	0.9153	Positive
  Every game we know we are going to bottle it. We just act positive to hide the depression.	ES	-0.2023	Negative
 Heh, no you aren't /j	ES	-0.4215	Negative
@_Rollins_Utd    With J &amp; J security The worst bodyguards ever Seth was… 	ES	-0.4019	Negative
High security #door #catalunyamagrada #santponçdecorbera #cistercian #convento #benedictine  	ES	0.34	Positive
  Awkward... 	ES	0.0	Neutral
I would rather Astra-Zeneca and have a 1 in million chance of getting a clot (.0001%) then get covid and *all its p… 	ES	0.25	Positive
Japan approves Moderna and AstraZeneca COVID vaccines to speed up its sluggish vaccination drive — Since its launch… 	ES	0.0	Neutral
Show #953 »  » Jeroen Dirrix: Drifting/Currents, from Drifting/Currents ©2021 Moderna Record… 	ES	0.0	Neutral
Still sleepy all day#moderna	ES	0.0	Neutral
 sudo apt-get install cowsaysudo apt-get install modernasudo apt-get install fortunefortune | cowsay 	ES	0.0	Neutral
   Yes...and I would never take the moderna and Pfizer ones. And only because for… 	ES	0.0	Neutral
Effectiveness of #Pfizer, #Moderna #Covid19 #vaccines reduces against double-mutant #variant: #WHO. B.1.617, as the… 	ES	0.0	Neutral
Just had my first jab of #Moderna #COVID vaccination. Looking forward to the second one in 28 days. Happy to be on… 	ES	0.5719	Positive
Nice story on the early days of Moderna and mRNA technology 	ES	0.4215	Positive
vaccinated with Moderna .... 🧪 I look at myself in the mirror and I am as always ... !!! 	ES	0.0	Neutral
  Too late for that-Cameron ensured preponderance of Tory supporters inside senior M… 	ES	0.4404	Positive
._Batters . Well, once again Boris Johnson has lied&amp;gone for trade deal with Australia that will… 	ES	0.2732	Positive
Why striking trade deals abroad is creating headaches for Johnson at home via  	ES	0.296	Positive
I think you will find that Boris Johnson has different ideas .Sadly he seems untouchable as each day our democrac… 	ES	-0.4215	Negative
 PM Johnson is obsessed by fixed infrastructure and bridges in particular.The remarkable transformati… 	ES	0.4404	Positive
"England’s arrogant PM Johnson acknowledges his ""huge debt"" to its nurses - Reuters  "	ES	-0.5267	Negative
We must not let this die down amongst all the bad stuff by the Conservative party led by johnson . 	ES	-0.7525	Negative
I am much more cynical than ⁦⁩.I can see the Tory government paining for a race to the bottom in whic… 	ES	-0.6801	Negative
 Might be easier to try and locate the times Bozo Johnson has actually told the truth?… er…… ok then, maybe not	ES	0.6124	Positive
 Self awareness only operates:(1) with a six month time delay(2) when activated by PM Johnson's convenience	ES	0.0	Neutral
  Everything in 3s... get brexit done...hands face space (until recent addition)... stay home etc..… 	ES	0.0	Neutral
_rasheed _johnson oooh, happy birthday Kev!!!!!	ES	0.7067	Positive
Is he Boris Johnson’s twin ? 	ES	0.0	Neutral
Por fin ! Denmark allows AstraZeneca and Johnson &amp; Johnson vaccines to be given by private suppliers  _m	ES	0.0	Neutral
  Surely it's quality not just (☹️) livelihoods that's gone. Sold for a handful of lentil… 	ES	0.3036	Positive
   The court case is very unlikely to succeed.Anyway, at every turn afte… 	ES	0.0	Neutral
#NowPlaying Tomorrow morning by Jack JohnsonOn and On 	ES	0.0	Neutral
A dormir oliendo a Johnson baby	ES	0.0	Neutral
 JJ Machuca,  Gregori Hollis,   , Dr. Loonie Smith ft… 	ES	0.4084	Positive
_Adonis Be better at it than Bozo Johnson for a start….	ES	0.4404	Positive
England’s arrogant Boris Johnson urged to say if he delayed travel controls on India because of planned trade trip… 	ES	-0.6249	Negative
England’s PM Johnson says he will call out anti-Semitism after rise in incidents in England - Reuters 󠁧󠁢󠁳󠁣󠁴󠁿 	ES	0.0	Neutral
Just on a side note - this piece of excrement took a pot shot at Sadiq Khan today as london mayor .Would like to… 	ES	0.3612	Positive
“We have the best border control in the world “ old man johnson 19 May 2021 .(Pandemic feb 2020)Shambles 	ES	0.6369	Positive
Oops! England’s inept PM Boris Johnson’s £840-a-roll gold wallpaper ‘keeps falling down’ - Evening Standard 󠁧󠁢󠁥󠁮󠁧󠁿… 	ES	-0.2244	Negative
_viajero Y Johnson	ES	0.0	Neutral
Boris Johnson tells the truth. #AndThatsWhenPigsFly	ES	0.3182	Positive
“Downing Street insisted on Tuesday that a deal would “include protections for the agriculture industry and won’t u… 	ES	0.0	Neutral
Editorial: Boris Johnson must be driven by data, not dates, in the weeks ahead 	ES	0.0	Neutral
UK PM Johnson backs tariff-free trade with Australia – The Times  #UnitedKingdom #Brexit… 	ES	-0.0516	Negative
#NowPlaying Taylor by Jack JohnsonOn And On 	ES	0.0	Neutral
 BritishPoliticsAndPolicyAtLse (British politics and policy at LSE)	ES	0.0	Neutral
#NowPlaying Hope by Jack JohnsonSleep Through The Static 	ES	0.4404	Positive
#NowPlaying Constellations With Eddie Vedder by Jack JohnsonEn Concert 	ES	0.0	Neutral
   The tragedy here is not that Johnson, Hancock and their jolly band keep lying to the… 	ES	-0.6705	Negative
  _Simpson    NI has left the EU.it just… 	ES	0.0	Neutral
The same here in the U.K. with Boris Johnson. 	ES	0.0	Neutral
  _Simpson    A dishonest supposed lack of… 	ES	-0.7184	Negative
Boris Johnson urges Britons to avoid ‘amber’ list countries for holidays 	ES	0.1027	Positive
Johnson is a selfish wanker, as is anyone who can’t just damn well wait for a foreign holiday that doesn’t risk eve… 	ES	-0.765	Negative
No shit! 	ES	-0.7263	Negative
#NowPlaying Don`t let me down (NEW) by Milky Chance ft Jack JohnsonDon`t let me down 	ES	0.25	Positive
How many people must resign before Boris flaming johnson ? 	ES	-0.34	Negative
#NowPlaying Angel by Jack JohnsonSleep Through The Static 	ES	0.0	Neutral
   Who cares what they signed?There is no solution without trust.There is n… 	ES	0.4767	Positive
  _Simpson    Because in the end after all… 	ES	0.0	Neutral
  Frost owes his job to his willingness to follow Johnson's lead and tell whatever conven… 	ES	0.2732	Positive
Notice the social distancing - Boris Johnson style 	ES	0.0	Neutral
...because Boris Johnson wanted to go to India on a Brexit jolly thats why. 	ES	0.5106	Positive
I said last week we are on the “blame the people” stage of the pandemic.Hancock and Johnson should be in Jail,. 	ES	0.0	Neutral
He pasado de ver los highlights de Cade Cunningham y Jalen Green a los de Scottie Barnes y Keon Johnson 	ES	0.0	Neutral
_Warcelona  I want him bigger than Dwayne Johnson the strongest player to ever play futbol	ES	0.6808	Positive
 _Simpson    Because it doesn't work.Doesn't exist elsewh… 	ES	0.0	Neutral
_M_H She will make a wonderful prime minister one day.The next one after Johnson retires to Mustique?	ES	0.5719	Positive
   Exactly.For all the huffing and puffing there is no better solution.And Johns… 	ES	0.1779	Positive
Tommy Johnson - Big Road Blues  via 	ES	0.0	Neutral
The King of Little England — Johnson, unlike Trump, does not want never-ending disarray. The difficulty is that, ha… 	ES	-0.3863	Negative
The majority of the voters voted against Boris Johnson .Our system needs changing . 	ES	0.0	Neutral
You have to give it to Jim he’s really doing a cracking job .But johnson is just sticking two fingers up to every… 	ES	0.0	Neutral
England’s arrogant PM Boris Johnson’s Brexit trade deal risking political stability in Northern Ireland, says minis… 	ES	-0.6705	Negative
Quite correct johnson can’t be trusted 	ES	0.4767	Positive
"""Attitudes and awareness of regional Pacific Island students towards e-learning""Transition from face-to-face to o… "	ES	0.0	Neutral
 _hill   Not that it really matters in trade terms as the effect would… 	ES	0.101	Positive
 _hill   There won't be a UK-USA trade deal until Johnson honours the Northern Ireland Protocol.	ES	0.4939	Positive
3 of 5 stars to Future State by Phillip K. Johnson 	ES	0.0	Neutral
Boris Johnson is using culture wars to cement his grip on power. That's a big risk in angry and divided Britain, es… 	ES	-0.8402	Negative
Like johnson they just don’t care . 	ES	0.6908	Positive
Indian COVID variant will jeopardise 21 June unlocking plans, England’s inept PM Boris Johnson warns - Yahoo News… 	ES	-0.1027	Negative
England’s PM Boris Johnson is 'anxious' as Covid-19 variant found in India spreads in England - CNN 	ES	0.0	Neutral
COVID-19: Indoor pints and hugs with family - England’s inept PM Boris Johnson confirms new lockdown easing in Engl… 	ES	0.6369	Positive
Right now, archival recording: #Zandonai's 'Giulietta e Romeo' with Ginsberg, Langelier and Rolfe-Johnson from… 	ES	0.0	Neutral
England’s arrogant PM Johnson rejects court ruling over unpaid 535 pound debt - Reuters 󠁧󠁢󠁳󠁣󠁴󠁿 	ES	-0.836	Negative
England’s arrogant PM Boris Johnson’s Mustique holiday ‘was worth at least double the amount declared’ - The Indepe… 	ES	0.1027	Positive
Hitting the Books: Thank a Swede for saving your life the next time you wreck your car  #engadget	ES	-0.1027	Negative
New Covid surge: Did England’s inept PM Boris Johnson’s dither and delay allow Indian variant to be seeded in Engla… 	ES	-0.1027	Negative
In 20 minutes, archival recording: #Zandonai's 'Giulietta e Romeo' with Ginsberg, Langelier and Rolfe-Johnson from… 	ES	0.0	Neutral
He means it was worth £15,000 each, ‘did I forget to clarify that’ says Johnson! 	ES	0.0	Neutral
Yes. Per head of population U.K. is worse re: deaths than India and the USA.Johnson and Hancock are OK with that st… 	ES	0.368	Positive
His name is johnson .You could have stopped after the first two words . 	ES	-0.2263	Negative
 When are you going g to point out that Johnson's decisions have allowed the indan variant to ente… 	ES	0.0	Neutral
 Johnson ... did he willingly keep India off the Red List or bury his head in the sand?	ES	0.0	Neutral
Two major news stories today.Priti Patel and Boris Johnson .Still not a thing on #bbc website .Nothing nada zilch .	ES	0.0	Neutral
_X Why did you beloved Johnson ... that liar and cheat keep India open for international flights knowing tha… 	ES	-0.4588	Negative
 Yeah, but we need a trade deal so we can’t bear down on them can we &amp; after all Johnson has bet the far… 	ES	0.1531	Positive
   Remember Heseltines apt description..Johnson waits to see which way the crowd… 	ES	0.0	Neutral
  Why did I read Boris Johnson? Need a Coffee....	ES	0.0	Neutral
Today, archival recording: #Zandonai's 'Giulietta e Romeo' with Ginsberg, Langelier and Rolfe-Johnson from… 	ES	0.0	Neutral
 Billy Porter, Zachary Quinto, and EJ #Johnson Are Joining The Cast Of... 	ES	0.0	Neutral
#NowPlaying Good People by Jack JohnsonIn Between Dreams 	ES	0.6808	Positive
England’s inept PM Boris Johnson warns Indian variant could cause ‘significant disruption’ to easing of lockdown in… 	ES	0.1531	Positive
32- Knives Out (2019), Rian Johnson [R] 	ES	0.0	Neutral
A deeply committed, honest and hard-working public servant. And Boris Johnson 	ES	0.7159	Positive
Do you know what is most remarkable about this ?Pedro Sanchez , unlike Boris Johnson does not need to praise hims… 	ES	0.2427	Positive
Johnson caused serious disruption by lack of action 	ES	-0.6249	Negative
 _johnson  your 3rd one? wow hahaI am still playing on my 1st one and loving it more than the previous one ;)	ES	0.886	Positive
 After VanVleet, Birch, Watanabe, Watson, Boucher, Johnson, Siakam, Trent, Powell and obviously the… 	ES	0.0	Neutral
So whatever you do you MUST NOT mention that B 6172 is the INDIAN variant .That would be because Boris Johnson wo… 	ES	0.0	Neutral
UK PM Johnson: I do not believe we need to delay reopening By _fxstreet  #UnitedKingdom #Coronavirus #Politics	ES	-0.3182	Negative
#NowPlaying Crying Shame by Jack JohnsonIn Between Dreams 	ES	-0.5423	Negative
UK PPM Johnson's spokesman: Easing of coronavirus restrictions to go ahead as planned By _fxstreet… 	ES	0.25	Positive
 _Pankhurst Another Johnson success like Cheshire is in the offing.	ES	0.7351	Positive
England’s inept PM Boris Johnson faces tough call on Monday's reopening as Indian variant cases continue to rise un… 	ES	-0.128	Negative
Analysis: England’s arrogant PM Boris Johnson is using culture wars to cement his grip on power. That's a big risk… 	ES	-0.7783	Negative
New WHO/ILO estimates on deaths caused globally from heart disease and stroke attributable to long working hours. T… 	ES	0.0	Neutral
  If that - illuminating to read Max Hastings about Johnson……..	ES	0.0	Neutral
I understand what Burnham says, but I think he also makes an inherent mistake. Labour needs to win over voters, bu… 	ES	0.4767	Positive
 _Shafi Johnson planning an anti civic freedom law to criminalise big protests, I believe. Anyone confirm?	ES	0.25	Positive
"_alba_macd  Better be sure tht police are not compromised or kidnapped by UK interests, the ""gr… "	ES	0.7351	Positive
    Let them try. They havent got militant state courts like in… 	ES	0.3612	Positive
_kohn Have to say, from truncheon happy Spain, UK policing in general looks v professional. Johnson wouldn't wa… 	ES	0.5719	Positive
thrombosis and all kind of cardiovascular diseases, even in people without risk factors.-Dermatologic and immune a… 	ES	0.4614	Positive
Dr. A. Pérez de Prado presents the 2-year outcomes of RANGO Registry at #EuroPCR, confirming the outstanding safety… 	ES	0.6124	Positive
In patients with COVID-19 admitted in a ICU, intermediate-dose compared with standard-dose prophylactic anticoagula… 	ES	0.1027	Positive
The daily express will have a thrombosis Derivatives trade worth billions flees London for New York post-Brexit 	ES	0.0516	Positive
Young Americans begin #vaccination programme as #Pfizer - BionTech jab approved - #BBC News 	ES	0.4215	Positive
 | Catalan health minister Alba Vergés warns that 90,000 appointments for people due to receive first Pfizer dose… 	ES	-0.1027	Negative
Had my second vaccination jab last Saturday lunchtime, just managed to get myself out of bed today, still feeling l… 	ES	0.128	Positive
 Just the usual qs &amp; prescriptions just in case I need a new one. Expected to be at least advised  the jab in my case, but no.	ES	-0.4215	Negative
#Pfizer jab can now be stored in a fridge for one month, regulator says 	ES	0.0	Neutral
       … 	ES	0.0	Neutral
GOOD NEWS !#COVID19 #AstraZeneca #Pfizer	ES	0.6027	Positive
96% of Britons develop antibodies after one Covid jab, study finds 	ES	0.0	Neutral
 Have you had the jab yet? We're told we'll get ours next month. Can't wait!	ES	0.0	Neutral
  It's a jab at how women get attention from men and how that's received as harassment	ES	-0.5423	Negative
'My Hands and Feet Were Frozen, Numb or Burning' - Eric Clapton Says He Had a Bad Reaction to AstraZeneca Covid Jab… 	ES	-0.7096	Negative
 I had important business events that required our presence in Belgium and Netherlands (3500km round… 	ES	0.2023	Positive
 | Covid vaccines to be offered to 40-49 year olds by mid-June, and under 40s by JulyAll adults will be eligible… 	ES	0.0	Neutral
I painfully want to go back home to the US this summer. Even if I get my jab in June, I still can't justify how tra… 	ES	-0.4767	Negative
_jab We'll restrict him to just a pass merchant	ES	-0.3818	Negative
Brussels millennials hunt for COVID vaccines — With summer travel looming, they are rushing to get their jabs as so… 	ES	-0.128	Negative
  Doing better than what people expected, if only the government got its finger out and m… 	ES	0.4404	Positive
 Catalan News in 100 seconds  Restaurant opening hours extended and some capacity limits relaxed from May 24… 	ES	0.4939	Positive
Red Alert: Is The #Covid #Jab Causing An Increase In #Inflamaging? The experts seem to think so! 	ES	0.5848	Positive
"""the situation we have now is thanks to the vaccination strategy"" Absolutely correct, 400 people in ICU, no touri… "	ES	0.1779	Positive
 Yea I swear he just goes on one knee every time a shot comes in	ES	-0.0516	Negative
Messi picking up the ball in midfield, driving towards goal and unleashing a low left-footed shot from 20 yards tha… 	ES	-0.2732	Negative
The edit               //                the shot 	ES	0.0	Neutral
 for  Shot by .retana Styled by  #RossyDePalma #SpecialBookings… 	ES	0.0	Neutral
SIGN: Justice for Puppy Shot At Close Range for  	ES	0.5267	Positive
Penawat ke shot tequila ni 	ES	0.0	Neutral
 What an exelent photo. It looks perfectly like peter's bird. It is beautiful with this orange and bl… 	ES	0.891	Positive
 Finished: Kill Shot (Mitch Rapp, #2) by Vince Flynn ⭐️⭐️⭐️⭐️ Starting: A Higher Loyalty: Truth, Lies, and Lead… 	ES	-0.4019	Negative
    _Badola _India _india _Focus… 	ES	0.0	Neutral
5- in my opinion if Messi says nothing this Saturday regarding his futureCopa America’s will have an impact on tha… 	ES	0.0	Neutral
 _ Finished keeper.Please get out of Barcelona.I am tired of seeing your useless goal ke… 	ES	-0.6908	Negative
The shot.                   The cameraman. 	ES	0.0	Neutral
 he shot 20 penalties that year alone dkm	ES	-0.25	Negative
_faust If you haven't give CR campaign 2 a shot, I can't recommend it enough. Makes me wait for every thursday like it's christmas.	ES	0.1002	Positive
 I'm looking forward to discovering more great South Korean series and movies. I really enjoyed the… 	ES	0.8396	Positive
_bocabit i'm not going to throw away my shot	ES	0.0	Neutral
Finally watched The Road. That shot in the church is beautiful and the dialogue too.Felt like there's only a few l… 	ES	0.7506	Positive
_DIGGY  its a placeholder probably for his secondary fire which is a long range lightning shot	ES	-0.34	Negative
the shot                     the cameraman 	ES	0.0	Neutral
I am vaccinated. First shot.••Estoy vacunada. Primera dosis.••#vacunada #vaccinated #idocare #mepreocupo… 	ES	0.0	Neutral
 Really enjoyed Sisyphus! A lot of cool ideas, great characters and cast, really well shot and a nice love… 	ES	0.938	Positive
Draymond has good enough touch to develop an avg open mid range shot at least. He could have that anytime. Same wit… 	ES	0.4404	Positive
"Did you know? #Mahrez has his own special move dubbed as ""La spéciale,"" where he fakes a shot with his left foot,… "	ES	-0.0258	Negative
has 1 recent sale on  	ES	0.0	Neutral
 So there’s not one shot of any film that’s not from the US? mmmmm how about cinema is not just made in… 	ES	0.0	Neutral
Sun is shining, skies are blue, a good day for a #CovidVaccine shot!!! #GetVaccinated  🦠🥳 	ES	0.5826	Positive
how did lebron hit that shot, fuck you man	ES	-0.5423	Negative
The shot // The edit 	ES	0.0	Neutral
 Benzema fucking doesn't miss a shot	ES	0.1833	Positive
  I'm literally on the queue to be vaccinated. Jenssen one.will have my shot in the next… 	ES	0.0	Neutral
shot	ES	0.0	Neutral
 Pawsome shot! 	ES	0.0	Neutral
    I think that he means that one Juve defender tried to blo… 	ES	0.1027	Positive
 Or defenders making contact with United players after they've got a shot away	ES	0.4767	Positive
Monument to those shot in the Civil War in Campo da Rata, just outside A Coruña. The site just outside the Galician… 	ES	-0.5994	Negative
 that's not rockets tbf, that's partey's and dembele's shot	ES	0.0	Neutral
  Those 1st 4 minutes of the 3rd quarter... And Kerr stopped it early and everything too. Ca… 	ES	-0.2263	Negative
 that was an horrible lucky shot tbh	ES	-0.1779	Negative
   he shot falling lmaoo you bronsexuals disgust me fr 	ES	-0.6705	Negative
Lebron really said “I saw three rims and I shot for the one in the middle”🤣🤣🤣	ES	0.0	Neutral
 Guys get caught in bad positions while someone attacks the rim all the time, falling instead of contesti… 	ES	-0.7906	Negative
-“Bell, Book and Candle”, 1959.-“Anatomy of a Murder”, 1959.-“F.B.I. Story”, 1959.-“The Mountain Road”, 1960.… 	ES	0.0	Neutral
_taco  I was about to put him on fraud watch after 4 games but then I changed his tactics and he won m… 	ES	0.5647	Positive
Many Latino men haven't gotten vaccinated in US. Misinformation, fear, busy lives, concern about missing work, tran… 	ES	-0.7717	Negative
 You can praise one without taking a shot at the other.	ES	0.5574	Positive
 for context i take shot of insulin and my slow acting insulin acts during 48 hours so i cannot low… 	ES	0.0	Neutral
Sony releases stunning wide-angle footage shot on its upcoming Airpeak drone  	ES	0.3818	Positive
 Last shot is better, yes. But I think you need to watch the whole sequence to evaluate the quality of a goal	ES	0.6808	Positive
 _Smile_ Go on give it a shot and don't stop atleast before season 2Here is my fav vampire  	ES	0.5978	Positive
I have never been so happy to receive a shot! 1st dose done. #joemvacuno #VaccinesWork #CovidVaccine	ES	0.7213	Positive
Was that Harry Cole being shot down on live tv.  Bravo 	ES	0.0	Neutral
  At his full potential Giddey is definitely a Kerr guy, but I'm not as sure as you about h… 	ES	-0.1513	Negative
 I never understood why one of them had to survive… Galaxia could kill all 4 of them in one single sho… 	ES	-0.6908	Negative
First shot 	ES	0.0	Neutral
_ Awesome shot!	ES	0.6588	Positive
 | #FCB  Barcelona B shot-stopper Iñaki Peña will be the one to replace Neto who is set to leave due to l… 	ES	-0.0516	Negative
And I am not specificity looking into shot  on  but my approximation tells me my closest… 	ES	0.0	Neutral
 A lovely photo. It looks like a painting. It's gorgeous to dear.A wonderful shot. congratulations. A… 	ES	0.9578	Positive
 we only just got shot of Private Pike Morata !Timo will come good though ...	ES	0.4926	Positive
2nd shot , done! ✅	ES	0.0	Neutral
 I didn't know it was coming out next month, so I will definitely try it out!! I'm honestly quite ma… 	ES	0.7624	Positive
#joemvacuno first shot!! 	ES	0.0	Neutral
 Switch Hit + Helicopter shot available. DM ASAP 	ES	0.0	Neutral
 I won a game messing around in plat 4 with a lvl 3 kha carry with gunblade, shadow seraphs, and JG.… 	ES	0.5719	Positive
New Brawl Ball map is available! (Clean Shot)Recommended brawlers: - Emz, Gale, Gene, Colonel-Ruffs, RosaRecom… 	ES	0.0	Neutral
Spain leads the EU in vaccinating the elderly against COVID-19, with every single over 80-year-old having been admi… 	ES	0.0	Neutral
  Tesla is the AOL of electric, now the europeans are making faster, better and more beautiful machine… 	ES	0.796	Positive
  When they shot and killed 15 unarmed migrants trying to reach Spanish soil in El Tarajal you… 	ES	-0.6597	Negative
SIGN: Justice for Cat Bound with Tape and Shot to Death 	ES	-0.128	Negative
SIGN: Justice for Mother Bear Shot by Poachers, Leaving Baby to Die 	ES	-0.128	Negative
 piss shot, a classic	ES	-0.4019	Negative
__Grace _ wouldn't need the gift if you told me about the b shot 	ES	-0.3412	Negative
 Great shot 	ES	0.6249	Positive
      _sl … 	ES	0.0	Neutral
I love this series big shot 	ES	0.6369	Positive
Ter Stegen anytime there is a shot on target  	ES	0.0	Neutral
 Please don't conflate the two. Many comunist countries were dictatorships, but not all of them. Als… 	ES	0.1655	Positive
 Then how about palestinos??? Protect your citizens by shot rockets to palestinos? You Jewish never deserves sympathies.	ES	0.5514	Positive
