Tweets	Country	Compound	Analysis
Join us at 8pm tonight for an evening with Lebanese winemaker Eddy Naim. Here are the links you'll need to join...… 	GB	0.296	Positive
_J_Joyce  And I'll be picking up Kyuss.	GB	0.0	Neutral
_x J League Everything I have available looking for new homes, prices inc recorded delivery as always 🥳'd… 	GB	0.0	Neutral
_Owanlen    _J_M    … 	GB	0.0	Neutral
_J_Joyce Good call. Great record.	GB	0.7906	Positive
 If she’s “pregnant”, when was this filmed? No sign of the baby bump.	GB	-0.296	Negative
  _J_Ford _carey  _soneson    How fabulous	GB	0.5267	Positive
 If you:re on holiday, J, you splash out &amp; go large 🤨	GB	0.4019	Positive
 When was that filmed? She’s “pregnant” yet no sign of the baby bump.	GB	-0.296	Negative
_R_Preston  All the best big man 	GB	0.6369	Positive
_J_M       … 	GB	0.0	Neutral
   _J_M    … 	GB	0.0	Neutral
#MemberAnniversary have been #blnmembers for 6yrs this month! Here's to many more!Jay &amp; Peter w… 	GB	0.0	Neutral
 She doesn’t have UK citizenship but had the arrognance to tell us how to run our country and thought she c… 	GB	0.0	Neutral
  She made no effort to integrate in to the UK and thought she could get her own way. Showed… 	GB	-0.296	Negative
 _J_Harper What about changing those words ‘Because some people won’t take responsibility for their… 	GB	0.0	Neutral
Paul's 21st birthday party had The Fourmost performing in his aunt's rear garden. Other guests included Billy J. Kr… 	GB	0.4019	Positive
 _Owanlen       … 	GB	0.0	Neutral
_Owanlen        … 	GB	0.0	Neutral
_Polls I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to mur… 	GB	-0.5849	Negative
  I’ve never understood why this is so complicated. Israel, for all its faults, tries… 	GB	-0.4767	Negative
 I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to murde… 	GB	-0.5849	Negative
_derek NOT THE BROWN ONE!!!	GB	0.0	Neutral
NEWSLETTER: XTC, King Crimson Sale, Porcupine Tree, Trifecta, Camel, Marillion, J. Peter Schwalm, Markus Reuter, Ke… 	GB	0.368	Positive
 _Lawson And we always thought Nigella’s Microcavee was a gay thing  common gay parley 🤣	GB	-0.1027	Negative
_J_Joyce I'm intrigued.	GB	0.0	Neutral
_J_Joyce I'm pretty certain that I'll do Kyuss next month.	GB	0.6486	Positive
_J_Joyce Cheers. There is just so much to work with. I literally could have listed the 15 tracks from Blast Tyran… 	GB	0.4767	Positive
   _bertolotti  Nice! 	GB	0.4753	Positive
_j_robins Double gorgeous x	GB	0.6124	Positive
    _Owanlen    … 	GB	0.0	Neutral
  The last few crime books I've read have all been by female authors - Lynda La Plante; Ra… 	GB	-0.5423	Negative
  _bertolotti  That's a very cool demonstration! Thanks for that link!Not qu… 	GB	0.7917	Positive
"Klopp right now ""J'Alisson..... 'J'I Love You"""	GB	0.6369	Positive
if you have to ask, you're asking too many questionsLL Cool J - Loungin' (Yahoo! Live Sets) 	GB	0.3802	Positive
 I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to… 	GB	-0.5849	Negative
 Now that the Championship season is over and Norwich will be in the EPL in a few months, he gets c… 	GB	0.4404	Positive
_edwards_art What colour is your tea now?	GB	0.0	Neutral
 That volley at home to Sunderland. It was absolutely magical!	GB	0.0	Neutral
_J_ I feel that one. Living in middle of nowhere problems. Lol	GB	-0.0191	Negative
 I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to m… 	GB	-0.5849	Negative
_j I get that there are a number of social movements currently scrutinising the behaviour of police forces… 	GB	0.0772	Positive
_j I can understand a buyer exercising their discretion to read only the kinds of books they want to read,… 	GB	0.0772	Positive
 _J_Bond Agree- there seems to be such a variation in services depending on how they are managed O… 	GB	0.3612	Positive
 _J_Bond Mine are operating just fine	GB	0.2023	Positive
“The series is written by Brian Herbert, the son of Dune creator Frank Herbert and Kevin J Anderson.”This is why… 	GB	0.0	Neutral
_J_Ro That's awesome! Congrats on such a wonderful milestone :)	GB	0.9381	Positive
  _Owanlen     … 	GB	0.0	Neutral
_j Context matters and all	GB	0.0258	Positive
_LTC_J  _protocol pays a stable 20% against UST ($Luna) . That would be my play....$luna &amp;… 	GB	0.296	Positive
Treasuring Poetry: Meet author and poem M J Mallon  via 	GB	0.4767	Positive
2-0. 21 mins. Diggo towering head (yes, Diggo) from a superb J Mann cross. #Steamers	GB	0.6249	Positive
    When #j vine said a while back #dr shola has written a book… 	GB	0.0	Neutral
_bb I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to mur… 	GB	-0.5849	Negative
 I’ve never understood why this is so complicated. Israel, for all its faults, tries very hard not to murder ci… 	GB	-0.0142	Negative
04:15  - Goldmine / James Worthy Feat. J. Holiday : ✊	GB	0.6808	Positive
    Didn’t watch Friday that dr shola  on again jeez nor w… 	GB	0.0	Neutral
_j I think emotionally that’s probably true, and I’m thinking of myself here. It doesn’t make you functionally incompetent, though.	GB	-0.0772	Negative
_j Individual people that age can be immature, but I wouldn’t say it’s endemic.	GB	0.0	Neutral
_J_ 24?? Wow, thought mine used to be long.	GB	0.6322	Positive
Today marks 29 years ago the first J League game kicked off and started years of amazing kits and featuring heroes… 	GB	0.5859	Positive
   Apart from the main 7 and Sponge (Colin Bean), does anyone know the names of the extra… 	GB	0.0	Neutral
XTC 'English Settlement' baseball cap?ADD TO BASKETThis and more on our newsletter including: a King Crimson Sa… 	GB	0.368	Positive
 Hard to take J.H.	GB	-0.1027	Negative
Like to read series books?I recommend J.R. Ward's Black Dagger Brotherhood Series! Check out all her series' at… 	GB	0.6476	Positive
For Sale Framed and glazed print ' A day at the laked' by J TitlerGood condition37 X 23.5 CMS £8 Collection N… 	GB	0.0	Neutral
Two years ago, little baby J surprised us by arriving 5 weeks early. Today we have celebrated with chocolate and di… 	GB	0.651	Positive
_J_Ryder  Was it Legs Akimbo...?	GB	0.0	Neutral
 _bertolotti  I’m wondering what a parabolic billiard would do. Probably still chaotic (… 	GB	-0.4939	Negative
_bagpuss  Thanks - It’s a start at least	GB	0.4404	Positive
   Wasn’t “Sgt Wilson’s little secret” from series 2? The only episode of S2 th… 	GB	0.0	Neutral
J Cole album is fucking insane 	GB	-0.4576	Negative
    Does one even know what football is? Can’t believe one even likes football!	GB	0.4753	Positive
Well J Cole is officially the best pro basketball rapper right above Dame and Shaq and Master P	GB	0.743	Positive
 _CartwrightN0T 15th of bloody May	GB	-0.4404	Negative
If you’re in an eligible group, including anyone aged 38 &amp; over, and haven’t had a first dose of Covid-19 vaccine,… 	GB	0.0	Neutral
I had the Moderna jab. Slight achy arm but nothing else to report. Very impressed by the efficiency of the NHS vacc… 	GB	0.8334	Positive
 There would be no need to think about vaccine at all if the government chose to prevent and cure Covid… 	GB	-0.2732	Negative
'It's also unclear how long vaccine protection lasts against COVID-19, but researchers are already gearing up for v… 	GB	-0.128	Negative
'A person is fully vaccinated two weeks after their second dose of a Pfizer or Moderna shot or two weeks after a si… 	GB	0.0	Neutral
And there you go!! Have the #vaccine don’t be an idiot! #Pfizer COVID-19 #COVID19 #IndianVariant 	GB	-0.6341	Negative
If you work in care, you're at higher risk of exposure to Covid-19.So if you're offered the vaccine, make sure to… 	GB	0.5267	Positive
I AM GETTING MY COVID-19 VACCINE TODAY! 	GB	0.0	Neutral
And another blood clot story…… 	GB	0.0	Neutral
Seems every jab comes with free blood clot recently 🤔.               Princess Michael of Kent, 76, ill with blood c… 	GB	0.128	Positive
 The soreness is from where the chip has been implanted  - I had Moderna as well and had same ach… 	GB	0.2732	Positive
 I had something about the blood of the lady moderna prepped and ready	GB	0.3612	Positive
I hope I get the moderna jab because all the Pfizer jokes have been made	GB	0.5994	Positive
And also very excited to get the Moderna jab, thank you in part to  	GB	0.6361	Positive
'The new rules show how confident the US government is in the potential for the three COVID-19 vaccines available –… 	GB	0.4939	Positive
 Question’s just been answered - shouldn’t have too much of an impact because of the different vacc… 	GB	0.0	Neutral
Boris Johnson meets communal leaders amid huge spike in antisemitism  via 	GB	0.3182	Positive
Launched today!Future &amp; Form, featuring UEA alumnus Mitch Johnson!()	GB	0.2695	Positive
_M_Taylor   Wondered how long it would be before she was mentioned. I imagine she mi… 	GB	0.0	Neutral
Given how bad a Lord Chancellor Truss was, why did Johnson think she would be a good at International Trade Secreta… 	GB	-0.1531	Negative
  dear god, if I were accused of being less competent than Johnson I'd be seriously offended	GB	0.204	Positive
Can I ask Tim Davie why  refuse to show the  video confirming Johnson lies? And you… 	GB	-0.6124	Negative
  Excuses, excuses &amp; more excuses. For heavens sake Frost take some responsibility for… 	GB	0.4522	Positive
He's sorry, though, so that's ok.Boris Johnson's ex-aide sorry for approving £187m loan to firm he advised 	GB	-0.1531	Negative
 Mike Johnson says he is in the American army he said he loves me but recently, his son became sick  he… 	GB	-0.4767	Negative
Johnson- I stand by my record as Mayor- I was fantastic, despite me giving money for sexual favours.Johnson repea… 	GB	0.3744	Positive
Coming soon!Future &amp; Form, featuring UEA alumnus Mitch Johnson!()	GB	0.0	Neutral
 I totally agree ... under Johnson's jurisdiction irreplaceable great trees have been felled for the… 	GB	0.7841	Positive
  So you looked over my shoulder the last time I voted did you? And you pretending the Am… 	GB	0.1027	Positive
SNP MP attacks Johnson's points-based immigration system - despite her party proposing it 	GB	-0.6319	Negative
    The BBC and most of the media is metropolitan London. They don… 	GB	0.0	Neutral
 _ Article is Centrist excuse 101: So Drakeford, Johnson, Sturgeon and Burnham did well because… 	GB	0.34	Positive
Norwich South SNT have been out today with  visiting a number of addresses within Johnson Place and Suffo… 	GB	0.0772	Positive
  I thought rivers of ink had been spent on Corbyn choice of coats, R.Mogg hopelessly anti… 	GB	-0.4939	Negative
 Im interested to know, what the plan is for, Clincally Extremely Vulnerable CHILDREN? You don't con… 	GB	0.1298	Positive
When a minister, Hancock and Johnson especially, makes a statement about covid, you know for sure it's not the truth.	GB	0.0869	Positive
Government to hire adviser to identify post-Brexit benefits  Is this him? 	GB	0.3818	Positive
 The Labour Party Getting It Right Again In New Zealand. Are You Paying Attention ' Doris '… 	GB	0.4019	Positive
Fuck Business.Fuck Fishing.Fuck Farmers.Johnson - We can fuck farmers by importing beef that's injected with hor… 	GB	-0.7906	Negative
 Good morning Evie can you do me a faver &amp; check to see if there is a Sargent by the name of Mike Johnson.?please	GB	0.4404	Positive
" ""At present Australia pays 20 per cent tariffs on all exports of beef to the UK. These would be phased… "	GB	0.0	Neutral
Many farmers voted Tory. Many fishermen voted Tory.   They should have known Johnson will claim he has got new trad… 	GB	0.0	Neutral
  It will not end until Johnson has gone. Hancock sold his soul long ago. It’s simply… 	GB	0.0	Neutral
 O’Neil Poyet Di Canio Moyes Grayson Coleman Ross Parkinson and now Johnson....’Sack the manager’...a… 	GB	0.0	Neutral
  Johnson has thrown every sector of the UK economy under the Brexit Bus. Farmers are about… 	GB	0.0	Neutral
Has Stanley Johnson gone to Greece yet?	GB	0.0	Neutral
Brett Johnson's public love of Ipswich Town superfan's book has prompted a surge in sales.  Off the back of the suc… 	GB	0.6369	Positive
 I haven't learned this gradually, it was 100% crystal clear from the very beginning, since before J… 	GB	0.3818	Positive
 Johnson desperate not to annoy the fascist Indian PM Modi	GB	-0.5414	Negative
Johnson, lying yet again.	GB	-0.5267	Negative
Another absolutely shameful lack of intervention from the !! What is the point of him if he lets Joh… 	GB	-0.7687	Negative
 ,  and his followers are not going away!! Do the RIGHT thing and report on th… 	GB	0.0	Neutral
The similarities between Trump &amp; Johnson  	GB	0.0	Neutral
"In Tory-speak, it's ""networking"".In Everyone-else-speak it is corrupt cronyism.#Johnson drove a JCB through the… "	GB	0.0	Neutral
George Eustice is a dishonest ex UKIP liar.Truss is clueless about every aspect of trade &amp; regulations.Johnson is… 	GB	-0.7351	Negative
Things #Dacre as #Ofcom Chair is more stupid than:Farage to lead UNHCRTrump to investigate Capitol RiotJohnson… 	GB	-0.5709	Negative
Actually Johnson IS very reliable - you just have to remember that, whatever he says, he actually means the opposit… 	GB	0.0	Neutral
Liz Truss free trade deal with Australia is not good for farmers or the environment 	GB	0.2249	Positive
_domain_names Cameron, May, Johnson.	GB	0.0	Neutral
"After Hannan's ""Australian kinfolk"" - we now have  ""our Australian cousins"" being used by """"a Whitehall source"" "	GB	0.0	Neutral
  Johnson is talking of bringing it back for mayoral elections. #ToryCorruption	GB	0.0	Neutral
Brexit means importing Australian beef banned by the EU. Even though UK is 86% self-sufficient for beef.May 2016-… 	GB	-0.4588	Negative
Like Johnson?Perhaps Symonds likes men who like chemicals in their beef.  	GB	0.7783	Positive
Can anyone explain the need to import Australian beef injected with hormones banned by the EU?In 2019, the UK was… 	GB	-0.4588	Negative
'You’ll note we have spent rather a lot of the past 14 months being told to “take responsibility” and “use common s… 	GB	0.0	Neutral
   “One thing you can rely upon he [Johnson] will let you down and comes with a… 	GB	0.0	Neutral
Go abroad but don't go abroad. Have a vaccination but don't let it make any difference. I guess the rules have to… 	GB	0.0	Neutral
 I mean I would definitely come to you, you have volcanoes and no Boris Johnson, it’s win win!	GB	0.8553	Positive
So the reason we didn't lock down sooner for the Indian variant is that Johnson needed to get that deal with Modi a… 	GB	0.0	Neutral
A nurse who cared for Boris Johnson when he was in intensive care with Covid has quit the NHS and criticised the go… 	GB	0.4939	Positive
 Johnson is untouchable,  with him in charge it will be the end of us eventually.	GB	0.0	Neutral
Correction- 16m people who didn't vote for Johnson are sick of all the mistakes.Scrapping pandemic team caused unt… 	GB	-0.5106	Negative
This will be the Johnson variant in full effect. I honestly think that's far more dangerous than the virus as it's… 	GB	-0.101	Negative
 . This is now getting absolutely ridiculous!! Do you realise the contempt which you are held… 	GB	-0.8007	Negative
Nurse who cared for Boris Johnson resigns over ‘lack of respect’ for NHS workers 	GB	0.128	Positive
Well done, and good on her.	GB	0.6124	Positive
_Starmer This is sick to see a nurse who saved Johnson live leave without getting a real reward a pay rise I w… 	GB	-0.6246	Negative
 Johnson will do what Truss wants - she is more of a threat to his position than Gove or Eustice.	GB	-0.5688	Negative
Nurse who treated PM in hospital resigns over 'lack of respect' for NHS workers via 	GB	-0.128	Negative
"Pretty much sums up our ""leadership"".  "	GB	0.4939	Positive
  Ramping up the positives tests to ensure we stay in lockdown. This whole thing is bas… 	GB	0.7184	Positive
Eirlys Johnson is a  a family owned Independent Funeral Director who has cared for bereaved families in Watton and… 	GB	-0.4215	Negative
Nurse who cared for Boris Johnson resigns over ‘lack of respect’ for NHS workers     Sad bu… 	GB	-0.3818	Negative
 The absolute cheek of Johnson &amp; Frost &amp; co to now tell us what they signed is a bad deal- they won an ele… 	GB	0.0516	Positive
Says it all really. #JohnsonVariant 	GB	0.0	Neutral
The absolute to nerve of Johnson &amp; Frost &amp; co to now tell us what they signed is a bad deal- they won an election t… 	GB	0.0516	Positive
"  I wasn't ""sold"" Brexit, it was shoved down my throat by the chancers at Vote Leave, nota… "	GB	-0.0516	Negative
If lockdown easing goes awry, it has nothing to do with Johnson’s Modi operandi, OK? 	GB	0.6037	Positive
 Iwan &amp; Malky for me, ripping out all the leadership from the dressing room! (Too young to remember the earl… 	GB	0.0	Neutral
Thrive work with our partners, Johnson &amp; Johnson, and the South African National Department of Health to deliver a… 	GB	0.0	Neutral
Keep it going ! You are proving why the  video of 18. 3 million views, which shows Johnson… 	GB	0.0	Neutral
  A disappointing reaction showing little understanding of what the awards mentioned we… 	GB	-0.0516	Negative
   Because I pay attention, I read, I am not Johnson, I don't wait when I… 	GB	-0.1027	Negative
 Please check spelling of JOHNSON, not Johnstone my proud Scottish clan	GB	-0.0654	Negative
    I mean, they are fools, but they are also rogues as this w… 	GB	-0.2732	Negative
 Outrageous! Johnson talks glibly about 'our friends in Europe' while treating them like enemy aliens. E… 	GB	-0.2942	Negative
How has this been able to spread? Nowt to do with late border control I suppose? Are we supposed to sit back &amp; acce… 	GB	0.0	Neutral
   Basically saying - You can do what the fuck you want- we don't care as long as you… 	GB	-0.703	Negative
All they have to do is show the  video. He has done the work for them on the Johnson lies!!… 	GB	0.0	Neutral
Johnson: The Man Who Sold The World. from under our feet 	GB	0.0	Neutral
_US  And in the UK.He funded a Conservative MP in 2014.	GB	0.0	Neutral
Lord Failure arguing in bad faith again - as the UK government has done all along, particularly since Johnson took… 	GB	-0.7906	Negative
  Yes, members can leave, but if they decide to have a vote make sure Elliott, Banks, Banno… 	GB	0.5719	Positive
 Nearly 40% think this is a good idea, huh?  So the 60% who think it's a horrible idea can just be… 	GB	-0.1531	Negative
Find out about the cardiovascular research I get up to as a member of   Want to know more - ask away… 	GB	0.0772	Positive
 Boris Johnson literally resigned to fight the backstop.	GB	-0.5574	Negative
  _ called antisemitic. Well perhaps he should consider not hanging around all those… 	GB	0.2732	Positive
'The TUC General Council must meet this week and decide on a complete boycott of all Israeli goods, and to serve no… 	GB	-0.3182	Negative
TUC Must Support Next Saturday’s Mass Rally, Recognise The Palestinian State And Demand That PM Johnson Does The Sa… 	GB	0.296	Positive
Just so you know, Boris Johnson, his corrupt cabinet and the conservative party, do not represent me or my family i… 	GB	0.4019	Positive
Boris Johnson when someone says “Indian variant” 	GB	0.0	Neutral
Absolutely right. I have contacted my local MP about the Johnson lies. I'm still awaiting a reply obviously!! 	GB	-0.5242	Negative
The only reason that the UK is still in the worrying stages of relaxing a lockdown from the COVID pandemic, still w… 	GB	0.2023	Positive
Front page of today's daily fail.  Johnson says dont blow it Britain.  . We haven't blown it Johnson,  your inept… 	GB	-0.5423	Negative
Has Johnson ever grown up? 	GB	0.0	Neutral
No mention of the  video highlighting the numerous Johnson lies, yet again! Utterly disgusting… 	GB	-0.6476	Negative
    The backstop wasn’t great, but it had a chance of working, at le… 	GB	0.6187	Positive
    Whether you’re trolling, you really don’t know, or you have de… 	GB	0.0	Neutral
Black Johnson is insanely beautiful. 	GB	0.5994	Positive
Didn't spot this story until now from 10 days ago. Lord Brownlow who gave money for Johnson flat refurb also benefi… 	GB	0.0	Neutral
   Of course they would, that's what gifted Johnson an 80 seat majority.… 	GB	0.0	Neutral
"Hang on, it should say ""Man who negotiated deal including Northern Ireland Protocol realises he didn't know what he… "	GB	0.0	Neutral
Call for caution as restrictions eased amid backdrop of 'perilous' variant 	GB	0.296	Positive
 _lazer _Ali1  WTf are talking about? It just lies me? That's not his list. You… 	GB	-0.7882	Negative
 So basically the Johnson administration want to pay it lip service and do nothing. Which the EU will never agree to.	GB	-0.2982	Negative
 Look at a map. Palestinians being forced out of their homes.Probably best not to mention racist twats… 	GB	0.6619	Positive
_TheRopes Sorry but that’s not a ‘report’, absolutely no substance from Mike Johnson there at all, anyone could have written that.	GB	0.3627	Positive
 That's a list which contains an awful lot of businesses which surely aren't going to develop in Bor… 	GB	-0.0258	Negative
Horrible and dangerous stuff when the Government puts itself above the Parliamentary Standards Watchdog. Total cont… 	GB	-0.765	Negative
Boris Johnson: Stop all rapists from being released on licence - Sign the Petition!  via 	GB	-0.7777	Negative
Boris Johnson willing to 'rip up' Brexit deal to avoid Northern Ireland violence 	GB	-0.743	Negative
Johnson became PM not because he deserved to, it was because he flipped to brexit &amp; lied his head off, broke electo… 	GB	-0.6597	Negative
  Rachel Johnson hasn't been a Conservative since 2011, she's a Liberal Democrat (and briefly part of Change UK).	GB	0.0	Neutral
Threatening to break international law.Lying about the EU.Blaming the EU for a deal Johnson signed- &amp; said was fa… 	GB	-0.5267	Negative
_ Complicit MSM, who because Johnson was a hack like them feel the need to worship him, whatever he doe… 	GB	0.5719	Positive
If this article from the Mail is true, a big IF, then it confirms Tory MP's have zero honesty &amp; integrity, like Joh… 	GB	0.8779	Positive
Couldn't agree more !  Stop the illegal flow of boat people to reduce it now.  It's up to Mr Johnson , not some for… 	GB	-0.6323	Negative
Looks as if Macron has more guts than Mr Johnson !  As for Khan , he's not worth a dime ! 	GB	-0.3071	Negative
" _ should try not being a Nazi c**t"" sort of stuff. Except it's all the obvious targets (To… "	GB	0.0	Neutral
A man on £160k benefits a year claims he acted with honesty &amp; integrity when he invited his friend on taxpayer fund… 	GB	0.891	Positive
   Trade deals are so important your PM Johnson ripped up all the ones with had while in the EU	GB	0.3327	Positive
Alexander Boris de Pfeffel Johnson has failed the nation at every opportunity. Let's start by calling him by his fu… 	GB	-0.128	Negative
Coming soon!Future &amp; Form, featuring UEA alumnus Mitch Johnson!() 	GB	0.0	Neutral
 I agree many Tory voters are good people and I know several that were remain voters.  Unfortunately, th… 	GB	0.4588	Positive
   Like  , Hancock lies. He often does it to try to protect Johns… 	GB	0.3182	Positive
 The guy in Middlesborough, if he exists, does not speak for me. I care what Johnson does especially wh… 	GB	0.4939	Positive
Intensive Day Units for Adolescent Eating Disorder Sufferers - Sign the Petition!  via  	GB	-0.75	Negative
_x  And Johnson is the worse we have had.	GB	-0.4767	Negative
Boris Johnson warns of 'serious disruption' to lockdown easing in June. ✊ 	GB	-0.296	Negative
Do you remember the 2016 Patel/Vote leave red tape lie?The twats who told these lies should reimburse the business… 	GB	-0.4588	Negative
Covid families slam 'dithering' Boris Johnson's delay to act on Indian variant. ✊ 	GB	-0.5994	Negative
 Morning Matt and Johnson xxx	GB	0.0	Neutral
_voter  He's been made out to be some sort of hero by MSM for years. In fact the reason they li… 	GB	0.5118	Positive
Johnson might not last but who is going to stop the Tories? 	GB	-0.4215	Negative
   Time for Johnson to go he’s taking the real normal people like fools Johnso… 	GB	-0.1779	Negative
   You bum Boris Johnson. Fact. 	GB	0.0	Neutral
   No. You’ve just made up something eminently unbelievable. Johnson making a fuc… 	GB	-0.1027	Negative
  Starmer may seem boring too some people, but he is not responsible for the shambles… 	GB	-0.4754	Negative
We got an ex UKIP leader candidate that had heard any Johnson lies.How the fuck did he miss them all? 	GB	-0.6249	Negative
A Johnson. #BodyPartCelebrities 	GB	0.0	Neutral
 Boris Johnson, however, has made it the lynchpin of his career. Along with telling lies.	GB	-0.4215	Negative
 Johnson and his party should be held to account. 	GB	0.4019	Positive
Well the  video proving Johnson lies, has over 17 million views, will hopefully reach 18 million by… 	GB	0.2732	Positive
 Because illusory ‘trade deals’ are more important to Johnson than our peoples’ lives. #ToryScum	GB	0.2716	Positive
Everyone’s getting upset about Boris Johnson saying the easing of restrictions on July 21st may be delayed but peop… 	GB	-0.1901	Negative
    Please do not confuse Johnson with my proud Scottish clan JOHNSTONE… 	GB	0.7241	Positive
  It’s a sobering thought that, for the people with money and power who specifically chose… 	GB	-0.2023	Negative
If anyone's surprised about Johnson not declaring expenses, don't be, it's not the 1st time, far from it.… 	GB	0.2263	Positive
  When are you going to apply your ‘updated’ Treason Act to Boris Johnson? He’s  ticked most of the boxes.	GB	-0.6908	Negative
Trying to think of the best 4 letter word to describe Johnson and his corrupt, criminal cronies. I think VILE will… 	GB	-0.6166	Negative
Arcuri worked as a model and actress in films such as “The Write Things” (2005), “Naughty@ 40”, and “Commute”.If… 	GB	0.0	Neutral
Luke Johnson has put pen to paper on a one year contract with an option for a further year! #WeAreDereham ⚫️⚪️ 	GB	0.0	Neutral
  Is this the same Boris Johnson that once set fire to a £50 note in front of a homeless person?	GB	-0.34	Negative
Johnson signs! #WeAreDereham ⚫️⚪️ 	GB	0.0	Neutral
Matthew Parris reverting to Tory type here. Perhaps the Times hierarchy had a word about all those anti-Johnson col… 	GB	0.0	Neutral
It's ok for us to keep asking questions of this contrary idiotic government on here. But nothing is changing. P… 	GB	-0.34	Negative
Well done Johnson you tub of lard public funding stealing, lying, idiot. Still it’s cash before British lives. You… 	GB	-0.8519	Negative
  _UK  where are you?Vote Leave's plan to break electoral was known in March 2016. Why have Cummin… 	GB	0.0	Neutral
 Those 3 days that Boris Johnson allowed the Borders to remain open to India……	GB	0.0	Neutral
_nning _Adonis   _Starmer 'Rubbish in, rubbish out'. Economics will eject… 	GB	0.0	Neutral
 Johnson is too worried about explaining it to his wealthy mates as it will effect their share portfolios.	GB	0.3612	Positive
I see everybody’s non-Tory favourite Tory - because he lays into Boris Johnson every now and again - has written a… 	GB	0.0	Neutral
_tunn   And the country at large .... if Johnson is unsure about lockdowns, Sunak is going… 	GB	-0.25	Negative
 How much longer can our country tolerate Johnson,  his decisions  are abysmal.  Maybe the Hartlepool To… 	GB	0.0	Neutral
 Johnson's government make the same mistakes time and time again. Then they have the gaul to lecture the… 	GB	-0.3612	Negative
Inquiry says Boris Johnson failed to say how holiday was financed  	GB	-0.1531	Negative
Inquiry says Boris Johnson failed to say how holiday was financed  she says but no evidence… 	GB	-0.4767	Negative
There's no one to blame for where we are now but Johnson &amp; his government. #BorisJohnson #COVID19 #Britain… 	GB	-0.3182	Negative
"'The Indian Covid variant could pose ""serious disruption"" to lockdown easing on 21 June, PM has said.Boris Johnson… "	GB	-0.2023	Negative
 I'm so sorry for the British people with FPTP there is no way to remove Johnson.	GB	-0.4201	Negative
 I have a theory Lebedev paid, he paid for Johnson Italian trips, it might explain why he is being so… 	GB	0.0	Neutral
   I don’t trust you or the rest of the Johnson cabal one little bit 	GB	0.5106	Positive
  Amazing.  I am a Unite member; he lost my vote for the Gen Sec job when he said he'd try t… 	GB	0.3612	Positive
Johnson still doing his best. 	GB	0.6369	Positive
Nice to see ‘the Kent variant caused the Christmas surge’ becoming canon. Cause that’s definitely what caused it. J… 	GB	0.6705	Positive
  Imagine, Johnson lied again, again. Or didn't read the briefing again. Or didn't turn… 	GB	-0.3818	Negative
1) To what extent has the delay in putting India on the red list contributed to cases of the Indian variant? 2) W… 	GB	-0.3182	Negative
Indian Variant and Boris Johnson can fuck off. My life resumes June 21st.. true story.	GB	-0.1779	Negative
Either Johnson delayed adding India to the Red list despite the obvious danger because he wanted the headlines/phot… 	GB	0.2206	Positive
Boris Johnson - Time between Covid jabs cut in response to Indian variant 	GB	-0.2732	Negative
#COVID19 #CovidVaccine Pointing the finger, is always convenient when things appear to go wrong, but when Covid in… 	GB	-0.2617	Negative
2 out of 3 of my blokes have had their first jab! 	GB	0.0	Neutral
       Morning, I hope yo… 	GB	0.4404	Positive
Getting my second covid jab today  finally be fully vaccinated	GB	0.0	Neutral
 I have a flu jab yearly!	GB	-0.4389	Negative
 _attler  I get my second AZ jab on Saturday. 	GB	0.0	Neutral
 However, I was still very poorly after my first jab. So I’m taking no chances after the second o… 	GB	-0.1689	Negative
The government have clearly misreported covid deaths.I suspect they're misreporting the numbers falling for the jab.	GB	-0.3818	Negative
 Thank you! And hope you get yours soon. It seems that people in their 30s are mostly getting their… 	GB	0.69	Positive
 I wonder if there's a correlation between those who hoarded loo roll and those who won't get the jab 🤔	GB	0.0	Neutral
Celebrating my 1st Covid jab with a bit of homemade comfort food #sushi #dinner #delicious 	GB	0.7351	Positive
 Valerie Oakley your an absolute plank and I guess you feel that you’re the intelligent one and believe… 	GB	0.4588	Positive
After getting my first jab today, I said to my husband: I bet my reaction will be stronger than yours.He: Because… 	GB	0.3818	Positive
If not for the jab, I’d have gone. Looking forward to some trips from next month! 	GB	0.0	Neutral
So happy I’m getting my second jab a couple of days before I travel home to see my partner and family for the first time since September ♥️	GB	0.6115	Positive
Norfolk and Waveney passes one million Covid jab milestone 	GB	0.0	Neutral
First jab complete!! I even wore my sparkly new mask for the occasion  Such a relief, feels like a weight has been… 	GB	0.7339	Positive
So impressed with my jab experience this morning at Hoveton Village Hall. A warm welcome from everyone and a silky… 	GB	0.807	Positive
As well as getting back from getting my jab, also heard we got a sale from  . Remember everyone based… 	GB	0.2732	Positive
 The worst thing is I could see a little sweet in the thing next to the syringe and it wasn't offered… 	GB	-0.3384	Negative
First haircut since 2019 AND my first jab too! Happy Thursday! 	GB	0.6467	Positive
 Yeah, I found jab 2 was similar to the first but more *intense*, was all.	GB	0.1531	Positive
Round 1 jab completed. Thanks to the lovely folk at Gurney surgery 	GB	0.7717	Positive
Thank you, friends all, for being so cool and angry. We got to walk away, have a _source pastry, hold hands i… 	GB	0.6159	Positive
Been Pfizered.Now to wait 11–12 weeks for jab 2, then a bit longer, then...probably keep cursing the British gene… 	GB	0.0	Neutral
