Tweets	Country	Compound	Analysis
As #COVID19 continues to surge in #India, faith-based organizations are working to bring relief to the struggling c… 	IT	0.0772	Positive
Are we talking about the same thing here? In the USA there were 604,597 persons who died from COVID-19 who were not… 	GB	-0.5574	Negative
"""Bill, as he was fondly known, passed away after a period of illness on Thursday at the same hospital where he famo… "	GB	0.0516	Positive
The #CovidVaccine is safe and effective. It gives you the best protection against #COVID19.Find out if you're eli… 	GB	0.8807	Positive
The second dose of the #COVID19 vaccine helps to provide maximum protection.Make sure you have yours when it is o… 	GB	0.5994	Positive
   Yes and covid19 doesnt kill, it exacerbates an existing issue whether hidde… 	GB	0.7534	Positive
#covid19 #vaccine #covidvaccine #covid #pandemic Although the CDC are quizzed here as wrongly diagnosing covid as… 	GB	0.0	Neutral
Makes me laugh amount of people I’ve seen saying im not having Covid vaccine because you don’t know what’s init yet… 	GB	0.5574	Positive
COVID Diaries, Episode 1As part of our series listening to community members impacted by COVID-19, we sat down and… 	GB	0.0	Neutral
 Vaccination Reserve List ReminderProtect yourself and others from #COVID19 and join the reserve vaccination lis… 	GB	0.296	Positive
Good for you Maqsood ! The #CovidVaccine is safe and effective. It gives you the best protection against… 	GB	0.9245	Positive
Have you missed your COVID vaccine or haven't had it and changed your mind? We continue to advise people to take th… 	GB	-0.296	Negative
#covid19 #vaccine #covidvaccine #covid #pandemic Now they are saying 3 covid shots needed	GB	0.0	Neutral
I could use more verification on the Ukraine report,proof would be very useful, anyone pls.#covid19 #vaccine… 	GB	0.4927	Positive
In 1976 swine flu 45 million vaxxed,the vaccine was halted being too risky due to 53 deaths after the vax.Covid… 	GB	-0.5267	Negative
"""..vaccine-associated risks increase proportionally to the strength of the immune system, predicting that vaccinati… "	GB	0.6808	Positive
#Gifted. I’ve just got back from getting my second COVID-19 Vaccine. Like last time my Arm feels a little bit sore… 	GB	0.3612	Positive
Supporting ethnic diverse communities in #Stockport with the correct information about the #COVID-19 vaccination an… 	GB	0.4404	Positive
This is reassuring yet we MUST bang home that the vaccine will not stop you getting #COVID19, even if #asymptomatic… 	GB	0.5556	Positive
So Gill Bates says with vaccines he can reduce world population by 15%,he says the next pandemic is coming andth… 	GB	0.0	Neutral
To encourage #Muslim communities around the world to proactively participate in #COVID vaccination programmes, reno… 	GB	0.5106	Positive
The Covid-19 vaccine rollout continues at pace.#Covid19 #Coronavirus #Vaccine #NHS #NHSEngland 	GB	0.0	Neutral
The #Covid19 vaccine protects you, your family and friends. You can get your first Pfizer dose this weekend at 5 ex… 	GB	0.6597	Positive
If you're aged 32 or over, or if you turn 32 before 1 July 2021, you can now book your #COVID19 vaccine. For more i… 	GB	0.0	Neutral
Daily #covid19 data for #Salford: 1.1% positivity; all age rate = 25.1 per 100k ↓ 17.7%; 60+ age rate = 6.2 per 100… 	GB	0.5106	Positive
._uk has published its latest weekly #COVID19 vaccine surveillance report   	GB	0.0	Neutral
1st dose vaccinations available to #DoncasterIsGreat residents today. No need to book, just turn up #Vaccine… 	GB	-0.296	Negative
Round and round we go...!#COVID19 #vaccine #booster #medicine #health #technology #future	GB	0.0	Neutral
How do they specifically detect the  ' indian variant ' from a covid test ?#covid19 #vaccine #covidvaccine #covid #pandemic #freedom	GB	0.0	Neutral
Could I get an explanation please?Asking for around 7 billion.Most patients in hospital with Covid have already b… 	GB	0.0	Neutral
Mix-and-match COVID vaccines trigger potent immune response. Sounds promising?#COVID19 #vaccine 	GB	0.296	Positive
Daily #COVID19 data for #Salford: 1.1% positivity; all age rate = 25.5 per 100k ↓ 17.5%; 60+ age rate = 6.2 per 100… 	GB	0.5106	Positive
#ICTDStephanie was our final  participant in a leading #COVID19 vaccine trial.A huge thank you to all ou… 	GB	0.5859	Positive
If you're aged 34 or over, or if you turn 34 before 1 July 2021, you can now book your #COVID19 vaccine. For more i… 	GB	0.0	Neutral
#ICTDOne of the 10,000 people who have taken part in #COVID19 research at  is Dr Claire Cole, our Head of… 	GB	0.0	Neutral
Get your second dose when it is offered to you   #COVID19Vaccine… 	GB	0.0	Neutral
Without causing a Twitter meltdown  Can I just ask / confirm some facts about the vaccine  Can you still get… 	GB	0.0	Neutral
All you need to know about Breast cancer and coronavirus  #COVID19 #vaccine #information 	GB	-0.6597	Negative
Once again a great team of friendly volunteers at the surgery. All done in a wiff-waff and this is one loyalty card… 	GB	0.8957	Positive
If you're aged 36 or over, or if you turn 36 before Thursday 1 July 2021, you can now book your #COVID19 vaccine.… 	GB	0.0	Neutral
Are you aged 25 or over? You can now book your #COVID19 vaccine.Remember it's important to get both doses of the… 	GB	0.2023	Positive
Getting vaccinated and following the public health advice is our best way out of this. If you’re aged 25 or over,… 	GB	0.6369	Positive
2nd covid vaccine complete! #vaccine #covid19 	GB	0.0	Neutral
The COVID-19 vaccine will help protect you and the people close to you. Every vaccination brings us closer, to do… 	GB	0.6486	Positive
Are you aged 25 or over? You can now book your #COVID19 vaccineRead more  online… 	GB	0.0	Neutral
Join the million plus club Book your #COVID19 vaccine today ➡️  	GB	0.296	Positive
#COVID19 G20 leaders meeting tomorrow at the Global Health Summit must waive vaccine patents and other intellectual… 	GB	0.0	Neutral
From Thursday, anyone born between 01/05/91 and 31/07/96 can book an appointment at one of the Trust vaccination ce… 	GB	0.5106	Positive
'Needle Phobia' May Be Keeping Some From Getting Their COVID-19 Vaccine - World Innovation Summit for Health - WISH 	GB	0.5319	Positive
COVID VACCINE MILESTONE Over 1M first doses of the #Covid19 vaccine have now been administered in NI. A reflec… 	GB	0.0	Neutral
Finally got my first dose of the Pfizer Covid vaccine ✅🦠#pfizer #COVID19  	GB	0.0	Neutral
COVID-19 fact check: There is no scientific evidence that the #COVID19 vaccine affects fertility or getting pregnan… 	GB	-0.296	Negative
Do you know the facts about the #Covid19 vaccine?It’s really important that you accept the offer of vaccination w… 	GB	0.5709	Positive
More than 1 million people in Lancashire and South Cumbria have now had at least 1 dose of the COVID-19 vaccine as… 	GB	0.0	Neutral
Cases of heart inflammation among young people who received Covid-19 vaccine being investigated by CDC 	GB	0.0	Neutral
Want to ensure you have longer lasting protection against Covid? Then getting the 2nd dose of the #COVID19 vaccine… 	GB	0.4404	Positive
Good news 32 year olds... you’re now eligible to book your #Covid19 vaccine!   	GB	0.4926	Positive
Covid vaccine: 32 and 33-year-olds in England now invited to book #COVIDVaccinations	GB	0.0	Neutral
32 and over?You can now get your vaccine by clicking here #LoveScientists #COVID19 	GB	0.0	Neutral
The NHS wouldn't offer any vaccinations to the public until independent experts have signed off that they are safe… 	GB	0.0	Neutral
The #COVID19 vaccine is being rolled out to health &amp; social care staff across England. So when it's your turn don't… 	GB	0.4939	Positive
You may be young &amp; healthy, but that doesn't mean that #COVID19 won't affect you. The virus has affected many young… 	GB	-0.0129	Negative
All #COVID19 vaccines in the UK protect you from coronavirus. Don't delay in getting yours when it is offered to yo… 	GB	0.5517	Positive
If you're aged 36 or over, or if you turn 36 before 1 July 2021, you can now book your #COVID19 Vaccine. Book on… 	GB	0.0	Neutral
  #vaccinationbus is  at #Warrington Town Hall, 9.30am-1pm, TODAY. #COVID19 jabs wil… 	GB	0.0	Neutral
34 year olds... come on down! You can now book your #Covid19 vaccine. 	GB	0.0	Neutral
#COVID19 ⁦⁩Most Covid patients in East Lancashire hospital had jab, says council leader 	GB	0.0	Neutral
Gold Coast hair salon refuses customers who have had a COVID-19 vaccine 	GB	0.0	Neutral
COVID-19 Vaccination bulletin now available ⁦⁩ Check out our other bulletins here  	GB	0.0	Neutral
Second doses of the #COVID19 are crucial to maximising the strength and duration of your protection from the virus.… 	GB	0.4939	Positive
Every #COVID19 vaccine dose gives us hope of getting life moving again and protecting our friends and family from t… 	GB	0.7184	Positive
NHS staff and volunteers were praised for their work in giving Covid vaccines to people after Southport MP Damien M… 	GB	0.6808	Positive
(England) Texts inviting people to book a vaccination will be sent to those aged 37 today and to 36 year olds tomor… 	GB	0.3182	Positive
Really important that all members of our community get the #Covid19 vaccine, I would encourage anybody who is eligi… 	GB	0.659	Positive
Dr Alice Bird, Consultant Obstetrician   addresses some common concerns about the Covid-19 vaccine… 	GB	0.0	Neutral
Number of #COVID19 patients in #Malaga hospitals drops below 100 for the first time in nine monthsAdditionally, s… 	ES	0.0772	Positive
Covid: Essential workers will have vaccine mix  #COVID19 	ES	0.0	Neutral
Covid: Vaccine mix is safe  #COVID19 	ES	0.4404	Positive
