Tweets	Country	Compound	Analysis
At the end of last year 38% of Germans said they would not want to get a COVID vaccine and 21% weren’t sure.These… 	GB	-0.0572	Negative
Almost Half of Fauci's Employees, in His Infectious Disease branch of the CDC, Have NOT Taken a COVID-19 Vaccine  	GB	0.0	Neutral
Could you help Public Health understand more about attitudes to the COVID-19 vaccine, testing and self-isolation in… 	GB	0.4019	Positive
Covid-19: Bolton battles with India variant and vaccine hesitancy 	GB	-0.5423	Negative
Today, we celebrate another milestone in our vaccination programme thanks to our vaccination teams and volunteers… 	GB	0.765	Positive
PDA releases guide to Covid-19 vaccine administration | The Pharmacists' Defence Association 	GB	0.1027	Positive
❗ We are looking to recruit a Project Manager to support UK clinical trials.❗Why not come and join the team that… 	GB	0.2052	Positive
Jack from Bolton  is worried about what might be in the Covid 19 vaccine, but not at all worried it seems a… 	GB	-0.5267	Negative
The _TEL COVID-19 Vaccination e-learning programme is available to support those involved in the COVID-19 vacci… 	GB	0.4019	Positive
 _Grant It it were to help people make sense of many vaccines instead of just being the SARS-nCoV… 	GB	0.4019	Positive
Covid-19 vaccines are safe and effective - so why are myths about how they affect your fertility putting young peop… 	GB	0.7184	Positive
@_LoveMTB_  Right so she's making an unfounded claims she cant back. Hall then mirrors this informati… 	GB	0.0	Neutral
Good job, good job.	GB	0.7003	Positive
 That is true Bill, but cancer is unavoidable... where COVID-19 is!The bodies floating in the Gan… 	GB	-0.7574	Negative
Covid-19 linked to nearly 1 million excess deaths in 29 high-income countries last year, study finds  … 	GB	0.0	Neutral
We must put in place a financial plan of action for achieving vaccine equity- _latest  ⬇️ Read the… 	GB	0.0	Neutral
You can download, install, &amp; self-register for the #NHSApp, and simply use it for GP online services, National Data… 	GB	0.0	Neutral
▪️Do not contact your GP surgery about your COVID-19 vaccination status▪️GPs cannot provide letters showing your… 	GB	0.0	Neutral
3️⃣ You can call 119 and ask for a letter with your COVID-19 vaccination status to be posted to you.This must be… 	GB	0.0	Neutral
#AVCT #ODXThe pass will allow proof of a recent negative Covid-19 test or prior infection from the virus as altern… 	GB	-0.4215	Negative
Anti-vaxxers when they refuse a vaccine and then proceed to form the majority of individuals infected with the Indi… 	GB	-0.6597	Negative
  This	GB	0.0	Neutral
Whoopi Goldberg forced to cut to commercial as Meghan McCain and Joy Behar yell at each other over the COVID-19 vac… 	GB	-0.0772	Negative
Remember as the age range lowers the  are sending text messages to some people to invite them to book a COVID… 	GB	0.0258	Positive
So... What have we learned today? That serial government Covid 19 lies *and* incompetence/deliberate calculated evi… 	GB	-0.4215	Negative
   Quarantine them for 14 days - then give them the Covid-19 vaccine jab	GB	0.0	Neutral
Most Covid patients in East Lancashire hospital had jab, says council leader 	GB	0.0	Neutral
Everyone under the age of 40 will be offered an alternative to the Oxford AstraZeneca vaccine when they become elig… 	GB	0.0	Neutral
World-First Covid-19 Vaccine Booster Study Launches In UK  #Health #News. 	GB	0.0	Neutral
 If you're aged 34 or over, or will turn 34 before 1 July 2021, you can now book your Covid-19 vaccine here … 	GB	0.0	Neutral
Prince William receives his first dose of the Covid-19 vaccine 	GB	0.0	Neutral
Just a reminder that if you have missed your vaccine appointment:You haven't.Details of how to (re)book are her… 	GB	-0.296	Negative
While the majority of social care workers have taken up the Covid-19 vaccine, some may still have questions or conc… 	GB	0.4939	Positive
Today is International Clinical Trials Day. Research volunteer Max Crawford talks about why he chose to join the Va… 	GB	0.296	Positive
OH….MY….GOD…. What the actual…..Ministers could use TINDER to boost vaccine roll-out in the young 	GB	0.4019	Positive
The study run by University College London &amp; the NHS has been absolutely critical in our understanding of how COVID… 	GB	-0.3804	Negative
Prince William receives his first dose of the Covid-19 vaccine  via  Prince Willi… 	GB	0.0	Neutral
The vaccine reduces chances of hospitalisation by 85%.The NHS will let you know when your Covid-19 vaccine is read… 	GB	0.2023	Positive
Seems like Hancocks been lying again #NeverVoteConservative Most Covid patients in East Lancashire hospital had ja… 	GB	-0.2263	Negative
Covid-19 vaccine rollout open to people aged 34 and over from today  	GB	0.0	Neutral
󠁧󠁢󠁷󠁬󠁳󠁿✅In Wales it's 18+ in most areas	GB	0.0	Neutral
󠁧󠁢󠁳󠁣󠁴󠁿✅ In Scotland jabs are being offered to everyone aged 30+ and possibly 18+ in certain regions.  	GB	0.2732	Positive
 Oops, missed out the link 	GB	-0.296	Negative
  If you're unable to get to a vaccine appointment, free transport is available to help you.… 	GB	0.7184	Positive
 Good morning JoIt's been a busy but good week - had my 2nd Covid-19 vaccine on Monday and also having a… 	GB	0.7003	Positive
Another day, another vaccine cohort!If you are aged 34 or 35 (or older), you are now eligible to book your Covid-… 	GB	0.0	Neutral
World-First Covid-19 Vaccine Booster Study Launches In UK  #Health #News 	GB	0.0	Neutral
34-year-olds and over can now book to get the vaccine in the UK!  this is the nati… 	GB	0.0	Neutral
"""Researchers have found just 12 people are responsible for the bulk of the misleading claims and outright lies abou… "	GB	-0.4939	Negative
If you’re aged 34 or over, or if you turn 34 before 1 July 2021, protect yourself, your family and our community by… 	GB	0.3818	Positive
First COVID-19 vaccine booked for next week - hooray!	GB	0.5562	Positive
Now that we know cycles are going to be worse, what does this also mean?For one it will impact hormone related co… 	GB	-0.4767	Negative
Under pressure EU says it has an alternative to boost production more effectively than pro … 	GB	0.5709	Positive
Covid-19 Vaccine Magnet Challenge: Videos Claim Magnets Stick To Arms After Vaccination  	GB	0.0772	Positive
"  The paper itself states: ""there were no cases of severe disease or hospitalization in ei… "	GB	-0.5859	Negative
Why Is There A Correlation Between The Vaccine Rollout And Increased COVID–19 Mortality?  via 	GB	0.2732	Positive
G7: An overwhelming case to act. ⁦⁩ ⁦⁩ ⁦_ferguson⁩ ⁦_LSHTM⁩ ⁦⁩  	GB	0.0	Neutral
UHS leads world-first Covid-19 vaccine booster study    … 	GB	0.0	Neutral
“The panic over vaccine hesitancy is...the latest expression of our establishment’s tendency towards authoritariani… 	GB	-0.6369	Negative
Angola backs COVID-19 vaccine patent waiver 	GB	-0.0516	Negative
 More than 70% of adults in the UK have now had their first dose of the #COVID19 vaccine.The COVID-19 vaccine is… 	GB	0.0	Neutral
Angola backs COVID-19 vaccine patent waivers 	GB	-0.0516	Negative
New COVID-19 vaccines study launched.University Hospital Southampton  () COV-Boost vaccine trial is studyin… 	GB	0.0	Neutral
Does this WhatsApp chat look familiar?❌Inaccurate claims about the #CovidVaccine can circulate quickly-stop the sp… 	GB	0.0	Neutral
COVID-19: More than 70% of UK adults have now had a first coronavirus vaccine dose - Sky News 	GB	0.0	Neutral
This doesn't look good at all.... 	GB	-0.3412	Negative
If you’re aged 36 or over, or if you turn 36 before 1 July 2021, you can now book your COVID-19 vaccine.Please do… 	GB	0.0	Neutral
Of 1.7m doses of covid vaccine received D.R.Congo have managed just 1,000 inoculations. The remaining unused stock… 	GB	0.0	Neutral
Fantastic news!70% of adults in the UK have had their first dose of a Covid-19 vaccine, and 40% have received bot… 	GB	0.5983	Positive
Are you aged 36 or over, or do you turn 36 before 1 July 2021? If so, you are now eligible to book your Covid vacci… 	GB	0.0	Neutral
On vaccine hesitancy /skepticism in Africa #Covid19Africa *COVID 19 Vaccine Perceptions: A 15 country studyby… 	GB	-0.2263	Negative
 Yes, but they both introduce the gene for the spike protein into our cells which then produce them.AZ on… 	GB	0.2144	Positive
Results of Covid-19 vaccine experience survey - see more at  #mentalhealth … 	GB	0.0	Neutral
If you are 36 or over, you can now book your COVID-19 vaccine on the NHS website!   over 36.8 million first do… 	GB	0.0	Neutral
  There are many cases histories of those who took the Salk vaccine who still contracted pol… 	GB	0.0	Neutral
 speaking of lotteries: 	GB	0.0	Neutral
The Art of Science: the Oxford-AstraZeneca COVID vaccine date: 20 May 2021 Join Pro… 	GB	0.296	Positive
“Before the pandemic, it would take 10-15 years to develop a vaccine...Our understanding of autonomy should therefo… 	GB	0.0	Neutral
Women who are considering getting pregnant can safely receive the COVID-19 vaccine. Join the millions who have had… 	GB	0.6597	Positive
A study into the safety of the Covid-19 vaccine needs volunteers#AD  #covid #vaccine #trial… 	GB	0.4215	Positive
   Simple, refuse them medical assistance if there's not a valid health re… 	GB	-0.296	Negative
Would you like to gain experience in clinical research?Why not come and join the team that has been working on th… 	GB	0.6139	Positive
Getting “COVID 19”On the back of your shirt is a little unimaginative Just get “VACCINE8Ted”Instead	GB	0.0	Neutral
PETITION: No to mandatory vaccination for the coronavirus | LifePetitions 	GB	-0.2263	Negative
Covid-19 Vaccine Documented Deaths and Injuries Compilation | Rangitikei Environmental Health Watch 	GB	0.0	Neutral
LifePetitions - Petitions for a Culture of Life 	GB	0.0	Neutral
Can we utilise RNA technology, which has been used to develop a COVID-19 vaccine, to create a treatment for osteosa… 	GB	0.2732	Positive
U.K. Government release 9th report on Adverse Reactions to the #COVID Vaccines see full data @… 	GB	-0.3612	Negative
Listen to Dr Suresh Babu talk about why to carry on with lateral flow testing even if you have had your COVID-19 va… 	GB	0.0	Neutral
And Pastor David knows better than scientists about COVID-19 and the vaccine? I mean of course he does - he is a ma… 	GB	0.4404	Positive
Professor Andrew Pollard, who helped develop the Oxford/AstraZeneca Covid-19 jab, said global vaccine inequity was… 	GB	0.0	Neutral
"Vaccine Lottery: ""Is it ethical to try to convince someone to take a vaccine by offering the chance at $1 million?… "	GB	0.743	Positive
Aged 36 or over, or turn 36 before 1 July? You can now book your COVID-19 vaccine online  	GB	0.0	Neutral
Are you aged 36 or over? You are now eligible to book your Covid vaccine! More info here:  	GB	0.0	Neutral
PSA: if you're 36 or will be 36 before July you can book vaccine appointments via  forth… 	GB	0.0	Neutral
Depicting a single nanoparticle of the #OxfordVaccine, this stunning glass sculpture was created in tribute to the… 	GB	0.6124	Positive
 For some reason they seem to have stopped making announcements but if you check the NHS vaccine si… 	GB	-0.1154	Negative
People aged 36 or over can now book their #COVID19 vaccine.   	GB	0.0	Neutral
_basit       … 	GB	0.0	Neutral
If you're aged 36 or over, or if you turn 36 before 1 July 2021, you can now book your COVID-19 vaccine. To book, g… 	GB	0.0	Neutral
We’re continuing to take a leading role with our Covid-19 response 🤩We've administered 18,800+ rapid tests, reach… 	GB	0.0	Neutral
Eee people over 36 can get vaccinated! Maybe my age is nextttttttt! 	GB	0.0	Neutral
Covid-19 vaccine rollout extends to people aged 36 and over this week  	GB	0.128	Positive
Our latest #Covid misinfo newsletter is out, incl. mentions for the #OnlineSafetyBill, … 	GB	0.0	Neutral
More flexible storage conditions for BioNTech/Pfizer’s COVID-19 vaccine | European Medicines Agency  via _News	GB	0.2944	Positive
As of today, over 1.5 billion people across the world have been vaccinated for Covid-19.#coronvirus #vaccine… 	GB	0.0	Neutral
If you're aged 36 or over, or if you turn 36 before 1 July 2021, you can now book your COVID-19 vaccine.… 	GB	0.0	Neutral
 The answer for me is no.I had 1st jab on 22 March and took paracetamol for the first 48 hours and was fi… 	GB	0.0	Neutral
VACCINE STATUS LETTERS: if you're travelling abroad for work, demonstrating your COVID-19 vaccination status allows… 	GB	0.0	Neutral
UK's covid-19 death rate is 13 times worse than India's. UK's vaccine rollout is half as fast as China's. Stop… 	GB	-0.7906	Negative
  Jab doesn't guarantee you will never get or spread covid-19. In fact, non-sterilising v… 	GB	-0.1877	Negative
New Covid-19 vaccine study for pregnant women launches	GB	0.0	Neutral
Help us test a new COVID-19 vaccine! Participants will be randomly assigned to receive an investigational COVID-19… 	GB	0.4574	Positive
I'd like to use myplatform to highlight a larger shit storm:Millions in the global south will needlessly die as… 	GB	-0.5574	Negative
 Good morning NKC - I am OK after my Covid-19 vaccine yesterday, but am feeling very tired and muscles are s… 	GB	-0.1588	Negative
 _platten I had the exact same experience and I had astrazeneca	GB	0.0	Neutral
It seems even the old AstraZeneca had no bearing.... #Eurovision   	GB	-0.296	Negative
Having a similar reaction to my second #AstraZeneca #CovidVaccine that I had to the first with a mild headache &amp; general tiredness.	GB	0.0	Neutral
I had my second #AstraZeneca vaccine today. The nurse who checked me in was so funny asking me why I’m there as I a… 	GB	0.5777	Positive
Im double dosed  yaaay #AstraZeneca	GB	0.0	Neutral
Had both my does of the AstraZeneca now as had my second dose this morning! 	GB	0.0	Neutral
"   _Commission ""the university will receive royalties of 6% on AstraZeneca's vaccine s… "	GB	0.0	Neutral
Fully vaxxed and ready to lick some doorknobs. J/k I’m still masking! #AstraZeneca 	GB	0.6864	Positive
 Which did you have? AstraZeneca?	GB	0.0	Neutral
 Got my second AstraZeneca jab today aswellGuess my arm will give me an argument in the amBut feel pretty good today	GB	0.5574	Positive
For anyone in my networkLooking for a new role, this is a great company to work for!  #integration #ipaas AstraZen… 	GB	0.6588	Positive
That’s my 2nd vaccine done! Fantastic service from the team at Spencers in Melksham #COVIDVaccination #Melksham… 	GB	0.5983	Positive
Had a first dose of the Oxford - AstraZeneca #CovidVaccine within the last 6 weeks? Be one of the 20,000 UK volunte… 	GB	0.0	Neutral
Despite the gales, much busier at #BIC today with younger people getting their #PfizerVaccine. Now refilled with #AstraZeneca 	GB	0.0	Neutral
EU regulator advices against second AstraZeneca shot in those with blood clots 	GB	0.0	Neutral
Two doses of AstraZeneca's Covid vaccine are up to 90% effective at stopping symptoms | Daily Mail Online 	GB	0.3612	Positive
i had 2 astrazeneca vaccines  #COVID19	GB	0.0	Neutral
 Team AstraZeneca?	GB	0.0	Neutral
2nd AstraZeneca jab done! 	GB	0.0	Neutral
_Faridi_        Boris John… 	GB	0.0	Neutral
 The clue is in the rescinding of the AstraZeneca jabs. I don't think they would have done that had it been meant to happen.	GB	0.0	Neutral
 Great news 	GB	0.6249	Positive
   And I would question whether  are not making a profit at $10 a dose… 	GB	-0.3412	Negative
  True to a point but not all.  does not seem to have passed on this no profit… 	GB	-0.3291	Negative
  Except that the rest of the developing world is now left without AZ vaccines because… 	GB	0.0	Neutral
Both doses of vaccine prevent 90pc of Covid infections, real-world data suggest  	GB	0.0258	Positive
Two doses of AstraZeneca's Covid vaccine are up to 90% effective  via 	GB	0.4767	Positive
_kim Glad to hear you are ok Kim. I had my 2nd Astrazeneca vaccine on Tuesday and felt a bit achy and tired yesterday but ok now.	GB	0.5346	Positive
AstraZeneca vaccine is 90pc effective, new real-world data suggests 	GB	0.4767	Positive
Two doses of AstraZeneca ‘about 90% effective’, real-world study finds 	GB	0.0	Neutral
Really enjoyed the discussion between  and Prof Sarah Gilbert of   at tonig… 	GB	0.5563	Positive
Daughter had chest xray, bloods taken, ECG, line put in for meds and fluids, on a drip. Awaiting blood results. She… 	GB	0.0	Neutral
  So it's not a cheap dodgy car - the reason it's cheap is because it's supplied at cost withou… 	GB	0.1695	Positive
I'm now a member of the greatest club in the World (at the moment) ♥️ #FullyVaccinated #COVID19 #AstraZeneca… 	GB	0.6369	Positive
Several reports say #AstraZeneca vaccine not safe in under 30s. These warnings came AFTER my 3 children aged 23 and… 	GB	-0.5583	Negative
Just booked my second jab!  #ThankYouNHS Thank you    	GB	0.4199	Positive
Please listen because  is lying when he says that  is freely sharing the IP. It is not, and… 	GB	0.5574	Positive
- “The UK has probably done more than any other nation to help vaccinate the world's poorest and that's… 	GB	-0.2023	Negative
2nd jab done .....Covid, come at me Adidas VHS, 2018 CP cord overshirt, Stone Island 'Marble tee, Oxford Astraze… 	GB	0.0	Neutral
Getting desperate now.Bit reckless as well not specifying what ‘jab’ to have as everyone was warned that the ASTR… 	GB	-0.6124	Negative
Just waiting on my 2nd jab. #AstraZeneca 	GB	0.0	Neutral
It’s about a year ago I signed up to the AZ trial... grateful for the work that’s been done me and lives saved beca… 	GB	0.7003	Positive
Current status... waiting to be jabbed (again) #AstraZeneca 	GB	0.0	Neutral
 I know Oxford has mostly switched to Phizer and I had AstraZeneca... the irony of not being able to get… 	GB	-0.0516	Negative
   No, they aren't classed as experimental.  They have been approved for… 	GB	0.1531	Positive
Astrazeneca'd up to ma eyeballs a week early BRING ON NORMALITY	GB	0.0	Neutral
_am_The_Mard  Won’t lie would have preferred the AstraZeneca to support the local Oxford scientists - but b… 	GB	0.2144	Positive
Malawi burns 17,000 expired AstraZeneca vaccines 	GB	0.0	Neutral
A mix-and-match vaccine study suggests one shot of AstraZeneca followed by one shot of Pfizer is effective 	GB	0.4767	Positive
#bbcyourquestions Having suffered major reaction to the AstraZeneca vaccine.Severe blister rash, headache,  feve… 	GB	-0.7096	Negative
Had my 2nd #AstraZeneca jab this morning. Big thank you to #RUH staff and volunteers at Bath racecourse #NHS	GB	0.3612	Positive
Time for other vaccine makers to follow Oxford/AstraZeneca’s lead 	GB	0.0	Neutral
 It was AstraZeneca.I thought they were rushing through 2nd jabs after a shorter space of time!Thanks.	GB	0.0	Neutral
 I’ve had both doses of the AstraZeneca vaccine now. It’s an odd sense of relief when you get them a… 	GB	0.2023	Positive
 Had my 2nd AstraZeneca on Sunday and wasn’t as knocked out as last time! Best of luck x	GB	0.8172	Positive
  In her latest blog she's got her knife into the AstraZeneca vaccine saying it's not go… 	GB	0.0	Neutral
  That is what I was wondering. They are saying Astrazeneca is very effective against India… 	GB	0.5256	Positive
  So this is weird. If you look for info regarding Astrazeneca against the India strain it… 	GB	-0.2878	Negative
Time for other vaccine makers to follow Oxford/AstraZeneca’s lead  via 	GB	0.0	Neutral
  That’s great, ingredients are even better than I had hoped.  Thank you  f… 	GB	0.9022	Positive
 Do you have a source for that, please?For AstraZeneca the answer seems to be 50 billion: 	GB	0.0	Neutral
Monitoring the safety of Covid vaccines is vital - and you could help#AD  #covid #vaccine #trial… 	GB	0.6124	Positive
The  /  partnership has produced more #vaccines than any other developer, about a third of… 	GB	0.0	Neutral
 Good luck for tomorrow. Iv got my second on Thursday but it’s AstraZeneca and I’m only 34 so was worr… 	GB	0.4497	Positive
I've just had my #COVID19Vaccine.Thank you  &amp; ! ‍♂️ Yay!Info: 	GB	0.0	Neutral
AstraZeneca also 50 billion viral particles for dose. 	GB	0.0	Neutral
'We were determined from the outset that if our vaccine proved effective it would not be limited to wealthy countri… 	GB	0.8256	Positive
This afternoon at #PharmaMan21 the discussion continues, as we review 'Sterile Manufacture – Challenges and What's… 	GB	0.0772	Positive
Study: AstraZeneca vaccine highly effective in India | The Spectator 	GB	0.5256	Positive
Why not consider making vaccines more accessible by lowering their price? As was agreed in the … 	GB	-0.0422	Negative
 _Ed_Zone _al  Have you seen the AstraZeneca's handout? It clearly states that the… 	GB	0.4019	Positive
 What do they call themselves if there administering the Astrazeneca vaccine?	GB	0.0	Neutral
'Over nine out of 10 adults in the UK who had either the Pfizer or AstraZeneca vaccine produced antibodies against… 	GB	0.0	Neutral
_Pickering Depends on what shot you have. I had Pfizer and had a bit of an achey arm a few hours after gettin… 	GB	0.0	Neutral
 Yay! Congrats &lt;3 Mine was the AstraZeneca... and on the same week as the news about blood clots explode… 	GB	0.7959	Positive
 has committed to an increase in the number of batches of #COVID19 vaccine required from #OXB in H2 202… 	GB	0.5719	Positive
96 per cent of Britons develop antibodies after one Covid vaccine 	GB	0.0	Neutral
Tiny violin 	GB	0.0	Neutral
AstraZeneca vaccine not authorised in the US #COVID19 	GB	0.0	Neutral
Second AstraZeneca vaccine booked bois	GB	0.0	Neutral
Feedback about the Oxford Astrazeneca vaccine. 	GB	0.0	Neutral
I'm 34 and my GP practice just offered me a vaccination slot this Sunday  That's so soon.Wonder if I should get… 	GB	0.0	Neutral
And the news of a post-lockdown OfSTED tomorrow where I’m a governor And then more markingAnd my ‘phone getting p… 	GB	0.0	Neutral
The lead scientist of the Oxford-AstraZeneca vaccine came face to face with her mortal enemy today.Professor Sara… 	GB	-0.5423	Negative
Full vaccinated.  Got the 2nd  dose of #AstraZeneca Thank God	GB	0.5574	Positive
Excited to be attending   event at  this Thursday! In conversation with… 	GB	0.4003	Positive
Plan to offer alternative Covid jab to AstraZeneca to under-40s could be reversed 	GB	0.0	Neutral
from the governments own figures,Vaccine adverse reactions, transient blindness, 12, permanent blindness 112,brain… 	GB	-0.3612	Negative
Indonesia pauses distribution of a batch of AstraZeneca vaccine 	GB	0.0	Neutral
Mood - feeling a bit rough after my second COVID jab .#covid_19 #covid #astrazeneca #oxfordvacccine #sorearm… 	GB	0.128	Positive
PHE analysis of both the Oxford/AstraZeneca and Pfizer-BioNTech vaccine shows that a single dose reduces risk of de… 	GB	-0.2732	Negative
_law  It's what the DNA vaccines (AstraZeneca, J&amp;J etc) are made from, I believe. They add the… 	GB	0.0	Neutral
   Sweden never imposed a national lockdown. Sweden has fewer deaths per million th… 	GB	0.0572	Positive
 _croxford  _Orak    Well there's t… 	GB	0.2732	Positive
Government advice recommends that people under 40 should have an alternative to the AstraZeneca vaccine.… 	GB	0.2263	Positive
Had my first Oxford AstraZeneca shot yesterday. Relieved and grateful.	GB	0.6808	Positive
Mixing Covid vaccine doses more likely to trigger short-term symptoms, study finds 	GB	0.0	Neutral
AstraZeneca 1-0 Louise     So the 2nd dose won’t make this this ill will it? 	GB	-0.5023	Negative
"""..vaccine-associated risks increase proportionally to the strength of the immune system, predicting that vaccinati… "	GB	0.6808	Positive
 Yes but it’s only the Pfizer one that 90% after both jabs. The Az one is 60% which is rather worryin… 	GB	0.2144	Positive
UK cases 2235, deaths 5🤦‍♀️1st doses 37,943,981 72%2nd doses 22,643,417 43%#vaccine #vaccination #coronavirus… 	GB	0.0	Neutral
    _uk Sorry that’s just wrong. Both vaccines less effective against… 	GB	-0.1513	Negative
_platten Ooooo I got my Pfizer on Friday	GB	0.0	Neutral
_platten I had the Pfizer at 11 and haven’t felt anything yet	GB	0.0	Neutral
 I’m sure I read somewhere that a vaccine only needs to reach 50% efficacy to be considered as effectiv… 	GB	0.34	Positive
First Pfizer vaccine complete. Thank you  #NHSCovidVaccine	GB	0.3612	Positive
 Aye i've booked my second too but didn't realise it was a requirement to get the first? Had the Pfize… 	GB	0.0	Neutral
   Ok Denis. This is me with hands held up .         ‘I bow to your superi… 	GB	0.296	Positive
 I'll wait for Pfizer Max, all the taste, none of the calories.	GB	0.0	Neutral
 I was in a queue for ages with my blue Pfizer card, was slightly jealous of the rakes of people wi… 	GB	-0.4033	Negative
Obligatory post Pfizer chip implant picture. Instantly had a stronger 5g signal and just have a slow dial up tone w… 	GB	0.3818	Positive
 My other half had Pfizer yesterday, seems to be the one everyone I know it's getting	GB	0.0	Neutral
 Well done, my 2nd Pfizer one seemed to be in for ages, my wife has got her Astra Zeneca one later this month x	GB	0.2732	Positive
'Pfizer spent $3 billion in vaccine research but stands to make $26 billion in vaccine sales in 2021... Moderna’s v… 	GB	0.0	Neutral
_the_Ecaflip You managed to pull a 5* Pfizer waifu, RNGesus is on your side 	GB	0.0	Neutral
Dr  and the team thanking local residents for visiting Bowlee Community Primary School today… 	GB	0.0	Neutral
    2nd vaccination, so the proportion of people further away from tha… 	GB	0.0	Neutral
Buzzing I had the Pfizer now.  One think I don’t want is that fucking rona again.	GB	0.0772	Positive
    Then we have yesterday's data which shows that the reduction in ef… 	GB	0.0	Neutral
 What could we expect from Moderna ? I’m in the Uk and it’s not used as widely as the AZ &amp; Pfizer, h… 	GB	0.0	Neutral
I just took my first jab. It really is the BioNTech Pfizer vaccine FC  	GB	0.0	Neutral
He did say he's heard that Pfizer is making people ill. I said it's also the one you took.	GB	-0.4215	Negative
_p    They're all shit wym	GB	-0.5574	Negative
I will definitely be getting the Pfizer jab when I (eventually) have my vaccine, and I would urge other people to d… 	GB	0.4019	Positive
 My arm was really sore for 2/3 days with the first jab of Pfizer. Second was completely fine.	GB	-0.1779	Negative
First dose Pfizer only, but if you're available please go. 	GB	0.4497	Positive
Vaccine effectiveness against Indian(bolton) variant:* 1st dose AZ: 33% , Pfizer: 33%* 2nd dose AZ: 60% Pfizer: 8… 	GB	0.0	Neutral
"   ""Covid vaccine:Young teens in US react to getting first jab""""A da… "	GB	0.0	Neutral
 I had my second jab of the Pfizer vaccine a few weeks back. Side effects were worse than the first jab.	GB	-0.4767	Negative
First dose Pfizer clinic for anyone 32 or over - 25th May at Peter House.  Text our hotlines to book an appointment… 	GB	0.0	Neutral
Happy to announce myself as the newest member of the Pfizer chiefs 	GB	0.5719	Positive
Pfizer first dose clinics are available across the borough today until 6pm, including here at Bowlee Community Prim… 	GB	0.0	Neutral
Like them not telling us that the Oxford Vaccine now Astra Zeneca offers only 60% protection after the second dose… 	GB	0.3612	Positive
 _uk Well ask Pfizer that. But as you say we don’t have enough Pfizer/Moderna for everyone. So if… 	GB	0.2732	Positive
Happy to say I have just had my first jab, the Pfizer. Here’s to hoping the vaccination programme will be allowing… 	GB	0.7579	Positive
Booking your second jab? If you visited a pop up site like the one in Penny Street for your first dose Pfizer vacci… 	GB	0.3612	Positive
Going to take a nap before the game as the pfizer vaccine has absolutely shagged me. To our fans lucky enough to be… 	GB	0.4215	Positive
just got myself and the wean some sweet sweet Pfizer 🤩	GB	0.7184	Positive
 Pfizer at 88% is a lot better though, AstraZeneca only 60%... significant difference	GB	0.5719	Positive
 For example, if person A has first dose AZ then how much protection will they have after say 8-12 w… 	GB	0.0	Neutral
   I understand the AZ was always intended to have a 12 week gap between 1s… 	GB	0.0	Neutral
 Got the same! Had Pfizer Thursday. My armpit is still really sore and aching today.	GB	-0.7614	Negative
  I had the Pfizer jab Thursday. Been fine apart from an arm ache. The only other issue is my armpit! Aches like mad!	GB	-0.6229	Negative
_Gaz Had my first dose of Pfizer and I was sound tbh, arm was abit sore but that was expected, expecting the… 	GB	-0.1901	Negative
_M79  The AZ numbers look worse than they probably are because the second doses were administe… 	GB	-0.4767	Negative
_M79 Depends, az is better against s Africa strain than Pfizer, Pfizer better against Indian, az also far more… 	GB	0.6808	Positive
  Of all my old friends only one had Pfizer. Ironically his son is part of the Oxford team.… 	GB	0.4767	Positive
Shot of Pfizer with a Lagonda chaser in the . Ideal. 	GB	0.5267	Positive
_uk This data says 2 doses of AZ is only 60% effective.Pfizer is 88% effective.AZ is hardly highly effective… 	GB	0.0	Neutral
I’m Pfizer baby!!! Clubs june 21st here i come bitch!!!!! 	GB	0.0	Neutral
 Please update.The government were less than honest with their figures. Their own data says 2 doses of AZ is… 	GB	0.651	Positive
 You haven't looked into it have you ?  Just following the government's first misleading statement… 	GB	-0.4019	Negative
"(33% efficacy after the 1st dose and 60% efficacy after the 2nd doesn't really sound like ""It's all over, we should… "	GB	-0.3217	Negative
_Health This is false.Their own data says 2 doses of AZ is only 60% effective.Pfizer is 88% effective.… 	GB	0.0	Neutral
Had the Pfizer Minnelli jab yesterday. Arms a bit achey but that’s about it.	GB	0.0	Neutral
 Not reassuring at all.AZ only 60% effective against Indian variant.  PHE released late last night.… 	GB	0.2124	Positive
 I had my second Pfizer 3 weeks ago and just had a bit of a dead arm for a few days. First one’s effec… 	GB	-0.6486	Negative
 We went to the same place but I got AZ while my wife is now Pfizer Minelli.	GB	0.0	Neutral
Seems to be quite a difference in effectiveness between AZ and Pfizer vaccines which I think is the main takeaway o… 	GB	0.0	Neutral
Vaccination staff are ready for you at  There’s a large car park to the rear of the building and the cl… 	GB	0.3612	Positive
First dose of Pfizer    #CovidVaccine #altrincham #NHS 	GB	0.0	Neutral
Could literally feel bill gates microchip being inserted and my DNA instantly being amended...  #Pfizer #vaccine… 	GB	0.0	Neutral
Excellent news but care needed and follow the relavent guidance until all are vaccinated...Covid: Pfizer and Astr… 	GB	0.7684	Positive
My vaccination gacha pulled a ⭐⭐⭐⭐⭐Pfizer 🤩 	GB	0.0	Neutral
Right. I'm half full of Pfizer and wholly full of thanks.	GB	0.4404	Positive
  AZ takes longer to work than PfizerAZ started in use later, hence 2nd doses tend to be more… 	GB	0.0	Neutral
"I wouldn't call 60% ""highly effective"". Isn't that the same as saying there is 40% vaccine escape? Still, definit… "	GB	0.1779	Positive
 It seems the information being released this morning is leading to debate again. I must admit I find… 	GB	0.2023	Positive
